0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,date,day_of_week,cnt
1.0,1158.0,3.0,8.0,2016.0,6.0,1340964.0,3474.0,9264.0,2334528.0,6948.0,9.0,24.0,6048.0,18.0,64.0,16128.0,48.0,4064256.0,12096.0,36.0,1158.0,3.0,1754
1.0,1159.0,4.0,8.0,2016.0,7.0,1343281.0,4636.0,9272.0,2336544.0,8113.0,16.0,32.0,8064.0,28.0,64.0,16128.0,56.0,4064256.0,14112.0,49.0,1159.0,4.0,1579
1.0,1160.0,5.0,8.0,2016.0,8.0,1345600.0,5800.0,9280.0,2338560.0,9280.0,25.0,40.0,10080.0,40.0,64.0,16128.0,64.0,4064256.0,16128.0,64.0,1160.0,5.0,1913
1.0,1161.0,6.0,8.0,2016.0,9.0,1347921.0,6966.0,9288.0,2340576.0,10449.0,36.0,48.0,12096.0,54.0,64.0,16128.0,72.0,4064256.0,18144.0,81.0,1161.0,6.0,857
1.0,1162.0,7.0,8.0,2016.0,10.0,1350244.0,8134.0,9296.0,2342592.0,11620.0,49.0,56.0,14112.0,70.0,64.0,16128.0,80.0,4064256.0,20160.0,100.0,1162.0,7.0,15
1.0,1163.0,1.0,8.0,2016.0,11.0,1352569.0,1163.0,9304.0,2344608.0,12793.0,1.0,8.0,2016.0,11.0,64.0,16128.0,88.0,4064256.0,22176.0,121.0,1163.0,1.0,2325
1.0,1164.0,2.0,8.0,2016.0,12.0,1354896.0,2328.0,9312.0,2346624.0,13968.0,4.0,16.0,4032.0,24.0,64.0,16128.0,96.0,4064256.0,24192.0,144.0,1164.0,2.0,2851
1.0,1165.0,3.0,8.0,2016.0,13.0,1357225.0,3495.0,9320.0,2348640.0,15145.0,9.0,24.0,6048.0,39.0,64.0,16128.0,104.0,4064256.0,26208.0,169.0,1165.0,3.0,1922
1.0,1166.0,4.0,8.0,2016.0,14.0,1359556.0,4664.0,9328.0,2350656.0,16324.0,16.0,32.0,8064.0,56.0,64.0,16128.0,112.0,4064256.0,28224.0,196.0,1166.0,4.0,1727
1.0,1167.0,5.0,8.0,2016.0,15.0,1361889.0,5835.0,9336.0,2352672.0,17505.0,25.0,40.0,10080.0,75.0,64.0,16128.0,120.0,4064256.0,30240.0,225.0,1167.0,5.0,1555
1.0,1168.0,6.0,8.0,2016.0,16.0,1364224.0,7008.0,9344.0,2354688.0,18688.0,36.0,48.0,12096.0,96.0,64.0,16128.0,128.0,4064256.0,32256.0,256.0,1168.0,6.0,678
1.0,1169.0,1.0,8.0,2016.0,18.0,1366561.0,1169.0,9352.0,2356704.0,21042.0,1.0,8.0,2016.0,18.0,64.0,16128.0,144.0,4064256.0,36288.0,324.0,1169.0,1.0,2886
1.0,1170.0,2.0,8.0,2016.0,19.0,1368900.0,2340.0,9360.0,2358720.0,22230.0,4.0,16.0,4032.0,38.0,64.0,16128.0,152.0,4064256.0,38304.0,361.0,1170.0,2.0,3450
1.0,1171.0,3.0,8.0,2016.0,20.0,1371241.0,3513.0,9368.0,2360736.0,23420.0,9.0,24.0,6048.0,60.0,64.0,16128.0,160.0,4064256.0,40320.0,400.0,1171.0,3.0,2893
1.0,1172.0,4.0,8.0,2016.0,21.0,1373584.0,4688.0,9376.0,2362752.0,24612.0,16.0,32.0,8064.0,84.0,64.0,16128.0,168.0,4064256.0,42336.0,441.0,1172.0,4.0,21
1.0,1173.0,6.0,8.0,2016.0,22.0,1375929.0,7038.0,9384.0,2364768.0,25806.0,36.0,48.0,12096.0,132.0,64.0,16128.0,176.0,4064256.0,44352.0,484.0,1173.0,6.0,28
1.0,1174.0,7.0,8.0,2016.0,23.0,1378276.0,8218.0,9392.0,2366784.0,27002.0,49.0,56.0,14112.0,161.0,64.0,16128.0,184.0,4064256.0,46368.0,529.0,1174.0,7.0,3371
1.0,1175.0,1.0,8.0,2016.0,24.0,1380625.0,1175.0,9400.0,2368800.0,28200.0,1.0,8.0,2016.0,24.0,64.0,16128.0,192.0,4064256.0,48384.0,576.0,1175.0,1.0,2536
1.0,1176.0,2.0,8.0,2016.0,25.0,1382976.0,2352.0,9408.0,2370816.0,29400.0,4.0,16.0,4032.0,50.0,64.0,16128.0,200.0,4064256.0,50400.0,625.0,1176.0,2.0,4636
1.0,1177.0,3.0,8.0,2016.0,26.0,1385329.0,3531.0,9416.0,2372832.0,30602.0,9.0,24.0,6048.0,78.0,64.0,16128.0,208.0,4064256.0,52416.0,676.0,1177.0,3.0,3747
1.0,1178.0,4.0,8.0,2016.0,27.0,1387684.0,4712.0,9424.0,2374848.0,31806.0,16.0,32.0,8064.0,108.0,64.0,16128.0,216.0,4064256.0,54432.0,729.0,1178.0,4.0,1030
1.0,1179.0,5.0,8.0,2016.0,28.0,1390041.0,5895.0,9432.0,2376864.0,33012.0,25.0,40.0,10080.0,140.0,64.0,16128.0,224.0,4064256.0,56448.0,784.0,1179.0,5.0,872
1.0,1180.0,6.0,8.0,2016.0,29.0,1392400.0,7080.0,9440.0,2378880.0,34220.0,36.0,48.0,12096.0,174.0,64.0,16128.0,232.0,4064256.0,58464.0,841.0,1180.0,6.0,250
1.0,1181.0,1.0,8.0,2016.0,31.0,1394761.0,1181.0,9448.0,2380896.0,36611.0,1.0,8.0,2016.0,31.0,64.0,16128.0,248.0,4064256.0,62496.0,961.0,1181.0,1.0,654
1.0,1182.0,2.0,9.0,2016.0,1.0,1397124.0,2364.0,10638.0,2382912.0,1182.0,4.0,18.0,4032.0,2.0,81.0,18144.0,9.0,4064256.0,2016.0,1.0,1182.0,2.0,512
1.0,1183.0,3.0,9.0,2016.0,2.0,1399489.0,3549.0,10647.0,2384928.0,2366.0,9.0,27.0,6048.0,6.0,81.0,18144.0,18.0,4064256.0,4032.0,4.0,1183.0,3.0,338
1.0,1184.0,4.0,9.0,2016.0,3.0,1401856.0,4736.0,10656.0,2386944.0,3552.0,16.0,36.0,8064.0,12.0,81.0,18144.0,27.0,4064256.0,6048.0,9.0,1184.0,4.0,124
1.0,1185.0,5.0,9.0,2016.0,4.0,1404225.0,5925.0,10665.0,2388960.0,4740.0,25.0,45.0,10080.0,20.0,81.0,18144.0,36.0,4064256.0,8064.0,16.0,1185.0,5.0,233
1.0,1186.0,3.0,9.0,2016.0,9.0,1406596.0,3558.0,10674.0,2390976.0,10674.0,9.0,27.0,6048.0,27.0,81.0,18144.0,81.0,4064256.0,18144.0,81.0,1186.0,3.0,205
1.0,1187.0,4.0,9.0,2016.0,10.0,1408969.0,4748.0,10683.0,2392992.0,11870.0,16.0,36.0,8064.0,40.0,81.0,18144.0,90.0,4064256.0,20160.0,100.0,1187.0,4.0,289
1.0,1188.0,5.0,9.0,2016.0,11.0,1411344.0,5940.0,10692.0,2395008.0,13068.0,25.0,45.0,10080.0,55.0,81.0,18144.0,99.0,4064256.0,22176.0,121.0,1188.0,5.0,355
1.0,1189.0,6.0,9.0,2016.0,12.0,1413721.0,7134.0,10701.0,2397024.0,14268.0,36.0,54.0,12096.0,72.0,81.0,18144.0,108.0,4064256.0,24192.0,144.0,1189.0,6.0,6436
1.0,1190.0,7.0,9.0,2016.0,13.0,1416100.0,8330.0,10710.0,2399040.0,15470.0,49.0,63.0,14112.0,91.0,81.0,18144.0,117.0,4064256.0,26208.0,169.0,1190.0,7.0,3507
1.0,1191.0,1.0,9.0,2016.0,14.0,1418481.0,1191.0,10719.0,2401056.0,16674.0,1.0,9.0,2016.0,14.0,81.0,18144.0,126.0,4064256.0,28224.0,196.0,1191.0,1.0,3933
1.0,1192.0,2.0,9.0,2016.0,15.0,1420864.0,2384.0,10728.0,2403072.0,17880.0,4.0,18.0,4032.0,30.0,81.0,18144.0,135.0,4064256.0,30240.0,225.0,1192.0,2.0,4161
1.0,1193.0,3.0,9.0,2016.0,16.0,1423249.0,3579.0,10737.0,2405088.0,19088.0,9.0,27.0,6048.0,48.0,81.0,18144.0,144.0,4064256.0,32256.0,256.0,1193.0,3.0,5025
1.0,1194.0,4.0,9.0,2016.0,17.0,1425636.0,4776.0,10746.0,2407104.0,20298.0,16.0,36.0,8064.0,68.0,81.0,18144.0,153.0,4064256.0,34272.0,289.0,1194.0,4.0,2323
1.0,1195.0,5.0,9.0,2016.0,18.0,1428025.0,5975.0,10755.0,2409120.0,21510.0,25.0,45.0,10080.0,90.0,81.0,18144.0,162.0,4064256.0,36288.0,324.0,1195.0,5.0,2964
1.0,1196.0,6.0,9.0,2016.0,19.0,1430416.0,7176.0,10764.0,2411136.0,22724.0,36.0,54.0,12096.0,114.0,81.0,18144.0,171.0,4064256.0,38304.0,361.0,1196.0,6.0,1221
1.0,1197.0,7.0,9.0,2016.0,20.0,1432809.0,8379.0,10773.0,2413152.0,23940.0,49.0,63.0,14112.0,140.0,81.0,18144.0,180.0,4064256.0,40320.0,400.0,1197.0,7.0,21
1.0,1198.0,1.0,9.0,2016.0,21.0,1435204.0,1198.0,10782.0,2415168.0,25158.0,1.0,9.0,2016.0,21.0,81.0,18144.0,189.0,4064256.0,42336.0,441.0,1198.0,1.0,3895
1.0,1199.0,2.0,9.0,2016.0,22.0,1437601.0,2398.0,10791.0,2417184.0,26378.0,4.0,18.0,4032.0,44.0,81.0,18144.0,198.0,4064256.0,44352.0,484.0,1199.0,2.0,4260
1.0,1200.0,3.0,9.0,2016.0,23.0,1440000.0,3600.0,10800.0,2419200.0,27600.0,9.0,27.0,6048.0,69.0,81.0,18144.0,207.0,4064256.0,46368.0,529.0,1200.0,3.0,3246
1.0,1201.0,4.0,9.0,2016.0,24.0,1442401.0,4804.0,10809.0,2421216.0,28824.0,16.0,36.0,8064.0,96.0,81.0,18144.0,216.0,4064256.0,48384.0,576.0,1201.0,4.0,2155
1.0,1202.0,5.0,9.0,2016.0,25.0,1444804.0,6010.0,10818.0,2423232.0,30050.0,25.0,45.0,10080.0,125.0,81.0,18144.0,225.0,4064256.0,50400.0,625.0,1202.0,5.0,2326
1.0,1203.0,6.0,9.0,2016.0,26.0,1447209.0,7218.0,10827.0,2425248.0,31278.0,36.0,54.0,12096.0,156.0,81.0,18144.0,234.0,4064256.0,52416.0,676.0,1203.0,6.0,652
1.0,1204.0,7.0,9.0,2016.0,27.0,1449616.0,8428.0,10836.0,2427264.0,32508.0,49.0,63.0,14112.0,189.0,81.0,18144.0,243.0,4064256.0,54432.0,729.0,1204.0,7.0,54
1.0,1205.0,1.0,9.0,2016.0,28.0,1452025.0,1205.0,10845.0,2429280.0,33740.0,1.0,9.0,2016.0,28.0,81.0,18144.0,252.0,4064256.0,56448.0,784.0,1205.0,1.0,2981
1.0,1206.0,2.0,9.0,2016.0,29.0,1454436.0,2412.0,10854.0,2431296.0,34974.0,4.0,18.0,4032.0,58.0,81.0,18144.0,261.0,4064256.0,58464.0,841.0,1206.0,2.0,2918
1.0,1207.0,3.0,9.0,2016.0,30.0,1456849.0,3621.0,10863.0,2433312.0,36210.0,9.0,27.0,6048.0,90.0,81.0,18144.0,270.0,4064256.0,60480.0,900.0,1207.0,3.0,2779
1.0,1208.0,4.0,10.0,2016.0,1.0,1459264.0,4832.0,12080.0,2435328.0,1208.0,16.0,40.0,8064.0,4.0,100.0,20160.0,10.0,4064256.0,2016.0,1.0,1208.0,4.0,1776
1.0,1209.0,5.0,10.0,2016.0,2.0,1461681.0,6045.0,12090.0,2437344.0,2418.0,25.0,50.0,10080.0,10.0,100.0,20160.0,20.0,4064256.0,4032.0,4.0,1209.0,5.0,2638
1.0,1210.0,6.0,10.0,2016.0,3.0,1464100.0,7260.0,12100.0,2439360.0,3630.0,36.0,60.0,12096.0,18.0,100.0,20160.0,30.0,4064256.0,6048.0,9.0,1210.0,6.0,853
1.0,1211.0,1.0,10.0,2016.0,5.0,1466521.0,1211.0,12110.0,2441376.0,6055.0,1.0,10.0,2016.0,5.0,100.0,20160.0,50.0,4064256.0,10080.0,25.0,1211.0,1.0,2475
1.0,1212.0,2.0,10.0,2016.0,6.0,1468944.0,2424.0,12120.0,2443392.0,7272.0,4.0,20.0,4032.0,12.0,100.0,20160.0,60.0,4064256.0,12096.0,36.0,1212.0,2.0,3687
1.0,1213.0,3.0,10.0,2016.0,7.0,1471369.0,3639.0,12130.0,2445408.0,8491.0,9.0,30.0,6048.0,21.0,100.0,20160.0,70.0,4064256.0,14112.0,49.0,1213.0,3.0,2507
1.0,1214.0,4.0,10.0,2016.0,8.0,1473796.0,4856.0,12140.0,2447424.0,9712.0,16.0,40.0,8064.0,32.0,100.0,20160.0,80.0,4064256.0,16128.0,64.0,1214.0,4.0,1739
1.0,1215.0,5.0,10.0,2016.0,9.0,1476225.0,6075.0,12150.0,2449440.0,10935.0,25.0,50.0,10080.0,45.0,100.0,20160.0,90.0,4064256.0,18144.0,81.0,1215.0,5.0,2045
1.0,1216.0,6.0,10.0,2016.0,10.0,1478656.0,7296.0,12160.0,2451456.0,12160.0,36.0,60.0,12096.0,60.0,100.0,20160.0,100.0,4064256.0,20160.0,100.0,1216.0,6.0,936
1.0,1217.0,7.0,10.0,2016.0,11.0,1481089.0,8519.0,12170.0,2453472.0,13387.0,49.0,70.0,14112.0,77.0,100.0,20160.0,110.0,4064256.0,22176.0,121.0,1217.0,7.0,40
1.0,1218.0,1.0,10.0,2016.0,12.0,1483524.0,1218.0,12180.0,2455488.0,14616.0,1.0,10.0,2016.0,12.0,100.0,20160.0,120.0,4064256.0,24192.0,144.0,1218.0,1.0,2340
1.0,1219.0,2.0,10.0,2016.0,13.0,1485961.0,2438.0,12190.0,2457504.0,15847.0,4.0,20.0,4032.0,26.0,100.0,20160.0,130.0,4064256.0,26208.0,169.0,1219.0,2.0,2886
1.0,1220.0,3.0,10.0,2016.0,14.0,1488400.0,3660.0,12200.0,2459520.0,17080.0,9.0,30.0,6048.0,42.0,100.0,20160.0,140.0,4064256.0,28224.0,196.0,1220.0,3.0,2402
1.0,1221.0,4.0,10.0,2016.0,15.0,1490841.0,4884.0,12210.0,2461536.0,18315.0,16.0,40.0,8064.0,60.0,100.0,20160.0,150.0,4064256.0,30240.0,225.0,1221.0,4.0,1907
1.0,1222.0,5.0,10.0,2016.0,16.0,1493284.0,6110.0,12220.0,2463552.0,19552.0,25.0,50.0,10080.0,80.0,100.0,20160.0,160.0,4064256.0,32256.0,256.0,1222.0,5.0,2759
1.0,1223.0,6.0,10.0,2016.0,17.0,1495729.0,7338.0,12230.0,2465568.0,20791.0,36.0,60.0,12096.0,102.0,100.0,20160.0,170.0,4064256.0,34272.0,289.0,1223.0,6.0,685
1.0,1224.0,7.0,10.0,2016.0,18.0,1498176.0,8568.0,12240.0,2467584.0,22032.0,49.0,70.0,14112.0,126.0,100.0,20160.0,180.0,4064256.0,36288.0,324.0,1224.0,7.0,40
1.0,1225.0,1.0,10.0,2016.0,19.0,1500625.0,1225.0,12250.0,2469600.0,23275.0,1.0,10.0,2016.0,19.0,100.0,20160.0,190.0,4064256.0,38304.0,361.0,1225.0,1.0,2562
1.0,1226.0,2.0,10.0,2016.0,20.0,1503076.0,2452.0,12260.0,2471616.0,24520.0,4.0,20.0,4032.0,40.0,100.0,20160.0,200.0,4064256.0,40320.0,400.0,1226.0,2.0,2422
1.0,1227.0,3.0,10.0,2016.0,21.0,1505529.0,3681.0,12270.0,2473632.0,25767.0,9.0,30.0,6048.0,63.0,100.0,20160.0,210.0,4064256.0,42336.0,441.0,1227.0,3.0,2876
1.0,1228.0,4.0,10.0,2016.0,22.0,1507984.0,4912.0,12280.0,2475648.0,27016.0,16.0,40.0,8064.0,88.0,100.0,20160.0,220.0,4064256.0,44352.0,484.0,1228.0,4.0,2177
1.0,1229.0,5.0,10.0,2016.0,23.0,1510441.0,6145.0,12290.0,2477664.0,28267.0,25.0,50.0,10080.0,115.0,100.0,20160.0,230.0,4064256.0,46368.0,529.0,1229.0,5.0,2250
1.0,1230.0,6.0,10.0,2016.0,24.0,1512900.0,7380.0,12300.0,2479680.0,29520.0,36.0,60.0,12096.0,144.0,100.0,20160.0,240.0,4064256.0,48384.0,576.0,1230.0,6.0,182
1.0,1231.0,1.0,10.0,2016.0,26.0,1515361.0,1231.0,12310.0,2481696.0,32006.0,1.0,10.0,2016.0,26.0,100.0,20160.0,260.0,4064256.0,52416.0,676.0,1231.0,1.0,2996
1.0,1232.0,2.0,10.0,2016.0,27.0,1517824.0,2464.0,12320.0,2483712.0,33264.0,4.0,20.0,4032.0,54.0,100.0,20160.0,270.0,4064256.0,54432.0,729.0,1232.0,2.0,2681
1.0,1233.0,3.0,10.0,2016.0,28.0,1520289.0,3699.0,12330.0,2485728.0,34524.0,9.0,30.0,6048.0,84.0,100.0,20160.0,280.0,4064256.0,56448.0,784.0,1233.0,3.0,2263
1.0,1234.0,4.0,10.0,2016.0,29.0,1522756.0,4936.0,12340.0,2487744.0,35786.0,16.0,40.0,8064.0,116.0,100.0,20160.0,290.0,4064256.0,58464.0,841.0,1234.0,4.0,2017
1.0,1235.0,5.0,10.0,2016.0,30.0,1525225.0,6175.0,12350.0,2489760.0,37050.0,25.0,50.0,10080.0,150.0,100.0,20160.0,300.0,4064256.0,60480.0,900.0,1235.0,5.0,2566
1.0,1236.0,6.0,10.0,2016.0,31.0,1527696.0,7416.0,12360.0,2491776.0,38316.0,36.0,60.0,12096.0,186.0,100.0,20160.0,310.0,4064256.0,62496.0,961.0,1236.0,6.0,428
1.0,1237.0,7.0,11.0,2016.0,1.0,1530169.0,8659.0,13607.0,2493792.0,1237.0,49.0,77.0,14112.0,7.0,121.0,22176.0,11.0,4064256.0,2016.0,1.0,1237.0,7.0,15
1.0,1238.0,1.0,11.0,2016.0,2.0,1532644.0,1238.0,13618.0,2495808.0,2476.0,1.0,11.0,2016.0,2.0,121.0,22176.0,22.0,4064256.0,4032.0,4.0,1238.0,1.0,3422
1.0,1239.0,2.0,11.0,2016.0,3.0,1535121.0,2478.0,13629.0,2497824.0,3717.0,4.0,22.0,4032.0,6.0,121.0,22176.0,33.0,4064256.0,6048.0,9.0,1239.0,2.0,3314
1.0,1240.0,3.0,11.0,2016.0,4.0,1537600.0,3720.0,13640.0,2499840.0,4960.0,9.0,33.0,6048.0,12.0,121.0,22176.0,44.0,4064256.0,8064.0,16.0,1240.0,3.0,2723
1.0,1241.0,4.0,11.0,2016.0,5.0,1540081.0,4964.0,13651.0,2501856.0,6205.0,16.0,44.0,8064.0,20.0,121.0,22176.0,55.0,4064256.0,10080.0,25.0,1241.0,4.0,1696
1.0,1242.0,5.0,11.0,2016.0,6.0,1542564.0,6210.0,13662.0,2503872.0,7452.0,25.0,55.0,10080.0,30.0,121.0,22176.0,66.0,4064256.0,12096.0,36.0,1242.0,5.0,2526
1.0,1243.0,6.0,11.0,2016.0,7.0,1545049.0,7458.0,13673.0,2505888.0,8701.0,36.0,66.0,12096.0,42.0,121.0,22176.0,77.0,4064256.0,14112.0,49.0,1243.0,6.0,878
1.0,1244.0,7.0,11.0,2016.0,8.0,1547536.0,8708.0,13684.0,2507904.0,9952.0,49.0,77.0,14112.0,56.0,121.0,22176.0,88.0,4064256.0,16128.0,64.0,1244.0,7.0,15
1.0,1245.0,1.0,11.0,2016.0,9.0,1550025.0,1245.0,13695.0,2509920.0,11205.0,1.0,11.0,2016.0,9.0,121.0,22176.0,99.0,4064256.0,18144.0,81.0,1245.0,1.0,3043
1.0,1246.0,2.0,11.0,2016.0,10.0,1552516.0,2492.0,13706.0,2511936.0,12460.0,4.0,22.0,4032.0,20.0,121.0,22176.0,110.0,4064256.0,20160.0,100.0,1246.0,2.0,5294
1.0,1247.0,3.0,11.0,2016.0,11.0,1555009.0,3741.0,13717.0,2513952.0,13717.0,9.0,33.0,6048.0,33.0,121.0,22176.0,121.0,4064256.0,22176.0,121.0,1247.0,3.0,3399
1.0,1248.0,4.0,11.0,2016.0,12.0,1557504.0,4992.0,13728.0,2515968.0,14976.0,16.0,44.0,8064.0,48.0,121.0,22176.0,132.0,4064256.0,24192.0,144.0,1248.0,4.0,2758
1.0,1249.0,5.0,11.0,2016.0,13.0,1560001.0,6245.0,13739.0,2517984.0,16237.0,25.0,55.0,10080.0,65.0,121.0,22176.0,143.0,4064256.0,26208.0,169.0,1249.0,5.0,2627
1.0,1250.0,6.0,11.0,2016.0,14.0,1562500.0,7500.0,13750.0,2520000.0,17500.0,36.0,66.0,12096.0,84.0,121.0,22176.0,154.0,4064256.0,28224.0,196.0,1250.0,6.0,1031
1.0,1251.0,1.0,11.0,2016.0,16.0,1565001.0,1251.0,13761.0,2522016.0,20016.0,1.0,11.0,2016.0,16.0,121.0,22176.0,176.0,4064256.0,32256.0,256.0,1251.0,1.0,3007
1.0,1252.0,2.0,11.0,2016.0,17.0,1567504.0,2504.0,13772.0,2524032.0,21284.0,4.0,22.0,4032.0,34.0,121.0,22176.0,187.0,4064256.0,34272.0,289.0,1252.0,2.0,3357
1.0,1253.0,3.0,11.0,2016.0,18.0,1570009.0,3759.0,13783.0,2526048.0,22554.0,9.0,33.0,6048.0,54.0,121.0,22176.0,198.0,4064256.0,36288.0,324.0,1253.0,3.0,2527
1.0,1254.0,4.0,11.0,2016.0,19.0,1572516.0,5016.0,13794.0,2528064.0,23826.0,16.0,44.0,8064.0,76.0,121.0,22176.0,209.0,4064256.0,38304.0,361.0,1254.0,4.0,2601
1.0,1255.0,5.0,11.0,2016.0,20.0,1575025.0,6275.0,13805.0,2530080.0,25100.0,25.0,55.0,10080.0,100.0,121.0,22176.0,220.0,4064256.0,40320.0,400.0,1255.0,5.0,3821
1.0,1256.0,6.0,11.0,2016.0,21.0,1577536.0,7536.0,13816.0,2532096.0,26376.0,36.0,66.0,12096.0,126.0,121.0,22176.0,231.0,4064256.0,42336.0,441.0,1256.0,6.0,556
1.0,1257.0,1.0,11.0,2016.0,23.0,1580049.0,1257.0,13827.0,2534112.0,28911.0,1.0,11.0,2016.0,23.0,121.0,22176.0,253.0,4064256.0,46368.0,529.0,1257.0,1.0,3637
1.0,1258.0,2.0,11.0,2016.0,24.0,1582564.0,2516.0,13838.0,2536128.0,30192.0,4.0,22.0,4032.0,48.0,121.0,22176.0,264.0,4064256.0,48384.0,576.0,1258.0,2.0,3739
1.0,1259.0,3.0,11.0,2016.0,25.0,1585081.0,3777.0,13849.0,2538144.0,31475.0,9.0,33.0,6048.0,75.0,121.0,22176.0,275.0,4064256.0,50400.0,625.0,1259.0,3.0,2787
1.0,1260.0,4.0,11.0,2016.0,26.0,1587600.0,5040.0,13860.0,2540160.0,32760.0,16.0,44.0,8064.0,104.0,121.0,22176.0,286.0,4064256.0,52416.0,676.0,1260.0,4.0,2710
1.0,1261.0,5.0,11.0,2016.0,27.0,1590121.0,6305.0,13871.0,2542176.0,34047.0,25.0,55.0,10080.0,135.0,121.0,22176.0,297.0,4064256.0,54432.0,729.0,1261.0,5.0,2621
1.0,1262.0,6.0,11.0,2016.0,28.0,1592644.0,7572.0,13882.0,2544192.0,35336.0,36.0,66.0,12096.0,168.0,121.0,22176.0,308.0,4064256.0,56448.0,784.0,1262.0,6.0,993
1.0,1263.0,1.0,11.0,2016.0,30.0,1595169.0,1263.0,13893.0,2546208.0,37890.0,1.0,11.0,2016.0,30.0,121.0,22176.0,330.0,4064256.0,60480.0,900.0,1263.0,1.0,3161
1.0,1264.0,2.0,12.0,2016.0,1.0,1597696.0,2528.0,15168.0,2548224.0,1264.0,4.0,24.0,4032.0,2.0,144.0,24192.0,12.0,4064256.0,2016.0,1.0,1264.0,2.0,2669
1.0,1265.0,3.0,12.0,2016.0,2.0,1600225.0,3795.0,15180.0,2550240.0,2530.0,9.0,36.0,6048.0,6.0,144.0,24192.0,24.0,4064256.0,4032.0,4.0,1265.0,3.0,3521
1.0,1266.0,4.0,12.0,2016.0,3.0,1602756.0,5064.0,15192.0,2552256.0,3798.0,16.0,48.0,8064.0,12.0,144.0,24192.0,36.0,4064256.0,6048.0,9.0,1266.0,4.0,1946
1.0,1267.0,5.0,12.0,2016.0,4.0,1605289.0,6335.0,15204.0,2554272.0,5068.0,25.0,60.0,10080.0,20.0,144.0,24192.0,48.0,4064256.0,8064.0,16.0,1267.0,5.0,1168
1.0,1268.0,6.0,12.0,2016.0,5.0,1607824.0,7608.0,15216.0,2556288.0,6340.0,36.0,72.0,12096.0,30.0,144.0,24192.0,60.0,4064256.0,10080.0,25.0,1268.0,6.0,29
1.0,1269.0,7.0,12.0,2016.0,6.0,1610361.0,8883.0,15228.0,2558304.0,7614.0,49.0,84.0,14112.0,42.0,144.0,24192.0,72.0,4064256.0,12096.0,36.0,1269.0,7.0,44
1.0,1270.0,1.0,12.0,2016.0,7.0,1612900.0,1270.0,15240.0,2560320.0,8890.0,1.0,12.0,2016.0,7.0,144.0,24192.0,84.0,4064256.0,14112.0,49.0,1270.0,1.0,230
1.0,1271.0,2.0,12.0,2016.0,8.0,1615441.0,2542.0,15252.0,2562336.0,10168.0,4.0,24.0,4032.0,16.0,144.0,24192.0,96.0,4064256.0,16128.0,64.0,1271.0,2.0,7389
1.0,1272.0,3.0,12.0,2016.0,9.0,1617984.0,3816.0,15264.0,2564352.0,11448.0,9.0,36.0,6048.0,27.0,144.0,24192.0,108.0,4064256.0,18144.0,81.0,1272.0,3.0,4861
1.0,1273.0,4.0,12.0,2016.0,10.0,1620529.0,5092.0,15276.0,2566368.0,12730.0,16.0,48.0,8064.0,40.0,144.0,24192.0,120.0,4064256.0,20160.0,100.0,1273.0,4.0,3659
1.0,1274.0,5.0,12.0,2016.0,11.0,1623076.0,6370.0,15288.0,2568384.0,14014.0,25.0,60.0,10080.0,55.0,144.0,24192.0,132.0,4064256.0,22176.0,121.0,1274.0,5.0,4170
1.0,1275.0,6.0,12.0,2016.0,12.0,1625625.0,7650.0,15300.0,2570400.0,15300.0,36.0,72.0,12096.0,72.0,144.0,24192.0,144.0,4064256.0,24192.0,144.0,1275.0,6.0,1793
1.0,1276.0,7.0,12.0,2016.0,13.0,1628176.0,8932.0,15312.0,2572416.0,16588.0,49.0,84.0,14112.0,91.0,144.0,24192.0,156.0,4064256.0,26208.0,169.0,1276.0,7.0,25
1.0,1277.0,1.0,12.0,2016.0,14.0,1630729.0,1277.0,15324.0,2574432.0,17878.0,1.0,12.0,2016.0,14.0,144.0,24192.0,168.0,4064256.0,28224.0,196.0,1277.0,1.0,3136
1.0,1278.0,2.0,12.0,2016.0,15.0,1633284.0,2556.0,15336.0,2576448.0,19170.0,4.0,24.0,4032.0,30.0,144.0,24192.0,180.0,4064256.0,30240.0,225.0,1278.0,2.0,3440
1.0,1279.0,3.0,12.0,2016.0,16.0,1635841.0,3837.0,15348.0,2578464.0,20464.0,9.0,36.0,6048.0,48.0,144.0,24192.0,192.0,4064256.0,32256.0,256.0,1279.0,3.0,3265
1.0,1280.0,4.0,12.0,2016.0,17.0,1638400.0,5120.0,15360.0,2580480.0,21760.0,16.0,48.0,8064.0,68.0,144.0,24192.0,204.0,4064256.0,34272.0,289.0,1280.0,4.0,1850
1.0,1281.0,5.0,12.0,2016.0,18.0,1640961.0,6405.0,15372.0,2582496.0,23058.0,25.0,60.0,10080.0,90.0,144.0,24192.0,216.0,4064256.0,36288.0,324.0,1281.0,5.0,2047
1.0,1282.0,6.0,12.0,2016.0,19.0,1643524.0,7692.0,15384.0,2584512.0,24358.0,36.0,72.0,12096.0,114.0,144.0,24192.0,228.0,4064256.0,38304.0,361.0,1282.0,6.0,682
1.0,1283.0,1.0,12.0,2016.0,21.0,1646089.0,1283.0,15396.0,2586528.0,26943.0,1.0,12.0,2016.0,21.0,144.0,24192.0,252.0,4064256.0,42336.0,441.0,1283.0,1.0,2141
1.0,1284.0,2.0,12.0,2016.0,22.0,1648656.0,2568.0,15408.0,2588544.0,28248.0,4.0,24.0,4032.0,44.0,144.0,24192.0,264.0,4064256.0,44352.0,484.0,1284.0,2.0,2475
