r_date,date,brand,cnt,day_of_week,is_relax_day,dorelax_day_mean,weekmean,monthmean,month,year,day_of_week1,day_of_week2,day_of_week3,day_of_week4,day_of_week5,day_of_week6,day_of_week7,month1,month2,month3,month4,month5,month6,month7,month8,month9,month10,month11,month12,year1,year2,year3,year4,brand1,brand2,brand3,brand4,brand5
2013-04-20,97.0,2,32.0,6.0,1,334.9,301.8333333333333,288.32,4,2013,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2013-04-20,97.0,3,53.0,6.0,1,236.26315789473685,209.16666666666666,212.2173913043478,4,2013,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2013-04-20,97.0,4,30.0,6.0,1,278.5,206.16666666666666,239.76923076923077,4,2013,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2013-04-20,97.0,5,,6.0,1,417.5,477.8,358.64,4,2013,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2013-04-21,98.0,1,,7.0,1,125.75,343.3333333333333,278.5416666666667,4,2013,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2013-04-21,98.0,2,14.0,7.0,1,87.33333333333333,260.7142857142857,275.2,4,2013,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2013-04-21,98.0,3,,7.0,1,98.0,209.16666666666666,211.1818181818182,4,2013,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2013-04-21,98.0,4,,7.0,1,110.66666666666667,206.16666666666666,241.64,4,2013,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2013-04-21,98.0,5,22.0,7.0,1,106.33333333333333,401.8333333333333,344.68,4,2013,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2013-04-22,99.0,1,540.0,1.0,0,153.0,352.0,299.2083333333333,4,2013,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2013-04-22,99.0,2,444.0,1.0,0,101.6,257.14285714285717,292.32,4,2013,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2013-04-22,99.0,3,257.0,1.0,0,121.66666666666667,191.33333333333334,221.63636363636363,4,2013,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2013-04-22,99.0,4,266.0,1.0,0,120.8,206.16666666666666,249.88,4,2013,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2013-04-22,99.0,5,597.0,1.0,0,117.4,405.1666666666667,366.52,4,2013,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2013-04-23,100.0,1,261.0,2.0,0,317.40909090909093,308.3333333333333,297.68,4,2013,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2013-04-23,100.0,2,364.0,2.0,0,341.14285714285717,273.0,295.0769230769231,4,2013,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2013-04-23,100.0,3,267.0,2.0,0,238.9,195.66666666666666,223.6086956521739,4,2013,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2013-04-23,100.0,4,332.0,2.0,0,284.5238095238095,236.33333333333334,253.03846153846155,4,2013,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2013-04-23,100.0,5,360.0,2.0,0,425.5238095238095,388.0,366.2692307692308,4,2013,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2013-04-24,101.0,1,244.0,3.0,0,310.27272727272725,291.3333333333333,291.4,4,2013,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2013-04-24,101.0,2,296.0,3.0,0,341.3809523809524,254.0,295.2692307692308,4,2013,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2013-04-24,101.0,3,324.0,3.0,0,243.35,212.16666666666666,227.47826086956522,4,2013,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2013-04-24,101.0,4,225.0,3.0,0,279.14285714285717,226.83333333333334,248.69230769230768,4,2013,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2013-04-24,101.0,5,360.0,3.0,0,420.0952380952381,351.8333333333333,361.88461538461536,4,2013,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2013-04-25,102.0,1,319.0,4.0,0,303.0,283.3333333333333,285.0,4,2013,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2013-04-25,102.0,2,232.0,4.0,0,338.85714285714283,239.0,293.2307692307692,4,2013,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2013-04-25,102.0,3,157.0,4.0,0,236.5,215.5,221.52173913043478,4,2013,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2013-04-25,102.0,4,111.0,4.0,0,262.85714285714283,201.0,235.53846153846155,4,2013,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2013-04-25,102.0,5,283.0,4.0,0,420.0952380952381,342.3333333333333,361.88461538461536,4,2013,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2013-04-26,103.0,1,314.0,5.0,0,303.40909090909093,283.3333333333333,285.36,4,2013,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2013-04-26,103.0,2,317.0,5.0,0,332.8095238095238,242.71428571428572,288.34615384615387,4,2013,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2013-04-26,103.0,3,321.0,5.0,0,246.3,229.83333333333334,230.04347826086956,4,2013,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2013-04-26,103.0,4,266.0,5.0,0,263.42857142857144,205.0,236.0,4,2013,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2013-04-26,103.0,5,556.0,5.0,0,430.57142857142856,363.0,370.34615384615387,4,2013,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2013-04-27,104.0,1,131.0,6.0,1,306.42857142857144,301.5,281.0,4,2013,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2013-04-27,104.0,2,539.0,6.0,1,337.85,315.14285714285717,300.15384615384613,4,2013,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2013-04-27,104.0,3,160.0,6.0,1,250.0,247.66666666666666,229.34782608695653,4,2013,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2013-04-27,104.0,4,272.0,6.0,1,261.1,245.33333333333334,234.53846153846155,4,2013,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2013-04-27,104.0,5,360.0,6.0,1,436.05,362.57142857142856,371.84615384615387,4,2013,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2013-04-28,105.0,1,245.0,7.0,1,167.0,293.42857142857144,281.72,4,2013,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2013-04-28,105.0,2,206.0,7.0,1,179.0,342.57142857142856,291.0,4,2013,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2013-04-28,105.0,3,185.0,7.0,1,142.0,238.71428571428572,227.17391304347825,4,2013,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2013-04-28,105.0,4,209.0,7.0,1,155.0,240.14285714285714,233.26923076923077,4,2013,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2013-04-28,105.0,5,781.0,7.0,1,246.85714285714286,471.0,384.46153846153845,4,2013,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2013-04-29,106.0,1,35.0,1.0,0,203.25,221.28571428571428,282.24,4,2013,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2013-04-29,106.0,2,38.0,1.0,0,203.5,284.57142857142856,291.2307692307692,4,2013,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2013-04-29,106.0,3,,1.0,0,142.0,235.66666666666666,227.17391304347825,4,2013,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2013-04-29,106.0,4,,1.0,0,165.66666666666666,235.83333333333334,238.96,4,2013,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2013-04-29,106.0,5,,1.0,0,283.6666666666667,450.0,398.8,4,2013,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2013-04-30,107.0,1,607.0,4.0,0,311.3636363636364,270.7142857142857,294.7307692307692,4,2013,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2013-04-30,107.0,2,337.0,4.0,0,318.4761904761905,280.7142857142857,292.9259259259259,4,2013,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2013-04-30,107.0,3,431.0,4.0,0,260.3157894736842,263.0,235.66666666666666,4,2013,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2013-04-30,107.0,4,354.0,4.0,0,266.7,239.5,243.3846153846154,4,2013,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2013-04-30,107.0,5,755.0,4.0,0,451.15,515.8333333333334,428.12,4,2013,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2013-05-01,108.0,1,488.0,5.0,0,326.40909090909093,305.57142857142856,307.46153846153845,5,2013,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2013-05-01,108.0,2,393.0,5.0,0,326.95238095238096,294.57142857142856,299.51851851851853,5,2013,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2013-05-01,108.0,3,192.0,5.0,0,264.7894736842105,241.0,239.20833333333334,5,2013,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2013-05-01,108.0,4,362.0,5.0,0,278.75,262.3333333333333,252.65384615384616,5,2013,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2013-05-01,108.0,5,288.0,5.0,0,458.35,503.8333333333333,433.88,5,2013,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2013-05-02,109.0,1,,6.0,1,318.0952380952381,303.3333333333333,299.72,5,2013,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2013-05-02,109.0,2,48.0,6.0,1,317.95,268.2857142857143,282.51851851851853,5,2013,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2013-05-02,109.0,3,,6.0,1,257.22222222222223,257.8,232.17391304347825,5,2013,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2013-05-02,109.0,4,30.0,6.0,1,271.1578947368421,248.83333333333334,237.53846153846155,5,2013,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2013-05-02,109.0,5,26.0,6.0,1,451.3157894736842,461.0,411.24,5,2013,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2013-05-03,,1,,7.0,1,315.7,301.2,296.9583333333333,5,2013,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2013-05-03,,2,,7.0,1,312.10526315789474,260.1666666666667,276.88461538461536,5,2013,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2013-05-03,,3,,7.0,1,257.70588235294116,242.0,231.4090909090909,5,2013,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2013-05-03,,4,,7.0,1,267.44444444444446,245.4,233.52,5,2013,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2013-05-03,,5,,7.0,1,444.3333333333333,442.0,404.3333333333333,5,2013,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2013-05-04,110.0,1,488.0,1.0,0,339.3,372.6,316.625,5,2013,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2013-05-04,110.0,2,431.0,1.0,0,318.05,242.16666666666666,282.5925925925926,5,2013,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2013-05-04,110.0,3,428.0,1.0,0,267.1666666666667,309.0,239.95652173913044,5,2013,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2013-05-04,110.0,4,483.0,1.0,0,291.8333333333333,287.6,251.08,5,2013,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2013-05-04,110.0,5,597.0,1.0,0,452.36842105263156,489.4,412.04,5,2013,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2013-05-05,111.0,1,544.0,2.0,0,203.25,432.4,338.5833333333333,5,2013,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2013-05-05,111.0,2,380.0,2.0,0,181.28571428571428,271.1666666666667,296.18518518518516,5,2013,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2013-05-05,111.0,3,481.0,2.0,0,142.0,383.0,250.0,5,2013,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2013-05-05,111.0,4,513.0,2.0,0,146.28571428571428,348.4,261.15384615384613,5,2013,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2013-05-05,111.0,5,669.0,2.0,0,284.3333333333333,467.0,437.96,5,2013,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2013-05-06,112.0,1,468.0,3.0,0,203.25,519.0,343.76,5,2013,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2013-05-06,112.0,2,355.0,3.0,0,181.28571428571428,324.0,298.2857142857143,5,2013,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2013-05-06,112.0,3,374.0,3.0,0,142.0,381.2,254.96,5,2013,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2013-05-06,112.0,4,254.0,3.0,0,165.66666666666666,332.6666666666667,269.7692307692308,5,2013,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2013-05-06,112.0,5,769.0,3.0,0,284.3333333333333,517.3333333333334,450.6923076923077,5,2013,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2013-05-07,113.0,1,303.0,4.0,0,367.45454545454544,458.2,339.28,5,2013,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2013-05-07,113.0,2,163.0,4.0,0,329.3636363636364,295.0,289.89285714285717,5,2013,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2013-05-07,113.0,3,235.0,4.0,0,280.9047619047619,342.0,255.08,5,2013,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2013-05-07,113.0,4,177.0,4.0,0,295.0952380952381,303.1666666666667,261.46153846153845,5,2013,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2013-05-07,113.0,5,264.0,4.0,0,489.3333333333333,435.5,441.96153846153845,5,2013,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2013-05-08,114.0,1,261.0,5.0,0,358.72727272727275,412.8,331.6,5,2013,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2013-05-08,114.0,2,482.0,5.0,0,336.3181818181818,309.8333333333333,295.35714285714283,5,2013,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2013-05-08,114.0,3,321.0,5.0,0,288.04761904761904,367.8,261.08,5,2013,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2013-05-08,114.0,4,314.0,5.0,0,287.04761904761904,295.1666666666667,254.96153846153845,5,2013,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2013-05-08,114.0,5,556.0,5.0,0,501.0952380952381,480.1666666666667,451.46153846153845,5,2013,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2013-05-09,115.0,1,22.0,6.0,1,360.23809523809524,347.6666666666667,319.4,5,2013,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2013-05-09,115.0,2,48.0,6.0,1,335.76190476190476,309.8333333333333,284.64285714285717,5,2013,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2013-05-09,115.0,3,,6.0,1,281.05,367.8,254.125,5,2013,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2013-05-09,115.0,4,,6.0,1,289.3,348.2,255.48,5,2013,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2013-05-09,115.0,5,51.0,6.0,1,486.25,484.3333333333333,422.7307692307692,5,2013,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2013-05-10,116.0,1,,7.0,1,365.05,347.6666666666667,321.7083333333333,5,2013,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2013-05-10,116.0,2,,7.0,1,336.3,309.8333333333333,283.14814814814815,5,2013,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2013-05-10,116.0,3,23.0,7.0,1,284.0,310.3333333333333,245.70833333333334,5,2013,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2013-05-10,116.0,4,,7.0,1,285.2631578947368,348.2,250.875,5,2013,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2013-05-10,116.0,5,,7.0,1,484.0,484.3333333333333,418.48,5,2013,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2013-05-11,117.0,1,348.0,1.0,0,376.85,324.3333333333333,331.5416666666667,5,2013,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2013-05-11,117.0,2,659.0,1.0,0,351.25,347.8333333333333,294.22222222222223,5,2013,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2013-05-11,117.0,3,449.0,1.0,0,295.2631578947368,313.8333333333333,254.625,5,2013,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2013-05-11,117.0,4,435.0,1.0,0,294.1578947368421,338.6,257.9166666666667,5,2013,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2013-05-11,117.0,5,618.0,1.0,0,499.63157894736844,487.8333333333333,430.36,5,2013,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2013-05-12,118.0,1,414.0,2.0,0,105.0,302.6666666666667,337.1666666666667,5,2013,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2013-05-12,118.0,2,459.0,2.0,0,131.28571428571428,361.0,298.0740740740741,5,2013,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2013-05-12,118.0,3,508.0,2.0,0,100.2,318.3333333333333,268.6666666666667,5,2013,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2013-05-12,118.0,4,362.0,2.0,0,120.2,308.4,260.9166666666667,5,2013,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2013-05-12,118.0,5,541.0,2.0,0,211.0,466.5,434.72,5,2013,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2013-05-13,119.0,1,346.0,3.0,0,105.0,282.3333333333333,337.52,5,2013,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2013-05-13,119.0,2,547.0,3.0,0,147.83333333333334,393.0,317.14814814814815,5,2013,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2013-05-13,119.0,3,449.0,3.0,0,105.25,330.8333333333333,284.0416666666667,5,2013,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2013-05-13,119.0,4,197.0,3.0,0,135.25,297.0,266.625,5,2013,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2013-05-13,119.0,5,529.0,3.0,0,248.0,426.5,454.84,5,2013,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2013-05-14,120.0,1,176.0,4.0,0,372.45454545454544,261.1666666666667,331.3076923076923,5,2013,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2013-05-14,120.0,2,244.0,4.0,0,360.0,406.5,314.5357142857143,5,2013,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2013-05-14,120.0,3,176.0,4.0,0,312.95238095238096,321.0,279.72,5,2013,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2013-05-14,120.0,4,133.0,4.0,0,285.2857142857143,288.2,261.28,5,2013,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2013-05-14,120.0,5,359.0,4.0,0,499.5238095238095,442.3333333333333,451.15384615384613,5,2013,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2013-05-15,121.0,1,505.0,5.0,0,373.22727272727275,301.8333333333333,331.96153846153845,5,2013,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2013-05-15,121.0,2,380.0,5.0,0,355.95454545454544,389.5,311.35714285714283,5,2013,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2013-05-15,121.0,3,299.0,5.0,0,309.85714285714283,317.3333333333333,277.12,5,2013,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2013-05-15,121.0,4,290.0,5.0,0,286.42857142857144,283.4,262.24,5,2013,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2013-05-15,121.0,5,556.0,5.0,0,498.5238095238095,442.3333333333333,450.34615384615387,5,2013,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2013-05-16,122.0,1,22.0,6.0,1,366.0952380952381,301.8333333333333,312.6923076923077,5,2013,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2013-05-16,122.0,2,16.0,6.0,1,360.85714285714283,384.1666666666667,302.89285714285717,5,2013,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2013-05-16,122.0,3,,6.0,1,313.3,317.3333333333333,278.625,5,2013,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2013-05-16,122.0,4,,6.0,1,293.2,283.4,266.875,5,2013,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2013-05-16,122.0,5,,6.0,1,500.3,520.6,449.84,5,2013,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2013-05-17,,1,,7.0,1,367.1,301.8333333333333,311.36,5,2013,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
