0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,cnt,date,day_of_week
1.0,183.0,2.0,183.0,183.0,183.0,0.5228571428571429,33489.0,366.0,33489.0,33489.0,33489.0,95.68285714285715,4.0,366.0,366.0,366.0,1.0457142857142858,33489.0,33489.0,33489.0,95.68285714285715,33489.0,33489.0,95.68285714285715,33489.0,95.68285714285715,0.2733795918367348,2033,183,2
1.0,184.0,3.0,184.0,184.0,184.0,0.5257142857142857,33856.0,552.0,33856.0,33856.0,33856.0,96.73142857142857,9.0,552.0,552.0,552.0,1.577142857142857,33856.0,33856.0,33856.0,96.73142857142857,33856.0,33856.0,96.73142857142857,33856.0,96.73142857142857,0.27637551020408163,1346,184,3
1.0,185.0,4.0,185.0,185.0,185.0,0.5285714285714286,34225.0,740.0,34225.0,34225.0,34225.0,97.78571428571428,16.0,740.0,740.0,740.0,2.1142857142857143,34225.0,34225.0,34225.0,97.78571428571428,34225.0,34225.0,97.78571428571428,34225.0,97.78571428571428,0.27938775510204084,1031,185,4
1.0,186.0,5.0,186.0,186.0,186.0,0.5314285714285715,34596.0,930.0,34596.0,34596.0,34596.0,98.84571428571431,25.0,930.0,930.0,930.0,2.657142857142857,34596.0,34596.0,34596.0,98.84571428571431,34596.0,34596.0,98.84571428571431,34596.0,98.84571428571431,0.2824163265306123,1290,186,5
1.0,187.0,6.0,187.0,187.0,187.0,0.5342857142857143,34969.0,1122.0,34969.0,34969.0,34969.0,99.91142857142857,36.0,1122.0,1122.0,1122.0,3.205714285714285,34969.0,34969.0,34969.0,99.91142857142857,34969.0,34969.0,99.91142857142857,34969.0,99.91142857142857,0.2854612244897959,42,187,6
1.0,188.0,1.0,188.0,188.0,188.0,0.5371428571428571,35344.0,188.0,35344.0,35344.0,35344.0,100.98285714285713,1.0,188.0,188.0,188.0,0.5371428571428571,35344.0,35344.0,35344.0,100.98285714285713,35344.0,35344.0,100.98285714285713,35344.0,100.98285714285713,0.28852244897959184,1961,188,1
1.0,189.0,2.0,189.0,189.0,189.0,0.54,35721.0,378.0,35721.0,35721.0,35721.0,102.06,4.0,378.0,378.0,378.0,1.08,35721.0,35721.0,35721.0,102.06,35721.0,35721.0,102.06,35721.0,102.06,0.2916,1751,189,2
1.0,190.0,3.0,190.0,190.0,190.0,0.5428571428571428,36100.0,570.0,36100.0,36100.0,36100.0,103.14285714285714,9.0,570.0,570.0,570.0,1.6285714285714286,36100.0,36100.0,36100.0,103.14285714285714,36100.0,36100.0,103.14285714285714,36100.0,103.14285714285714,0.2946938775510204,1505,190,3
1.0,191.0,4.0,191.0,191.0,191.0,0.5457142857142857,36481.0,764.0,36481.0,36481.0,36481.0,104.23142857142857,16.0,764.0,764.0,764.0,2.182857142857143,36481.0,36481.0,36481.0,104.23142857142857,36481.0,36481.0,104.23142857142857,36481.0,104.23142857142857,0.29780408163265304,1477,191,4
1.0,192.0,5.0,192.0,192.0,192.0,0.5485714285714286,36864.0,960.0,36864.0,36864.0,36864.0,105.3257142857143,25.0,960.0,960.0,960.0,2.7428571428571433,36864.0,36864.0,36864.0,105.3257142857143,36864.0,36864.0,105.3257142857143,36864.0,105.3257142857143,0.30093061224489803,1892,192,5
1.0,193.0,6.0,193.0,193.0,193.0,0.5514285714285714,37249.0,1158.0,37249.0,37249.0,37249.0,106.42571428571428,36.0,1158.0,1158.0,1158.0,3.3085714285714283,37249.0,37249.0,37249.0,106.42571428571428,37249.0,37249.0,106.42571428571428,37249.0,106.42571428571428,0.30407346938775504,81,193,6
1.0,194.0,1.0,194.0,194.0,194.0,0.5542857142857143,37636.0,194.0,37636.0,37636.0,37636.0,107.53142857142856,1.0,194.0,194.0,194.0,0.5542857142857143,37636.0,37636.0,37636.0,107.53142857142856,37636.0,37636.0,107.53142857142856,37636.0,107.53142857142856,0.3072326530612245,2100,194,1
1.0,195.0,2.0,195.0,195.0,195.0,0.5571428571428572,38025.0,390.0,38025.0,38025.0,38025.0,108.64285714285715,4.0,390.0,390.0,390.0,1.1142857142857143,38025.0,38025.0,38025.0,108.64285714285715,38025.0,38025.0,108.64285714285715,38025.0,108.64285714285715,0.3104081632653061,1905,195,2
1.0,196.0,3.0,196.0,196.0,196.0,0.56,38416.0,588.0,38416.0,38416.0,38416.0,109.76,9.0,588.0,588.0,588.0,1.6800000000000002,38416.0,38416.0,38416.0,109.76,38416.0,38416.0,109.76,38416.0,109.76,0.31360000000000005,1682,196,3
1.0,197.0,4.0,197.0,197.0,197.0,0.5628571428571428,38809.0,788.0,38809.0,38809.0,38809.0,110.88285714285713,16.0,788.0,788.0,788.0,2.251428571428572,38809.0,38809.0,38809.0,110.88285714285713,38809.0,38809.0,110.88285714285713,38809.0,110.88285714285713,0.3168081632653061,1370,197,4
1.0,198.0,5.0,198.0,198.0,198.0,0.5657142857142857,39204.0,990.0,39204.0,39204.0,39204.0,112.01142857142857,25.0,990.0,990.0,990.0,2.8285714285714287,39204.0,39204.0,39204.0,112.01142857142857,39204.0,39204.0,112.01142857142857,39204.0,112.01142857142857,0.3200326530612245,985,198,5
1.0,199.0,6.0,199.0,199.0,199.0,0.5685714285714286,39601.0,1194.0,39601.0,39601.0,39601.0,113.14571428571428,36.0,1194.0,1194.0,1194.0,3.411428571428572,39601.0,39601.0,39601.0,113.14571428571428,39601.0,39601.0,113.14571428571428,39601.0,113.14571428571428,0.32327346938775514,27,199,6
1.0,200.0,1.0,200.0,200.0,200.0,0.5714285714285714,40000.0,200.0,40000.0,40000.0,40000.0,114.28571428571428,1.0,200.0,200.0,200.0,0.5714285714285714,40000.0,40000.0,40000.0,114.28571428571428,40000.0,40000.0,114.28571428571428,40000.0,114.28571428571428,0.32653061224489793,1804,200,1
1.0,201.0,2.0,201.0,201.0,201.0,0.5742857142857143,40401.0,402.0,40401.0,40401.0,40401.0,115.43142857142857,4.0,402.0,402.0,402.0,1.1485714285714286,40401.0,40401.0,40401.0,115.43142857142857,40401.0,40401.0,115.43142857142857,40401.0,115.43142857142857,0.3298040816326531,1760,201,2
1.0,202.0,3.0,202.0,202.0,202.0,0.5771428571428572,40804.0,606.0,40804.0,40804.0,40804.0,116.58285714285715,9.0,606.0,606.0,606.0,1.7314285714285715,40804.0,40804.0,40804.0,116.58285714285715,40804.0,40804.0,116.58285714285715,40804.0,116.58285714285715,0.33309387755102043,1951,202,3
1.0,203.0,4.0,203.0,203.0,203.0,0.58,41209.0,812.0,41209.0,41209.0,41209.0,117.74,16.0,812.0,812.0,812.0,2.32,41209.0,41209.0,41209.0,117.74,41209.0,41209.0,117.74,41209.0,117.74,0.3364,1058,203,4
1.0,204.0,5.0,204.0,204.0,204.0,0.5828571428571429,41616.0,1020.0,41616.0,41616.0,41616.0,118.90285714285713,25.0,1020.0,1020.0,1020.0,2.914285714285714,41616.0,41616.0,41616.0,118.90285714285713,41616.0,41616.0,118.90285714285713,41616.0,118.90285714285713,0.3397224489795918,1150,204,5
1.0,205.0,6.0,205.0,205.0,205.0,0.5857142857142857,42025.0,1230.0,42025.0,42025.0,42025.0,120.07142857142858,36.0,1230.0,1230.0,1230.0,3.5142857142857142,42025.0,42025.0,42025.0,120.07142857142858,42025.0,42025.0,120.07142857142858,42025.0,120.07142857142858,0.34306122448979604,363,205,6
1.0,206.0,1.0,206.0,206.0,206.0,0.5885714285714285,42436.0,206.0,42436.0,42436.0,42436.0,121.24571428571429,1.0,206.0,206.0,206.0,0.5885714285714285,42436.0,42436.0,42436.0,121.24571428571429,42436.0,42436.0,121.24571428571429,42436.0,121.24571428571429,0.34641632653061216,2765,206,1
1.0,207.0,2.0,207.0,207.0,207.0,0.5914285714285714,42849.0,414.0,42849.0,42849.0,42849.0,122.42571428571428,4.0,414.0,414.0,414.0,1.1828571428571428,42849.0,42849.0,42849.0,122.42571428571428,42849.0,42849.0,122.42571428571428,42849.0,122.42571428571428,0.3497877551020408,2281,207,2
1.0,208.0,3.0,208.0,208.0,208.0,0.5942857142857143,43264.0,624.0,43264.0,43264.0,43264.0,123.61142857142859,9.0,624.0,624.0,624.0,1.782857142857143,43264.0,43264.0,43264.0,123.61142857142859,43264.0,43264.0,123.61142857142859,43264.0,123.61142857142859,0.3531755102040817,1064,208,3
1.0,209.0,4.0,209.0,209.0,209.0,0.5971428571428572,43681.0,836.0,43681.0,43681.0,43681.0,124.80285714285715,16.0,836.0,836.0,836.0,2.3885714285714292,43681.0,43681.0,43681.0,124.80285714285715,43681.0,43681.0,124.80285714285715,43681.0,124.80285714285715,0.3565795918367348,1438,209,4
1.0,210.0,5.0,210.0,210.0,210.0,0.6,44100.0,1050.0,44100.0,44100.0,44100.0,126.0,25.0,1050.0,1050.0,1050.0,3.0,44100.0,44100.0,44100.0,126.0,44100.0,44100.0,126.0,44100.0,126.0,0.36,1698,210,5
1.0,211.0,6.0,211.0,211.0,211.0,0.6028571428571429,44521.0,1266.0,44521.0,44521.0,44521.0,127.20285714285713,36.0,1266.0,1266.0,1266.0,3.6171428571428574,44521.0,44521.0,44521.0,127.20285714285713,44521.0,44521.0,127.20285714285713,44521.0,127.20285714285713,0.3634367346938776,122,211,6
1.0,212.0,7.0,212.0,212.0,212.0,0.6057142857142858,44944.0,1484.0,44944.0,44944.0,44944.0,128.4114285714286,49.0,1484.0,1484.0,1484.0,4.24,44944.0,44944.0,44944.0,128.4114285714286,44944.0,44944.0,128.4114285714286,44944.0,128.4114285714286,0.3668897959183674,14,212,7
1.0,213.0,1.0,213.0,213.0,213.0,0.6085714285714285,45369.0,213.0,45369.0,45369.0,45369.0,129.62571428571428,1.0,213.0,213.0,213.0,0.6085714285714285,45369.0,45369.0,45369.0,129.62571428571428,45369.0,45369.0,129.62571428571428,45369.0,129.62571428571428,0.37035918367346937,2106,213,1
1.0,214.0,2.0,214.0,214.0,214.0,0.6114285714285714,45796.0,428.0,45796.0,45796.0,45796.0,130.84571428571428,4.0,428.0,428.0,428.0,1.2228571428571429,45796.0,45796.0,45796.0,130.84571428571428,45796.0,45796.0,130.84571428571428,45796.0,130.84571428571428,0.3738448979591837,1811,214,2
1.0,215.0,3.0,215.0,215.0,215.0,0.6142857142857143,46225.0,645.0,46225.0,46225.0,46225.0,132.07142857142858,9.0,645.0,645.0,645.0,1.842857142857143,46225.0,46225.0,46225.0,132.07142857142858,46225.0,46225.0,132.07142857142858,46225.0,132.07142857142858,0.37734693877551023,1751,215,3
1.0,216.0,4.0,216.0,216.0,216.0,0.6171428571428571,46656.0,864.0,46656.0,46656.0,46656.0,133.30285714285714,16.0,864.0,864.0,864.0,2.4685714285714284,46656.0,46656.0,46656.0,133.30285714285714,46656.0,46656.0,133.30285714285714,46656.0,133.30285714285714,0.38086530612244895,1433,216,4
1.0,217.0,5.0,217.0,217.0,217.0,0.62,47089.0,1085.0,47089.0,47089.0,47089.0,134.54,25.0,1085.0,1085.0,1085.0,3.1,47089.0,47089.0,47089.0,134.54,47089.0,47089.0,134.54,47089.0,134.54,0.3844,1034,217,5
1.0,218.0,6.0,218.0,218.0,218.0,0.6228571428571429,47524.0,1308.0,47524.0,47524.0,47524.0,135.78285714285715,36.0,1308.0,1308.0,1308.0,3.7371428571428575,47524.0,47524.0,47524.0,135.78285714285715,47524.0,47524.0,135.78285714285715,47524.0,135.78285714285715,0.3879510204081633,73,218,6
1.0,219.0,7.0,219.0,219.0,219.0,0.6257142857142857,47961.0,1533.0,47961.0,47961.0,47961.0,137.03142857142856,49.0,1533.0,1533.0,1533.0,4.38,47961.0,47961.0,47961.0,137.03142857142856,47961.0,47961.0,137.03142857142856,47961.0,137.03142857142856,0.3915183673469387,26,219,7
1.0,220.0,1.0,220.0,220.0,220.0,0.6285714285714286,48400.0,220.0,48400.0,48400.0,48400.0,138.28571428571428,1.0,220.0,220.0,220.0,0.6285714285714286,48400.0,48400.0,48400.0,138.28571428571428,48400.0,48400.0,138.28571428571428,48400.0,138.28571428571428,0.3951020408163265,1775,220,1
1.0,221.0,2.0,221.0,221.0,221.0,0.6314285714285715,48841.0,442.0,48841.0,48841.0,48841.0,139.5457142857143,4.0,442.0,442.0,442.0,1.2628571428571431,48841.0,48841.0,48841.0,139.5457142857143,48841.0,48841.0,139.5457142857143,48841.0,139.5457142857143,0.39870204081632654,2032,221,2
1.0,222.0,3.0,222.0,222.0,222.0,0.6342857142857142,49284.0,666.0,49284.0,49284.0,49284.0,140.81142857142856,9.0,666.0,666.0,666.0,1.9028571428571424,49284.0,49284.0,49284.0,140.81142857142856,49284.0,49284.0,140.81142857142856,49284.0,140.81142857142856,0.4023183673469387,1607,222,3
1.0,223.0,4.0,223.0,223.0,223.0,0.6371428571428571,49729.0,892.0,49729.0,49729.0,49729.0,142.08285714285714,16.0,892.0,892.0,892.0,2.5485714285714285,49729.0,49729.0,49729.0,142.08285714285714,49729.0,49729.0,142.08285714285714,49729.0,142.08285714285714,0.4059510204081632,861,223,4
1.0,224.0,5.0,224.0,224.0,224.0,0.64,50176.0,1120.0,50176.0,50176.0,50176.0,143.36,25.0,1120.0,1120.0,1120.0,3.2,50176.0,50176.0,50176.0,143.36,50176.0,50176.0,143.36,50176.0,143.36,0.4096,1534,224,5
1.0,225.0,6.0,225.0,225.0,225.0,0.6428571428571429,50625.0,1350.0,50625.0,50625.0,50625.0,144.64285714285714,36.0,1350.0,1350.0,1350.0,3.8571428571428577,50625.0,50625.0,50625.0,144.64285714285714,50625.0,50625.0,144.64285714285714,50625.0,144.64285714285714,0.41326530612244905,371,225,6
1.0,226.0,1.0,226.0,226.0,226.0,0.6457142857142857,51076.0,226.0,51076.0,51076.0,51076.0,145.93142857142857,1.0,226.0,226.0,226.0,0.6457142857142857,51076.0,51076.0,51076.0,145.93142857142857,51076.0,51076.0,145.93142857142857,51076.0,145.93142857142857,0.41694693877551015,1794,226,1
1.0,227.0,2.0,227.0,227.0,227.0,0.6485714285714286,51529.0,454.0,51529.0,51529.0,51529.0,147.22571428571428,4.0,454.0,454.0,454.0,1.2971428571428572,51529.0,51529.0,51529.0,147.22571428571428,51529.0,51529.0,147.22571428571428,51529.0,147.22571428571428,0.4206448979591837,1965,227,2
1.0,228.0,3.0,228.0,228.0,228.0,0.6514285714285715,51984.0,684.0,51984.0,51984.0,51984.0,148.52571428571432,9.0,684.0,684.0,684.0,1.9542857142857144,51984.0,51984.0,51984.0,148.52571428571432,51984.0,51984.0,148.52571428571432,51984.0,148.52571428571432,0.4243591836734694,1408,228,3
1.0,229.0,4.0,229.0,229.0,229.0,0.6542857142857142,52441.0,916.0,52441.0,52441.0,52441.0,149.83142857142857,16.0,916.0,916.0,916.0,2.617142857142857,52441.0,52441.0,52441.0,149.83142857142857,52441.0,52441.0,149.83142857142857,52441.0,149.83142857142857,0.4280897959183673,1762,229,4
1.0,230.0,5.0,230.0,230.0,230.0,0.6571428571428571,52900.0,1150.0,52900.0,52900.0,52900.0,151.14285714285714,25.0,1150.0,1150.0,1150.0,3.2857142857142856,52900.0,52900.0,52900.0,151.14285714285714,52900.0,52900.0,151.14285714285714,52900.0,151.14285714285714,0.4318367346938776,1329,230,5
1.0,231.0,6.0,231.0,231.0,231.0,0.66,53361.0,1386.0,53361.0,53361.0,53361.0,152.46,36.0,1386.0,1386.0,1386.0,3.96,53361.0,53361.0,53361.0,152.46,53361.0,53361.0,152.46,53361.0,152.46,0.4356,188,231,6
1.0,232.0,1.0,232.0,232.0,232.0,0.6628571428571428,53824.0,232.0,53824.0,53824.0,53824.0,153.78285714285713,1.0,232.0,232.0,232.0,0.6628571428571428,53824.0,53824.0,53824.0,153.78285714285713,53824.0,53824.0,153.78285714285713,53824.0,153.78285714285713,0.43937959183673453,2288,232,1
1.0,233.0,2.0,233.0,233.0,233.0,0.6657142857142857,54289.0,466.0,54289.0,54289.0,54289.0,155.11142857142858,4.0,466.0,466.0,466.0,1.3314285714285714,54289.0,54289.0,54289.0,155.11142857142858,54289.0,54289.0,155.11142857142858,54289.0,155.11142857142858,0.4431755102040816,1900,233,2
1.0,234.0,3.0,234.0,234.0,234.0,0.6685714285714286,54756.0,702.0,54756.0,54756.0,54756.0,156.44571428571433,9.0,702.0,702.0,702.0,2.005714285714286,54756.0,54756.0,54756.0,156.44571428571433,54756.0,54756.0,156.44571428571433,54756.0,156.44571428571433,0.4469877551020409,2101,234,3
1.0,235.0,4.0,235.0,235.0,235.0,0.6714285714285714,55225.0,940.0,55225.0,55225.0,55225.0,157.78571428571428,16.0,940.0,940.0,940.0,2.685714285714285,55225.0,55225.0,55225.0,157.78571428571428,55225.0,55225.0,157.78571428571428,55225.0,157.78571428571428,0.4508163265306122,48,235,4
1.0,236.0,5.0,236.0,236.0,236.0,0.6742857142857143,55696.0,1180.0,55696.0,55696.0,55696.0,159.13142857142856,25.0,1180.0,1180.0,1180.0,3.3714285714285714,55696.0,55696.0,55696.0,159.13142857142856,55696.0,55696.0,159.13142857142856,55696.0,159.13142857142856,0.4546612244897959,13,236,5
1.0,237.0,7.0,237.0,237.0,237.0,0.6771428571428572,56169.0,1659.0,56169.0,56169.0,56169.0,160.48285714285714,49.0,1659.0,1659.0,1659.0,4.74,56169.0,56169.0,56169.0,160.48285714285714,56169.0,56169.0,160.48285714285714,56169.0,160.48285714285714,0.4585224489795919,2933,237,7
1.0,238.0,1.0,238.0,238.0,238.0,0.68,56644.0,238.0,56644.0,56644.0,56644.0,161.84,1.0,238.0,238.0,238.0,0.68,56644.0,56644.0,56644.0,161.84,56644.0,56644.0,161.84,56644.0,161.84,0.4624000000000001,2330,238,1
1.0,239.0,2.0,239.0,239.0,239.0,0.6828571428571428,57121.0,478.0,57121.0,57121.0,57121.0,163.20285714285714,4.0,478.0,478.0,478.0,1.3657142857142857,57121.0,57121.0,57121.0,163.20285714285714,57121.0,57121.0,163.20285714285714,57121.0,163.20285714285714,0.4662938775510204,2483,239,2
1.0,240.0,3.0,240.0,240.0,240.0,0.6857142857142857,57600.0,720.0,57600.0,57600.0,57600.0,164.57142857142858,9.0,720.0,720.0,720.0,2.057142857142857,57600.0,57600.0,57600.0,164.57142857142858,57600.0,57600.0,164.57142857142858,57600.0,164.57142857142858,0.4702040816326531,1949,240,3
1.0,241.0,4.0,241.0,241.0,241.0,0.6885714285714286,58081.0,964.0,58081.0,58081.0,58081.0,165.94571428571433,16.0,964.0,964.0,964.0,2.7542857142857144,58081.0,58081.0,58081.0,165.94571428571433,58081.0,58081.0,165.94571428571433,58081.0,165.94571428571433,0.47413061224489794,1898,241,4
1.0,242.0,5.0,242.0,242.0,242.0,0.6914285714285714,58564.0,1210.0,58564.0,58564.0,58564.0,167.32571428571427,25.0,1210.0,1210.0,1210.0,3.457142857142857,58564.0,58564.0,58564.0,167.32571428571427,58564.0,58564.0,167.32571428571427,58564.0,167.32571428571427,0.4780734693877551,2025,242,5
1.0,243.0,6.0,243.0,243.0,243.0,0.6942857142857143,59049.0,1458.0,59049.0,59049.0,59049.0,168.71142857142857,36.0,1458.0,1458.0,1458.0,4.1657142857142855,59049.0,59049.0,59049.0,168.71142857142857,59049.0,59049.0,168.71142857142857,59049.0,168.71142857142857,0.4820326530612245,243,243,6
1.0,244.0,7.0,244.0,244.0,244.0,0.6971428571428572,59536.0,1708.0,59536.0,59536.0,59536.0,170.10285714285715,49.0,1708.0,1708.0,1708.0,4.88,59536.0,59536.0,59536.0,170.10285714285715,59536.0,59536.0,170.10285714285715,59536.0,170.10285714285715,0.4860081632653062,2876,244,7
1.0,245.0,1.0,245.0,245.0,245.0,0.7,60025.0,245.0,60025.0,60025.0,60025.0,171.5,1.0,245.0,245.0,245.0,0.7,60025.0,60025.0,60025.0,171.5,60025.0,60025.0,171.5,60025.0,171.5,0.49,2172,245,1
1.0,246.0,3.0,246.0,246.0,246.0,0.7028571428571428,60516.0,738.0,60516.0,60516.0,60516.0,172.90285714285713,9.0,738.0,738.0,738.0,2.1085714285714285,60516.0,60516.0,60516.0,172.90285714285713,60516.0,60516.0,172.90285714285713,60516.0,172.90285714285713,0.4940081632653061,117,246,3
1.0,247.0,5.0,247.0,247.0,247.0,0.7057142857142857,61009.0,1235.0,61009.0,61009.0,61009.0,174.31142857142856,25.0,1235.0,1235.0,1235.0,3.5285714285714285,61009.0,61009.0,61009.0,174.31142857142856,61009.0,61009.0,174.31142857142856,61009.0,174.31142857142856,0.4980326530612245,17,247,5
1.0,248.0,6.0,248.0,248.0,248.0,0.7085714285714285,61504.0,1488.0,61504.0,61504.0,61504.0,175.72571428571428,36.0,1488.0,1488.0,1488.0,4.251428571428572,61504.0,61504.0,61504.0,175.72571428571428,61504.0,61504.0,175.72571428571428,61504.0,175.72571428571428,0.502073469387755,16,248,6
1.0,249.0,7.0,249.0,249.0,249.0,0.7114285714285714,62001.0,1743.0,62001.0,62001.0,62001.0,177.1457142857143,49.0,1743.0,1743.0,1743.0,4.98,62001.0,62001.0,62001.0,177.1457142857143,62001.0,62001.0,177.1457142857143,62001.0,177.1457142857143,0.506130612244898,19,249,7
1.0,250.0,2.0,250.0,250.0,250.0,0.7142857142857143,62500.0,500.0,62500.0,62500.0,62500.0,178.5714285714286,4.0,500.0,500.0,500.0,1.4285714285714286,62500.0,62500.0,62500.0,178.5714285714286,62500.0,62500.0,178.5714285714286,62500.0,178.5714285714286,0.5102040816326531,4723,250,2
1.0,251.0,3.0,251.0,251.0,251.0,0.7171428571428572,63001.0,753.0,63001.0,63001.0,63001.0,180.00285714285718,9.0,753.0,753.0,753.0,2.151428571428572,63001.0,63001.0,63001.0,180.00285714285718,63001.0,63001.0,180.00285714285718,63001.0,180.00285714285718,0.5142938775510205,2681,251,3
1.0,252.0,4.0,252.0,252.0,252.0,0.72,63504.0,1008.0,63504.0,63504.0,63504.0,181.44,16.0,1008.0,1008.0,1008.0,2.88,63504.0,63504.0,63504.0,181.44,63504.0,63504.0,181.44,63504.0,181.44,0.5184,1876,252,4
1.0,253.0,5.0,253.0,253.0,253.0,0.7228571428571429,64009.0,1265.0,64009.0,64009.0,64009.0,182.88285714285718,25.0,1265.0,1265.0,1265.0,3.6142857142857134,64009.0,64009.0,64009.0,182.88285714285718,64009.0,64009.0,182.88285714285718,64009.0,182.88285714285718,0.5225224489795919,1339,253,5
1.0,254.0,6.0,254.0,254.0,254.0,0.7257142857142858,64516.0,1524.0,64516.0,64516.0,64516.0,184.33142857142857,36.0,1524.0,1524.0,1524.0,4.354285714285714,64516.0,64516.0,64516.0,184.33142857142857,64516.0,64516.0,184.33142857142857,64516.0,184.33142857142857,0.526661224489796,1414,254,6
1.0,255.0,7.0,255.0,255.0,255.0,0.7285714285714285,65025.0,1785.0,65025.0,65025.0,65025.0,185.78571428571428,49.0,1785.0,1785.0,1785.0,5.1,65025.0,65025.0,65025.0,185.78571428571428,65025.0,65025.0,185.78571428571428,65025.0,185.78571428571428,0.5308163265306122,19,255,7
1.0,256.0,1.0,256.0,256.0,256.0,0.7314285714285714,65536.0,256.0,65536.0,65536.0,65536.0,187.24571428571426,1.0,256.0,256.0,256.0,0.7314285714285714,65536.0,65536.0,65536.0,187.24571428571426,65536.0,65536.0,187.24571428571426,65536.0,187.24571428571426,0.5349877551020408,2250,256,1
1.0,257.0,2.0,257.0,257.0,257.0,0.7342857142857143,66049.0,514.0,66049.0,66049.0,66049.0,188.71142857142857,4.0,514.0,514.0,514.0,1.4685714285714286,66049.0,66049.0,66049.0,188.71142857142857,66049.0,66049.0,188.71142857142857,66049.0,188.71142857142857,0.5391755102040817,2669,257,2
1.0,258.0,3.0,258.0,258.0,258.0,0.7371428571428571,66564.0,774.0,66564.0,66564.0,66564.0,190.18285714285716,9.0,774.0,774.0,774.0,2.2114285714285717,66564.0,66564.0,66564.0,190.18285714285716,66564.0,66564.0,190.18285714285716,66564.0,190.18285714285716,0.5433795918367347,2540,258,3
1.0,259.0,4.0,259.0,259.0,259.0,0.74,67081.0,1036.0,67081.0,67081.0,67081.0,191.66,16.0,1036.0,1036.0,1036.0,2.96,67081.0,67081.0,67081.0,191.66,67081.0,67081.0,191.66,67081.0,191.66,0.5476,997,259,4
1.0,260.0,5.0,260.0,260.0,260.0,0.7428571428571429,67600.0,1300.0,67600.0,67600.0,67600.0,193.14285714285717,25.0,1300.0,1300.0,1300.0,3.7142857142857135,67600.0,67600.0,67600.0,193.14285714285717,67600.0,67600.0,193.14285714285717,67600.0,193.14285714285717,0.5518367346938776,1808,260,5
1.0,261.0,6.0,261.0,261.0,261.0,0.7457142857142857,68121.0,1566.0,68121.0,68121.0,68121.0,194.63142857142856,36.0,1566.0,1566.0,1566.0,4.474285714285714,68121.0,68121.0,68121.0,194.63142857142856,68121.0,68121.0,194.63142857142856,68121.0,194.63142857142856,0.5560897959183673,171,261,6
1.0,262.0,1.0,262.0,262.0,262.0,0.7485714285714286,68644.0,262.0,68644.0,68644.0,68644.0,196.12571428571425,1.0,262.0,262.0,262.0,0.7485714285714286,68644.0,68644.0,68644.0,196.12571428571425,68644.0,68644.0,196.12571428571425,68644.0,196.12571428571425,0.5603591836734694,1909,262,1
1.0,263.0,2.0,263.0,263.0,263.0,0.7514285714285714,69169.0,526.0,69169.0,69169.0,69169.0,197.62571428571425,4.0,526.0,526.0,526.0,1.502857142857143,69169.0,69169.0,69169.0,197.62571428571425,69169.0,69169.0,197.62571428571425,69169.0,197.62571428571425,0.5646448979591837,2541,263,2
1.0,264.0,3.0,264.0,264.0,264.0,0.7542857142857143,69696.0,792.0,69696.0,69696.0,69696.0,199.13142857142861,9.0,792.0,792.0,792.0,2.262857142857143,69696.0,69696.0,69696.0,199.13142857142861,69696.0,69696.0,199.13142857142861,69696.0,199.13142857142861,0.5689469387755103,1722,264,3
1.0,265.0,4.0,265.0,265.0,265.0,0.7571428571428571,70225.0,1060.0,70225.0,70225.0,70225.0,200.64285714285717,16.0,1060.0,1060.0,1060.0,3.0285714285714285,70225.0,70225.0,70225.0,200.64285714285717,70225.0,70225.0,200.64285714285717,70225.0,200.64285714285717,0.573265306122449,1606,265,4
1.0,266.0,5.0,266.0,266.0,266.0,0.76,70756.0,1330.0,70756.0,70756.0,70756.0,202.16,25.0,1330.0,1330.0,1330.0,3.8,70756.0,70756.0,70756.0,202.16,70756.0,70756.0,202.16,70756.0,202.16,0.5776,1664,266,5
1.0,267.0,6.0,267.0,267.0,267.0,0.7628571428571429,71289.0,1602.0,71289.0,71289.0,71289.0,203.68285714285716,36.0,1602.0,1602.0,1602.0,4.5771428571428565,71289.0,71289.0,71289.0,203.68285714285716,71289.0,71289.0,203.68285714285716,71289.0,203.68285714285716,0.5819510204081634,192,267,6
1.0,268.0,1.0,268.0,268.0,268.0,0.7657142857142857,71824.0,268.0,71824.0,71824.0,71824.0,205.21142857142857,1.0,268.0,268.0,268.0,0.7657142857142857,71824.0,71824.0,71824.0,205.21142857142857,71824.0,71824.0,205.21142857142857,71824.0,205.21142857142857,0.5863183673469388,2436,268,1
1.0,269.0,2.0,269.0,269.0,269.0,0.7685714285714286,72361.0,538.0,72361.0,72361.0,72361.0,206.74571428571426,4.0,538.0,538.0,538.0,1.5371428571428571,72361.0,72361.0,72361.0,206.74571428571426,72361.0,72361.0,206.74571428571426,72361.0,206.74571428571426,0.5907020408163265,2077,269,2
1.0,270.0,3.0,270.0,270.0,270.0,0.7714285714285715,72900.0,810.0,72900.0,72900.0,72900.0,208.2857142857143,9.0,810.0,810.0,810.0,2.3142857142857145,72900.0,72900.0,72900.0,208.2857142857143,72900.0,72900.0,208.2857142857143,72900.0,208.2857142857143,0.5951020408163266,1789,270,3
