0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
1.0,221.0,2.0,221.0,221.0,221.0,0.6314285714285715,48841.0,442.0,48841.0,48841.0,48841.0,139.5457142857143,4.0,442.0,442.0,442.0,1.262857142857143,48841.0,48841.0,48841.0,139.5457142857143,48841.0,48841.0,139.5457142857143,48841.0,139.5457142857143,0.39870204081632654
1.0,222.0,3.0,222.0,222.0,222.0,0.6342857142857142,49284.0,666.0,49284.0,49284.0,49284.0,140.81142857142856,9.0,666.0,666.0,666.0,1.9028571428571426,49284.0,49284.0,49284.0,140.81142857142856,49284.0,49284.0,140.81142857142856,49284.0,140.81142857142856,0.4023183673469387
1.0,223.0,4.0,223.0,223.0,223.0,0.6371428571428571,49729.0,892.0,49729.0,49729.0,49729.0,142.08285714285714,16.0,892.0,892.0,892.0,2.5485714285714285,49729.0,49729.0,49729.0,142.08285714285714,49729.0,49729.0,142.08285714285714,49729.0,142.08285714285714,0.4059510204081632
1.0,224.0,5.0,224.0,224.0,224.0,0.64,50176.0,1120.0,50176.0,50176.0,50176.0,143.36,25.0,1120.0,1120.0,1120.0,3.2,50176.0,50176.0,50176.0,143.36,50176.0,50176.0,143.36,50176.0,143.36,0.4096
1.0,225.0,6.0,225.0,225.0,225.0,0.6428571428571429,50625.0,1350.0,50625.0,50625.0,50625.0,144.64285714285717,36.0,1350.0,1350.0,1350.0,3.8571428571428577,50625.0,50625.0,50625.0,144.64285714285717,50625.0,50625.0,144.64285714285717,50625.0,144.64285714285717,0.41326530612244905
1.0,226.0,1.0,226.0,226.0,226.0,0.6457142857142857,51076.0,226.0,51076.0,51076.0,51076.0,145.93142857142857,1.0,226.0,226.0,226.0,0.6457142857142857,51076.0,51076.0,51076.0,145.93142857142857,51076.0,51076.0,145.93142857142857,51076.0,145.93142857142857,0.41694693877551015
1.0,227.0,2.0,227.0,227.0,227.0,0.6485714285714286,51529.0,454.0,51529.0,51529.0,51529.0,147.22571428571428,4.0,454.0,454.0,454.0,1.2971428571428572,51529.0,51529.0,51529.0,147.22571428571428,51529.0,51529.0,147.22571428571428,51529.0,147.22571428571428,0.4206448979591837
1.0,228.0,3.0,228.0,228.0,228.0,0.6514285714285715,51984.0,684.0,51984.0,51984.0,51984.0,148.5257142857143,9.0,684.0,684.0,684.0,1.9542857142857144,51984.0,51984.0,51984.0,148.5257142857143,51984.0,51984.0,148.5257142857143,51984.0,148.5257142857143,0.4243591836734694
1.0,229.0,4.0,229.0,229.0,229.0,0.6542857142857142,52441.0,916.0,52441.0,52441.0,52441.0,149.83142857142857,16.0,916.0,916.0,916.0,2.617142857142857,52441.0,52441.0,52441.0,149.83142857142857,52441.0,52441.0,149.83142857142857,52441.0,149.83142857142857,0.4280897959183673
1.0,230.0,5.0,230.0,230.0,230.0,0.6571428571428571,52900.0,1150.0,52900.0,52900.0,52900.0,151.14285714285714,25.0,1150.0,1150.0,1150.0,3.2857142857142856,52900.0,52900.0,52900.0,151.14285714285714,52900.0,52900.0,151.14285714285714,52900.0,151.14285714285714,0.43183673469387757
1.0,231.0,6.0,231.0,231.0,231.0,0.66,53361.0,1386.0,53361.0,53361.0,53361.0,152.46,36.0,1386.0,1386.0,1386.0,3.96,53361.0,53361.0,53361.0,152.46,53361.0,53361.0,152.46,53361.0,152.46,0.43560000000000004
1.0,232.0,1.0,232.0,232.0,232.0,0.6628571428571428,53824.0,232.0,53824.0,53824.0,53824.0,153.78285714285713,1.0,232.0,232.0,232.0,0.6628571428571428,53824.0,53824.0,53824.0,153.78285714285713,53824.0,53824.0,153.78285714285713,53824.0,153.78285714285713,0.43937959183673464
1.0,233.0,2.0,233.0,233.0,233.0,0.6657142857142857,54289.0,466.0,54289.0,54289.0,54289.0,155.11142857142858,4.0,466.0,466.0,466.0,1.3314285714285714,54289.0,54289.0,54289.0,155.11142857142858,54289.0,54289.0,155.11142857142858,54289.0,155.11142857142858,0.44317551020408164
1.0,234.0,3.0,234.0,234.0,234.0,0.6685714285714286,54756.0,702.0,54756.0,54756.0,54756.0,156.4457142857143,9.0,702.0,702.0,702.0,2.005714285714286,54756.0,54756.0,54756.0,156.4457142857143,54756.0,54756.0,156.4457142857143,54756.0,156.4457142857143,0.44698775510204086
1.0,235.0,4.0,235.0,235.0,235.0,0.6714285714285714,55225.0,940.0,55225.0,55225.0,55225.0,157.78571428571428,16.0,940.0,940.0,940.0,2.6857142857142855,55225.0,55225.0,55225.0,157.78571428571428,55225.0,55225.0,157.78571428571428,55225.0,157.78571428571428,0.45081632653061215
1.0,236.0,5.0,236.0,236.0,236.0,0.6742857142857143,55696.0,1180.0,55696.0,55696.0,55696.0,159.13142857142856,25.0,1180.0,1180.0,1180.0,3.3714285714285714,55696.0,55696.0,55696.0,159.13142857142856,55696.0,55696.0,159.13142857142856,55696.0,159.13142857142856,0.4546612244897959
1.0,237.0,7.0,237.0,237.0,237.0,0.6771428571428572,56169.0,1659.0,56169.0,56169.0,56169.0,160.48285714285714,49.0,1659.0,1659.0,1659.0,4.74,56169.0,56169.0,56169.0,160.48285714285714,56169.0,56169.0,160.48285714285714,56169.0,160.48285714285714,0.4585224489795919
1.0,238.0,1.0,238.0,238.0,238.0,0.68,56644.0,238.0,56644.0,56644.0,56644.0,161.84,1.0,238.0,238.0,238.0,0.68,56644.0,56644.0,56644.0,161.84,56644.0,56644.0,161.84,56644.0,161.84,0.4624000000000001
1.0,239.0,2.0,239.0,239.0,239.0,0.6828571428571428,57121.0,478.0,57121.0,57121.0,57121.0,163.20285714285714,4.0,478.0,478.0,478.0,1.3657142857142857,57121.0,57121.0,57121.0,163.20285714285714,57121.0,57121.0,163.20285714285714,57121.0,163.20285714285714,0.46629387755102036
1.0,240.0,3.0,240.0,240.0,240.0,0.6857142857142857,57600.0,720.0,57600.0,57600.0,57600.0,164.57142857142858,9.0,720.0,720.0,720.0,2.057142857142857,57600.0,57600.0,57600.0,164.57142857142858,57600.0,57600.0,164.57142857142858,57600.0,164.57142857142858,0.4702040816326531
1.0,241.0,4.0,241.0,241.0,241.0,0.6885714285714286,58081.0,964.0,58081.0,58081.0,58081.0,165.9457142857143,16.0,964.0,964.0,964.0,2.7542857142857144,58081.0,58081.0,58081.0,165.9457142857143,58081.0,58081.0,165.9457142857143,58081.0,165.9457142857143,0.474130612244898
1.0,242.0,5.0,242.0,242.0,242.0,0.6914285714285714,58564.0,1210.0,58564.0,58564.0,58564.0,167.32571428571427,25.0,1210.0,1210.0,1210.0,3.457142857142857,58564.0,58564.0,58564.0,167.32571428571427,58564.0,58564.0,167.32571428571427,58564.0,167.32571428571427,0.4780734693877551
1.0,243.0,6.0,243.0,243.0,243.0,0.6942857142857143,59049.0,1458.0,59049.0,59049.0,59049.0,168.71142857142857,36.0,1458.0,1458.0,1458.0,4.1657142857142855,59049.0,59049.0,59049.0,168.71142857142857,59049.0,59049.0,168.71142857142857,59049.0,168.71142857142857,0.4820326530612245
1.0,244.0,7.0,244.0,244.0,244.0,0.6971428571428572,59536.0,1708.0,59536.0,59536.0,59536.0,170.10285714285715,49.0,1708.0,1708.0,1708.0,4.88,59536.0,59536.0,59536.0,170.10285714285715,59536.0,59536.0,170.10285714285715,59536.0,170.10285714285715,0.48600816326530616
1.0,245.0,1.0,245.0,245.0,245.0,0.7,60025.0,245.0,60025.0,60025.0,60025.0,171.5,1.0,245.0,245.0,245.0,0.7,60025.0,60025.0,60025.0,171.5,60025.0,60025.0,171.5,60025.0,171.5,0.48999999999999994
1.0,246.0,3.0,246.0,246.0,246.0,0.7028571428571428,60516.0,738.0,60516.0,60516.0,60516.0,172.90285714285713,9.0,738.0,738.0,738.0,2.1085714285714285,60516.0,60516.0,60516.0,172.90285714285713,60516.0,60516.0,172.90285714285713,60516.0,172.90285714285713,0.4940081632653061
1.0,247.0,5.0,247.0,247.0,247.0,0.7057142857142857,61009.0,1235.0,61009.0,61009.0,61009.0,174.31142857142856,25.0,1235.0,1235.0,1235.0,3.5285714285714285,61009.0,61009.0,61009.0,174.31142857142856,61009.0,61009.0,174.31142857142856,61009.0,174.31142857142856,0.4980326530612245
1.0,248.0,6.0,248.0,248.0,248.0,0.7085714285714285,61504.0,1488.0,61504.0,61504.0,61504.0,175.72571428571428,36.0,1488.0,1488.0,1488.0,4.251428571428571,61504.0,61504.0,61504.0,175.72571428571428,61504.0,61504.0,175.72571428571428,61504.0,175.72571428571428,0.502073469387755
1.0,249.0,7.0,249.0,249.0,249.0,0.7114285714285714,62001.0,1743.0,62001.0,62001.0,62001.0,177.1457142857143,49.0,1743.0,1743.0,1743.0,4.9799999999999995,62001.0,62001.0,62001.0,177.1457142857143,62001.0,62001.0,177.1457142857143,62001.0,177.1457142857143,0.506130612244898
1.0,250.0,2.0,250.0,250.0,250.0,0.7142857142857143,62500.0,500.0,62500.0,62500.0,62500.0,178.57142857142858,4.0,500.0,500.0,500.0,1.4285714285714286,62500.0,62500.0,62500.0,178.57142857142858,62500.0,62500.0,178.57142857142858,62500.0,178.57142857142858,0.5102040816326531
1.0,251.0,3.0,251.0,251.0,251.0,0.7171428571428572,63001.0,753.0,63001.0,63001.0,63001.0,180.00285714285715,9.0,753.0,753.0,753.0,2.1514285714285717,63001.0,63001.0,63001.0,180.00285714285715,63001.0,63001.0,180.00285714285715,63001.0,180.00285714285715,0.5142938775510205
1.0,252.0,4.0,252.0,252.0,252.0,0.72,63504.0,1008.0,63504.0,63504.0,63504.0,181.44,16.0,1008.0,1008.0,1008.0,2.88,63504.0,63504.0,63504.0,181.44,63504.0,63504.0,181.44,63504.0,181.44,0.5184
1.0,253.0,5.0,253.0,253.0,253.0,0.7228571428571429,64009.0,1265.0,64009.0,64009.0,64009.0,182.88285714285715,25.0,1265.0,1265.0,1265.0,3.6142857142857143,64009.0,64009.0,64009.0,182.88285714285715,64009.0,64009.0,182.88285714285715,64009.0,182.88285714285715,0.5225224489795919
1.0,254.0,6.0,254.0,254.0,254.0,0.7257142857142858,64516.0,1524.0,64516.0,64516.0,64516.0,184.33142857142857,36.0,1524.0,1524.0,1524.0,4.354285714285714,64516.0,64516.0,64516.0,184.33142857142857,64516.0,64516.0,184.33142857142857,64516.0,184.33142857142857,0.526661224489796
1.0,255.0,7.0,255.0,255.0,255.0,0.7285714285714285,65025.0,1785.0,65025.0,65025.0,65025.0,185.78571428571428,49.0,1785.0,1785.0,1785.0,5.1,65025.0,65025.0,65025.0,185.78571428571428,65025.0,65025.0,185.78571428571428,65025.0,185.78571428571428,0.5308163265306122
1.0,256.0,1.0,256.0,256.0,256.0,0.7314285714285714,65536.0,256.0,65536.0,65536.0,65536.0,187.24571428571429,1.0,256.0,256.0,256.0,0.7314285714285714,65536.0,65536.0,65536.0,187.24571428571429,65536.0,65536.0,187.24571428571429,65536.0,187.24571428571429,0.5349877551020408
1.0,257.0,2.0,257.0,257.0,257.0,0.7342857142857143,66049.0,514.0,66049.0,66049.0,66049.0,188.71142857142857,4.0,514.0,514.0,514.0,1.4685714285714286,66049.0,66049.0,66049.0,188.71142857142857,66049.0,66049.0,188.71142857142857,66049.0,188.71142857142857,0.5391755102040817
1.0,258.0,3.0,258.0,258.0,258.0,0.7371428571428571,66564.0,774.0,66564.0,66564.0,66564.0,190.18285714285713,9.0,774.0,774.0,774.0,2.2114285714285713,66564.0,66564.0,66564.0,190.18285714285713,66564.0,66564.0,190.18285714285713,66564.0,190.18285714285713,0.5433795918367347
1.0,259.0,4.0,259.0,259.0,259.0,0.74,67081.0,1036.0,67081.0,67081.0,67081.0,191.66,16.0,1036.0,1036.0,1036.0,2.96,67081.0,67081.0,67081.0,191.66,67081.0,67081.0,191.66,67081.0,191.66,0.5476
1.0,260.0,5.0,260.0,260.0,260.0,0.7428571428571429,67600.0,1300.0,67600.0,67600.0,67600.0,193.14285714285714,25.0,1300.0,1300.0,1300.0,3.7142857142857144,67600.0,67600.0,67600.0,193.14285714285714,67600.0,67600.0,193.14285714285714,67600.0,193.14285714285714,0.5518367346938776
1.0,261.0,6.0,261.0,261.0,261.0,0.7457142857142857,68121.0,1566.0,68121.0,68121.0,68121.0,194.63142857142856,36.0,1566.0,1566.0,1566.0,4.474285714285714,68121.0,68121.0,68121.0,194.63142857142856,68121.0,68121.0,194.63142857142856,68121.0,194.63142857142856,0.5560897959183673
1.0,262.0,1.0,262.0,262.0,262.0,0.7485714285714286,68644.0,262.0,68644.0,68644.0,68644.0,196.12571428571428,1.0,262.0,262.0,262.0,0.7485714285714286,68644.0,68644.0,68644.0,196.12571428571428,68644.0,68644.0,196.12571428571428,68644.0,196.12571428571428,0.5603591836734694
1.0,263.0,2.0,263.0,263.0,263.0,0.7514285714285714,69169.0,526.0,69169.0,69169.0,69169.0,197.62571428571428,4.0,526.0,526.0,526.0,1.502857142857143,69169.0,69169.0,69169.0,197.62571428571428,69169.0,69169.0,197.62571428571428,69169.0,197.62571428571428,0.5646448979591837
1.0,264.0,3.0,264.0,264.0,264.0,0.7542857142857143,69696.0,792.0,69696.0,69696.0,69696.0,199.1314285714286,9.0,792.0,792.0,792.0,2.262857142857143,69696.0,69696.0,69696.0,199.1314285714286,69696.0,69696.0,199.1314285714286,69696.0,199.1314285714286,0.5689469387755103
1.0,265.0,4.0,265.0,265.0,265.0,0.7571428571428571,70225.0,1060.0,70225.0,70225.0,70225.0,200.64285714285714,16.0,1060.0,1060.0,1060.0,3.0285714285714285,70225.0,70225.0,70225.0,200.64285714285714,70225.0,70225.0,200.64285714285714,70225.0,200.64285714285714,0.573265306122449
1.0,266.0,5.0,266.0,266.0,266.0,0.76,70756.0,1330.0,70756.0,70756.0,70756.0,202.16,25.0,1330.0,1330.0,1330.0,3.8,70756.0,70756.0,70756.0,202.16,70756.0,70756.0,202.16,70756.0,202.16,0.5776
1.0,267.0,6.0,267.0,267.0,267.0,0.7628571428571429,71289.0,1602.0,71289.0,71289.0,71289.0,203.68285714285716,36.0,1602.0,1602.0,1602.0,4.577142857142857,71289.0,71289.0,71289.0,203.68285714285716,71289.0,71289.0,203.68285714285716,71289.0,203.68285714285716,0.5819510204081634
1.0,268.0,1.0,268.0,268.0,268.0,0.7657142857142857,71824.0,268.0,71824.0,71824.0,71824.0,205.21142857142857,1.0,268.0,268.0,268.0,0.7657142857142857,71824.0,71824.0,71824.0,205.21142857142857,71824.0,71824.0,205.21142857142857,71824.0,205.21142857142857,0.5863183673469388
1.0,269.0,2.0,269.0,269.0,269.0,0.7685714285714286,72361.0,538.0,72361.0,72361.0,72361.0,206.74571428571429,4.0,538.0,538.0,538.0,1.5371428571428571,72361.0,72361.0,72361.0,206.74571428571429,72361.0,72361.0,206.74571428571429,72361.0,206.74571428571429,0.5907020408163265
1.0,270.0,3.0,270.0,270.0,270.0,0.7714285714285715,72900.0,810.0,72900.0,72900.0,72900.0,208.2857142857143,9.0,810.0,810.0,810.0,2.3142857142857145,72900.0,72900.0,72900.0,208.2857142857143,72900.0,72900.0,208.2857142857143,72900.0,208.2857142857143,0.5951020408163266
1.0,271.0,4.0,271.0,271.0,271.0,0.7742857142857142,73441.0,1084.0,73441.0,73441.0,73441.0,209.83142857142855,16.0,1084.0,1084.0,1084.0,3.097142857142857,73441.0,73441.0,73441.0,209.83142857142855,73441.0,73441.0,209.83142857142855,73441.0,209.83142857142855,0.5995183673469388
1.0,272.0,5.0,272.0,272.0,272.0,0.7771428571428571,73984.0,1360.0,73984.0,73984.0,73984.0,211.38285714285715,25.0,1360.0,1360.0,1360.0,3.8857142857142857,73984.0,73984.0,73984.0,211.38285714285715,73984.0,73984.0,211.38285714285715,73984.0,211.38285714285715,0.6039510204081633
1.0,273.0,6.0,273.0,273.0,273.0,0.78,74529.0,1638.0,74529.0,74529.0,74529.0,212.94,36.0,1638.0,1638.0,1638.0,4.68,74529.0,74529.0,74529.0,212.94,74529.0,74529.0,212.94,74529.0,212.94,0.6084
1.0,274.0,1.0,274.0,274.0,274.0,0.7828571428571428,75076.0,274.0,75076.0,75076.0,75076.0,214.50285714285712,1.0,274.0,274.0,274.0,0.7828571428571428,75076.0,75076.0,75076.0,214.50285714285712,75076.0,75076.0,214.50285714285712,75076.0,214.50285714285712,0.6128653061224489
1.0,275.0,2.0,275.0,275.0,275.0,0.7857142857142857,75625.0,550.0,75625.0,75625.0,75625.0,216.07142857142856,4.0,550.0,550.0,550.0,1.5714285714285714,75625.0,75625.0,75625.0,216.07142857142856,75625.0,75625.0,216.07142857142856,75625.0,216.07142857142856,0.6173469387755102
1.0,276.0,3.0,276.0,276.0,276.0,0.7885714285714286,76176.0,828.0,76176.0,76176.0,76176.0,217.6457142857143,9.0,828.0,828.0,828.0,2.3657142857142857,76176.0,76176.0,76176.0,217.6457142857143,76176.0,76176.0,217.6457142857143,76176.0,217.6457142857143,0.6218448979591837
1.0,277.0,4.0,277.0,277.0,277.0,0.7914285714285715,76729.0,1108.0,76729.0,76729.0,76729.0,219.2257142857143,16.0,1108.0,1108.0,1108.0,3.165714285714286,76729.0,76729.0,76729.0,219.2257142857143,76729.0,76729.0,219.2257142857143,76729.0,219.2257142857143,0.6263591836734694
1.0,278.0,5.0,278.0,278.0,278.0,0.7942857142857143,77284.0,1390.0,77284.0,77284.0,77284.0,220.81142857142856,25.0,1390.0,1390.0,1390.0,3.9714285714285715,77284.0,77284.0,77284.0,220.81142857142856,77284.0,77284.0,220.81142857142856,77284.0,220.81142857142856,0.6308897959183674
1.0,279.0,6.0,279.0,279.0,279.0,0.7971428571428572,77841.0,1674.0,77841.0,77841.0,77841.0,222.40285714285716,36.0,1674.0,1674.0,1674.0,4.782857142857143,77841.0,77841.0,77841.0,222.40285714285716,77841.0,77841.0,222.40285714285716,77841.0,222.40285714285716,0.6354367346938775
1.0,280.0,1.0,280.0,280.0,280.0,0.8,78400.0,280.0,78400.0,78400.0,78400.0,224.0,1.0,280.0,280.0,280.0,0.8,78400.0,78400.0,78400.0,224.0,78400.0,78400.0,224.0,78400.0,224.0,0.6400000000000001
1.0,281.0,2.0,281.0,281.0,281.0,0.8028571428571428,78961.0,562.0,78961.0,78961.0,78961.0,225.60285714285715,4.0,562.0,562.0,562.0,1.6057142857142856,78961.0,78961.0,78961.0,225.60285714285715,78961.0,78961.0,225.60285714285715,78961.0,225.60285714285715,0.6445795918367346
1.0,282.0,3.0,282.0,282.0,282.0,0.8057142857142857,79524.0,846.0,79524.0,79524.0,79524.0,227.21142857142857,9.0,846.0,846.0,846.0,2.4171428571428573,79524.0,79524.0,79524.0,227.21142857142857,79524.0,79524.0,227.21142857142857,79524.0,227.21142857142857,0.6491755102040816
1.0,283.0,4.0,283.0,283.0,283.0,0.8085714285714286,80089.0,1132.0,80089.0,80089.0,80089.0,228.8257142857143,16.0,1132.0,1132.0,1132.0,3.2342857142857144,80089.0,80089.0,80089.0,228.8257142857143,80089.0,80089.0,228.8257142857143,80089.0,228.8257142857143,0.6537877551020409
1.0,284.0,5.0,284.0,284.0,284.0,0.8114285714285714,80656.0,1420.0,80656.0,80656.0,80656.0,230.44571428571427,25.0,1420.0,1420.0,1420.0,4.057142857142857,80656.0,80656.0,80656.0,230.44571428571427,80656.0,80656.0,230.44571428571427,80656.0,230.44571428571427,0.6584163265306122
1.0,285.0,6.0,285.0,285.0,285.0,0.8142857142857143,81225.0,1710.0,81225.0,81225.0,81225.0,232.07142857142858,36.0,1710.0,1710.0,1710.0,4.885714285714286,81225.0,81225.0,81225.0,232.07142857142858,81225.0,81225.0,232.07142857142858,81225.0,232.07142857142858,0.6630612244897959
1.0,286.0,1.0,286.0,286.0,286.0,0.8171428571428572,81796.0,286.0,81796.0,81796.0,81796.0,233.70285714285714,1.0,286.0,286.0,286.0,0.8171428571428572,81796.0,81796.0,81796.0,233.70285714285714,81796.0,81796.0,233.70285714285714,81796.0,233.70285714285714,0.6677224489795919
1.0,287.0,2.0,287.0,287.0,287.0,0.82,82369.0,574.0,82369.0,82369.0,82369.0,235.33999999999997,4.0,574.0,574.0,574.0,1.64,82369.0,82369.0,82369.0,235.33999999999997,82369.0,82369.0,235.33999999999997,82369.0,235.33999999999997,0.6723999999999999
1.0,288.0,3.0,288.0,288.0,288.0,0.8228571428571428,82944.0,864.0,82944.0,82944.0,82944.0,236.98285714285714,9.0,864.0,864.0,864.0,2.4685714285714284,82944.0,82944.0,82944.0,236.98285714285714,82944.0,82944.0,236.98285714285714,82944.0,236.98285714285714,0.6770938775510204
1.0,289.0,4.0,289.0,289.0,289.0,0.8257142857142857,83521.0,1156.0,83521.0,83521.0,83521.0,238.6314285714286,16.0,1156.0,1156.0,1156.0,3.302857142857143,83521.0,83521.0,83521.0,238.6314285714286,83521.0,83521.0,238.6314285714286,83521.0,238.6314285714286,0.681804081632653
1.0,290.0,5.0,290.0,290.0,290.0,0.8285714285714286,84100.0,1450.0,84100.0,84100.0,84100.0,240.2857142857143,25.0,1450.0,1450.0,1450.0,4.142857142857143,84100.0,84100.0,84100.0,240.2857142857143,84100.0,84100.0,240.2857142857143,84100.0,240.2857142857143,0.6865306122448981
1.0,291.0,6.0,291.0,291.0,291.0,0.8314285714285714,84681.0,1746.0,84681.0,84681.0,84681.0,241.94571428571427,36.0,1746.0,1746.0,1746.0,4.988571428571428,84681.0,84681.0,84681.0,241.94571428571427,84681.0,84681.0,241.94571428571427,84681.0,241.94571428571427,0.691273469387755
1.0,292.0,7.0,292.0,292.0,292.0,0.8342857142857143,85264.0,2044.0,85264.0,85264.0,85264.0,243.61142857142858,49.0,2044.0,2044.0,2044.0,5.84,85264.0,85264.0,85264.0,243.61142857142858,85264.0,85264.0,243.61142857142858,85264.0,243.61142857142858,0.6960326530612245
1.0,293.0,1.0,293.0,293.0,293.0,0.8371428571428572,85849.0,293.0,85849.0,85849.0,85849.0,245.28285714285715,1.0,293.0,293.0,293.0,0.8371428571428572,85849.0,85849.0,85849.0,245.28285714285715,85849.0,85849.0,245.28285714285715,85849.0,245.28285714285715,0.7008081632653061
1.0,294.0,2.0,294.0,294.0,294.0,0.84,86436.0,588.0,86436.0,86436.0,86436.0,246.95999999999998,4.0,588.0,588.0,588.0,1.68,86436.0,86436.0,86436.0,246.95999999999998,86436.0,86436.0,246.95999999999998,86436.0,246.95999999999998,0.7055999999999999
1.0,295.0,3.0,295.0,295.0,295.0,0.8428571428571429,87025.0,885.0,87025.0,87025.0,87025.0,248.64285714285714,9.0,885.0,885.0,885.0,2.5285714285714285,87025.0,87025.0,87025.0,248.64285714285714,87025.0,87025.0,248.64285714285714,87025.0,248.64285714285714,0.7104081632653061
1.0,296.0,4.0,296.0,296.0,296.0,0.8457142857142858,87616.0,1184.0,87616.0,87616.0,87616.0,250.33142857142857,16.0,1184.0,1184.0,1184.0,3.382857142857143,87616.0,87616.0,87616.0,250.33142857142857,87616.0,87616.0,250.33142857142857,87616.0,250.33142857142857,0.7152326530612245
1.0,297.0,5.0,297.0,297.0,297.0,0.8485714285714285,88209.0,1485.0,88209.0,88209.0,88209.0,252.0257142857143,25.0,1485.0,1485.0,1485.0,4.242857142857143,88209.0,88209.0,88209.0,252.0257142857143,88209.0,88209.0,252.0257142857143,88209.0,252.0257142857143,0.7200734693877551
1.0,298.0,6.0,298.0,298.0,298.0,0.8514285714285714,88804.0,1788.0,88804.0,88804.0,88804.0,253.72571428571428,36.0,1788.0,1788.0,1788.0,5.1085714285714285,88804.0,88804.0,88804.0,253.72571428571428,88804.0,88804.0,253.72571428571428,88804.0,253.72571428571428,0.724930612244898
1.0,299.0,1.0,299.0,299.0,299.0,0.8542857142857143,89401.0,299.0,89401.0,89401.0,89401.0,255.43142857142857,1.0,299.0,299.0,299.0,0.8542857142857143,89401.0,89401.0,89401.0,255.43142857142857,89401.0,89401.0,255.43142857142857,89401.0,255.43142857142857,0.7298040816326531
1.0,300.0,2.0,300.0,300.0,300.0,0.8571428571428571,90000.0,600.0,90000.0,90000.0,90000.0,257.1428571428571,4.0,600.0,600.0,600.0,1.7142857142857142,90000.0,90000.0,90000.0,257.1428571428571,90000.0,90000.0,257.1428571428571,90000.0,257.1428571428571,0.7346938775510203
1.0,301.0,3.0,301.0,301.0,301.0,0.86,90601.0,903.0,90601.0,90601.0,90601.0,258.86,9.0,903.0,903.0,903.0,2.58,90601.0,90601.0,90601.0,258.86,90601.0,90601.0,258.86,90601.0,258.86,0.7395999999999999
1.0,302.0,4.0,302.0,302.0,302.0,0.8628571428571429,91204.0,1208.0,91204.0,91204.0,91204.0,260.58285714285716,16.0,1208.0,1208.0,1208.0,3.4514285714285715,91204.0,91204.0,91204.0,260.58285714285716,91204.0,91204.0,260.58285714285716,91204.0,260.58285714285716,0.7445224489795919
1.0,303.0,5.0,303.0,303.0,303.0,0.8657142857142858,91809.0,1515.0,91809.0,91809.0,91809.0,262.31142857142856,25.0,1515.0,1515.0,1515.0,4.328571428571429,91809.0,91809.0,91809.0,262.31142857142856,91809.0,91809.0,262.31142857142856,91809.0,262.31142857142856,0.749461224489796
1.0,304.0,6.0,304.0,304.0,304.0,0.8685714285714285,92416.0,1824.0,92416.0,92416.0,92416.0,264.04571428571427,36.0,1824.0,1824.0,1824.0,5.211428571428572,92416.0,92416.0,92416.0,264.04571428571427,92416.0,92416.0,264.04571428571427,92416.0,264.04571428571427,0.7544163265306122
1.0,305.0,1.0,305.0,305.0,305.0,0.8714285714285714,93025.0,305.0,93025.0,93025.0,93025.0,265.7857142857143,1.0,305.0,305.0,305.0,0.8714285714285714,93025.0,93025.0,93025.0,265.7857142857143,93025.0,93025.0,265.7857142857143,93025.0,265.7857142857143,0.7593877551020408
1.0,306.0,2.0,306.0,306.0,306.0,0.8742857142857143,93636.0,612.0,93636.0,93636.0,93636.0,267.5314285714286,4.0,612.0,612.0,612.0,1.7485714285714287,93636.0,93636.0,93636.0,267.5314285714286,93636.0,93636.0,267.5314285714286,93636.0,267.5314285714286,0.7643755102040817
1.0,307.0,3.0,307.0,307.0,307.0,0.8771428571428571,94249.0,921.0,94249.0,94249.0,94249.0,269.28285714285715,9.0,921.0,921.0,921.0,2.6314285714285712,94249.0,94249.0,94249.0,269.28285714285715,94249.0,94249.0,269.28285714285715,94249.0,269.28285714285715,0.7693795918367347
1.0,308.0,4.0,308.0,308.0,308.0,0.88,94864.0,1232.0,94864.0,94864.0,94864.0,271.04,16.0,1232.0,1232.0,1232.0,3.52,94864.0,94864.0,94864.0,271.04,94864.0,94864.0,271.04,94864.0,271.04,0.7744
1.0,309.0,5.0,309.0,309.0,309.0,0.8828571428571429,95481.0,1545.0,95481.0,95481.0,95481.0,272.80285714285714,25.0,1545.0,1545.0,1545.0,4.414285714285715,95481.0,95481.0,95481.0,272.80285714285714,95481.0,95481.0,272.80285714285714,95481.0,272.80285714285714,0.7794367346938776
1.0,310.0,6.0,310.0,310.0,310.0,0.8857142857142857,96100.0,1860.0,96100.0,96100.0,96100.0,274.57142857142856,36.0,1860.0,1860.0,1860.0,5.314285714285714,96100.0,96100.0,96100.0,274.57142857142856,96100.0,96100.0,274.57142857142856,96100.0,274.57142857142856,0.7844897959183673
1.0,311.0,1.0,311.0,311.0,311.0,0.8885714285714286,96721.0,311.0,96721.0,96721.0,96721.0,276.3457142857143,1.0,311.0,311.0,311.0,0.8885714285714286,96721.0,96721.0,96721.0,276.3457142857143,96721.0,96721.0,276.3457142857143,96721.0,276.3457142857143,0.7895591836734693
1.0,312.0,2.0,312.0,312.0,312.0,0.8914285714285715,97344.0,624.0,97344.0,97344.0,97344.0,278.1257142857143,4.0,624.0,624.0,624.0,1.782857142857143,97344.0,97344.0,97344.0,278.1257142857143,97344.0,97344.0,278.1257142857143,97344.0,278.1257142857143,0.7946448979591837
