r_date,date,brand,cnt,day_of_week,is_relax_day,dorelax_day_mean,weekmean,monthmean,month,year,day_of_week1,day_of_week2,day_of_week3,day_of_week4,day_of_week5,day_of_week6,day_of_week7,month1,month2,month3,month4,month5,month6,month7,month8,month9,month10,month11,month12,year1,year2,year3,year4,brand1,brand2,brand3,brand4,brand5
2015-10-09,201.0,2,444.0,2.0,0,385.1818181818182,345.8,330.73076923076917,10,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2015-10-09,201.0,3,187.0,2.0,0,283.1363636363636,213.66666666666663,261.7916666666667,10,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2015-10-09,201.0,4,242.0,2.0,0,199.13636363636363,195.8,199.13636363636363,10,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2015-10-09,201.0,5,669.0,2.0,0,494.45454545454544,484.6,455.41666666666674,10,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2015-10-10,202.0,1,264.0,3.0,0,277.90909090909093,243.0,258.375,10,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
2015-10-10,202.0,2,473.0,3.0,0,381.9090909090909,381.2,327.96153846153845,10,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2015-10-10,202.0,3,424.0,3.0,0,285.8636363636364,213.66666666666663,264.2916666666667,10,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2015-10-10,202.0,4,310.0,3.0,0,203.3636363636364,224.0,203.3636363636364,10,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2015-10-10,202.0,5,480.0,3.0,0,489.1363636363636,474.8,450.54166666666674,10,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2015-10-11,203.0,1,160.0,4.0,0,271.3181818181818,239.8,252.33333333333331,10,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
2015-10-11,203.0,2,256.0,4.0,0,375.54545454545456,376.6,322.57692307692315,10,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2015-10-11,203.0,3,274.0,4.0,0,286.1818181818182,223.33333333333331,264.5833333333333,10,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2015-10-11,203.0,4,66.0,4.0,0,192.63636363636363,210.6,192.63636363636363,10,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2015-10-11,203.0,5,302.0,4.0,0,480.6363636363636,422.0,442.75,10,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2015-10-12,204.0,1,105.0,5.0,0,264.09090909090907,233.0,245.70833333333331,10,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
2015-10-12,204.0,2,304.0,5.0,0,373.9090909090909,384.2,321.1923076923077,10,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2015-10-12,204.0,3,257.0,5.0,0,286.54545454545456,237.66666666666663,264.9166666666667,10,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2015-10-12,204.0,4,72.0,5.0,0,186.95454545454547,200.8,186.95454545454547,10,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2015-10-12,204.0,5,412.0,5.0,0,478.6363636363636,446.8,440.91666666666674,10,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2015-10-13,205.0,1,44.0,6.0,1,269.8095238095238,201.5,241.54166666666663,10,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
2015-10-13,205.0,2,79.0,6.0,1,376.7619047619048,333.3333333333333,312.15384615384613,10,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2015-10-13,205.0,3,107.0,6.0,1,288.04761904761904,251.0,258.75,10,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2015-10-13,205.0,4,30.0,6.0,1,186.3809523809524,172.33333333333337,179.27272727272728,10,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2015-10-13,205.0,5,103.0,6.0,1,484.33333333333326,389.5,430.25,10,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2015-10-14,,1,57.084014892578125,7.0,1,43.66666666666666,201.5,237.65217391304347,10,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
2015-10-14,,2,108.01078796386719,7.0,1,40.8,333.3333333333333,313.0,10,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2015-10-14,,3,67.3439712524414,7.0,1,53.66666666666666,251.0,252.34782608695653,10,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2015-10-14,,4,46.017513275146484,7.0,1,30.0,172.33333333333337,178.61904761904762,10,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2015-10-14,,5,124.73082733154297,7.0,1,51.66666666666666,389.5,431.0434782608696,10,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2015-10-15,206.0,1,505.0,1.0,0,54.5,216.0,258.6521739130435,10,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
2015-10-15,206.0,2,760.0,1.0,0,31.25,386.0,340.24,10,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2015-10-15,206.0,3,428.0,1.0,0,67.0,279.5,269.7826086956522,10,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2015-10-15,206.0,4,290.0,1.0,0,30.0,168.33333333333334,183.6818181818182,10,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2015-10-15,206.0,5,782.0,1.0,0,64.5,458.0,463.9130434782609,10,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2015-10-16,207.0,1,414.0,2.0,0,284.27272727272725,248.66666666666663,265.125,10,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
2015-10-16,207.0,2,475.0,2.0,0,402.54545454545456,391.16666666666674,358.68,10,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2015-10-16,207.0,3,374.0,2.0,0,292.95454545454544,310.6666666666667,274.125,10,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2015-10-16,207.0,4,272.0,2.0,0,194.6818181818182,173.33333333333337,187.5217391304348,10,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2015-10-16,207.0,5,746.0,2.0,0,513.0454545454545,470.83333333333326,475.66666666666674,10,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2015-10-17,208.0,1,41.0,3.0,0,274.27272727272725,211.5,255.95833333333331,10,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
2015-10-17,208.0,2,370.0,3.0,0,394.0,374.0,351.16,10,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2015-10-17,208.0,3,100.0,3.0,0,278.04545454545456,256.6666666666667,260.4583333333333,10,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2015-10-17,208.0,4,169.0,3.0,0,190.27272727272728,149.83333333333334,183.30434782608697,10,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2015-10-17,208.0,5,384.0,3.0,0,507.09090909090907,454.83333333333326,470.20833333333326,10,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2015-10-18,209.0,1,208.0,4.0,0,259.0,219.5,241.95833333333331,10,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
2015-10-18,209.0,2,267.0,4.0,0,388.8636363636364,375.83333333333326,346.64,10,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2015-10-18,209.0,3,235.0,4.0,0,276.59090909090907,250.16666666666663,259.125,10,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2015-10-18,209.0,4,199.0,4.0,0,193.8181818181818,172.0,186.69565217391303,10,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2015-10-18,209.0,5,529.0,4.0,0,498.3636363636364,492.66666666666674,462.20833333333326,10,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2015-10-19,210.0,1,296.0,5.0,0,265.04545454545456,251.33333333333331,247.5,10,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
2015-10-19,210.0,2,393.0,5.0,0,391.95454545454544,390.66666666666674,349.36,10,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2015-10-19,210.0,3,257.0,5.0,0,276.95454545454544,250.16666666666663,259.4583333333333,10,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2015-10-19,210.0,4,217.0,5.0,0,193.45454545454547,196.16666666666663,186.34782608695653,10,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2015-10-19,210.0,5,535.0,5.0,0,505.2272727272728,513.1666666666666,468.5,10,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2015-10-20,211.0,1,44.0,6.0,1,273.0952380952381,251.33333333333331,245.33333333333331,10,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
2015-10-20,211.0,2,48.0,6.0,1,394.57142857142856,385.5,337.8,10,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2015-10-20,211.0,3,53.553855895996094,6.0,1,278.0,278.8,259.6521739130435,10,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2015-10-20,211.0,4,30.0,6.0,1,201.6190476190476,196.16666666666663,186.69565217391303,10,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2015-10-20,211.0,5,95.74690246582031,6.0,1,514.0,595.2,474.9130434782609,10,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2015-10-21,212.0,1,65.64894104003906,7.0,1,51.0,251.33333333333331,247.65217391304347,10,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
2015-10-21,212.0,2,14.0,7.0,1,34.6,332.42857142857144,330.24,10,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2015-10-21,212.0,3,69.20162963867188,7.0,1,67.0,278.8,256.8636363636364,10,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2015-10-21,212.0,4,56.26454162597656,7.0,1,30.0,196.16666666666663,189.6818181818182,10,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2015-10-21,212.0,5,398.1643981933594,7.0,1,64.5,595.2,475.9090909090909,10,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2015-10-22,213.0,1,610.0,1.0,0,51.0,268.8333333333333,262.75,10,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
2015-10-22,213.0,2,418.0,1.0,0,39.25,283.57142857142856,346.32,10,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2015-10-22,213.0,3,342.0,1.0,0,67.0,261.6,260.5652173913044,10,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2015-10-22,213.0,4,242.0,1.0,0,30.0,188.16666666666663,191.95652173913044,10,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2015-10-22,213.0,5,494.0,1.0,0,103.0,537.6,497.1818181818182,10,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2015-10-23,214.0,1,392.0,2.0,0,297.5,265.1666666666667,267.92,10,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
2015-10-23,214.0,2,554.0,2.0,0,411.59090909090907,294.85714285714283,354.3076923076923,10,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2015-10-23,214.0,3,160.0,2.0,0,273.59090909090907,218.8,256.375,10,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2015-10-23,214.0,4,242.0,2.0,0,208.95454545454547,183.16666666666663,194.04166666666663,10,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2015-10-23,214.0,5,463.0,2.0,0,513.5454545454545,481.0,495.69565217391306,10,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2015-10-24,215.0,1,264.0,3.0,0,294.45454545454544,302.3333333333333,265.24,10,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
2015-10-24,215.0,2,370.0,3.0,0,407.09090909090907,294.85714285714283,350.5,10,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2015-10-24,215.0,3,299.0,3.0,0,271.6363636363636,258.6,254.58333333333331,10,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2015-10-24,215.0,4,169.0,3.0,0,205.63636363636363,183.16666666666663,191.0,10,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2015-10-24,215.0,5,649.0,3.0,0,516.8181818181819,534.0,498.82608695652175,10,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2015-10-25,216.0,1,224.0,4.0,0,287.8181818181818,305.0,259.4,10,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
2015-10-25,216.0,2,221.0,4.0,0,394.09090909090907,288.2857142857143,339.5,10,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2015-10-25,216.0,3,314.0,4.0,0,277.40909090909093,274.4,259.875,10,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2015-10-25,216.0,4,221.0,4.0,0,210.1818181818182,186.83333333333331,195.16666666666663,10,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2015-10-25,216.0,5,453.0,4.0,0,511.6818181818182,518.8,493.9130434782609,10,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2015-10-26,217.0,1,227.0,5.0,0,287.04545454545456,293.5,258.72,10,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
2015-10-26,217.0,2,253.0,5.0,0,390.8181818181818,268.2857142857143,336.73076923076917,10,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2015-10-26,217.0,3,214.0,5.0,0,274.6818181818182,265.8,257.375,10,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2015-10-26,217.0,4,72.0,5.0,0,201.9090909090909,162.66666666666666,187.58333333333331,10,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2015-10-26,217.0,5,268.0,5.0,0,505.3181818181818,465.4,487.82608695652175,10,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2015-10-27,218.0,1,22.0,6.0,1,289.2857142857143,289.8333333333333,250.0,10,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
2015-10-27,218.0,2,48.586029052734375,6.0,1,392.8571428571428,305.0,336.28,10,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2015-10-27,218.0,3,52.26846694946289,6.0,1,278.42857142857144,265.8,260.0434782608696,10,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2015-10-27,218.0,4,43.466880798339844,6.0,1,201.0,189.2,186.1304347826087,10,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2015-10-27,218.0,5,51.0,6.0,1,506.90476190476187,396.33333333333326,469.5217391304348,10,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2015-10-28,219.0,1,68.97335815429688,7.0,1,43.75,289.8333333333333,243.0,10,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
2015-10-28,219.0,2,114.58615112304688,7.0,1,39.25,363.2,330.75,10,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2015-10-28,219.0,3,67.3439712524414,7.0,1,67.0,265.8,257.27272727272725,10,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2015-10-28,219.0,4,26.0,7.0,1,28.66666666666667,162.0,179.91304347826087,10,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2015-10-28,219.0,5,126.69220733642578,7.0,1,77.0,396.33333333333326,467.45454545454544,10,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2015-10-29,220.0,1,418.0,1.0,0,36.66666666666666,257.8333333333333,257.7083333333333,10,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
2015-10-29,220.0,2,406.0,1.0,0,47.0,360.8,347.0,10,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2015-10-29,220.0,3,385.0,1.0,0,67.0,274.4,262.82608695652175,10,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2015-10-29,220.0,4,72.0,1.0,0,28.66666666666667,133.66666666666666,175.41666666666663,10,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2015-10-29,220.0,5,494.0,1.0,0,77.0,396.33333333333326,468.60869565217394,10,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2015-10-30,221.0,1,501.0,2.0,0,298.90909090909093,276.0,267.44,10,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
2015-10-30,221.0,2,364.0,2.0,0,388.6818181818182,322.8,347.68,10,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2015-10-30,221.0,3,294.0,2.0,0,282.04545454545456,301.2,264.125,10,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2015-10-30,221.0,4,332.0,2.0,0,202.54545454545453,148.66666666666666,181.68,10,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2015-10-30,221.0,5,541.0,2.0,0,507.5,409.33333333333326,471.625,10,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2015-10-31,222.0,1,346.0,3.0,0,301.1818181818182,289.6666666666667,269.44,10,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
2015-10-31,222.0,2,310.0,3.0,0,380.3181818181818,310.8,340.32,10,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2015-10-31,222.0,3,374.0,3.0,0,285.45454545454544,316.2,267.25,10,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2015-10-31,222.0,4,169.0,3.0,0,197.04545454545453,148.66666666666666,176.84,10,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2015-10-31,222.0,5,408.0,3.0,0,493.27272727272725,369.16666666666674,458.58333333333326,10,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2015-11-01,223.0,1,240.0,4.0,0,292.27272727272725,292.3333333333333,261.6,11,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
2015-11-01,223.0,2,186.0,4.0,0,368.59090909090907,303.8,330.0,11,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2015-11-01,223.0,3,176.0,4.0,0,280.09090909090907,288.6,262.3333333333333,11,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2015-11-01,223.0,4,89.0,4.0,0,190.0909090909091,126.66666666666669,170.72,11,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2015-11-01,223.0,5,170.0,4.0,0,478.77272727272725,322.0,445.29166666666674,11,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
2015-11-02,224.0,1,244.0,5.0,0,291.3636363636364,295.1666666666667,260.8,11,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
2015-11-02,224.0,2,355.0,5.0,0,371.27272727272725,324.2,332.36,11,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2015-11-02,224.0,3,406.0,5.0,0,279.27272727272725,327.0,261.5833333333333,11,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2015-11-02,224.0,4,97.0,5.0,0,186.8181818181818,130.83333333333334,167.84,11,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2015-11-02,224.0,5,432.0,5.0,0,474.3636363636364,349.33333333333326,441.25,11,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
2015-11-03,225.0,1,109.0,6.0,1,296.85714285714283,309.6666666666667,258.12,11,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
2015-11-03,225.0,2,48.0,6.0,1,375.66666666666674,278.1666666666667,323.12,11,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2015-11-03,225.0,3,63.10370635986328,6.0,1,282.2857142857143,327.0,263.5652173913044,11,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2015-11-03,225.0,4,60.0,6.0,1,189.3809523809524,120.71428571428572,164.92,11,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2015-11-03,225.0,5,154.0,6.0,1,470.0,366.5,424.08333333333326,11,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
2015-11-04,,1,88.32023620605469,7.0,1,54.75,309.6666666666667,263.0833333333333,11,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
2015-11-04,,2,69.84761047363281,7.0,1,47.25,278.1666666666667,325.5,11,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2015-11-04,,3,97.35965728759766,7.0,1,67.0,327.0,267.77272727272725,11,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2015-11-04,,4,50.495174407958984,7.0,1,36.5,136.5,166.75,11,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
