r_date,date,brand,day_of_week
2016-12-23,1336.0,3,3.0
2016-12-23,1336.0,4,3.0
2016-12-23,1336.0,5,3.0
2016-12-23,1336.0,6,3.0
2016-12-23,1336.0,7,3.0
2016-12-23,1336.0,8,3.0
2016-12-23,1336.0,9,3.0
2016-12-23,1336.0,10,3.0
2016-12-24,1337.0,1,4.0
2016-12-24,1337.0,2,4.0
2016-12-24,1337.0,3,4.0
2016-12-24,1337.0,4,4.0
2016-12-24,1337.0,5,4.0
2016-12-24,1337.0,6,4.0
2016-12-24,1337.0,7,4.0
2016-12-24,1337.0,8,4.0
2016-12-24,1337.0,9,4.0
2016-12-24,1337.0,10,4.0
2016-12-25,1338.0,1,5.0
2016-12-25,1338.0,2,5.0
2016-12-25,1338.0,3,5.0
2016-12-25,1338.0,4,5.0
2016-12-25,1338.0,5,5.0
2016-12-25,1338.0,6,5.0
2016-12-25,1338.0,7,5.0
2016-12-25,1338.0,8,5.0
2016-12-25,1338.0,9,5.0
2016-12-25,1338.0,10,5.0
2016-12-26,1339.0,1,6.0
2016-12-26,1339.0,2,6.0
2016-12-26,1339.0,3,6.0
2016-12-26,1339.0,4,6.0
2016-12-26,1339.0,5,6.0
2016-12-26,1339.0,6,6.0
2016-12-26,1339.0,7,6.0
2016-12-26,1339.0,8,6.0
2016-12-26,1339.0,9,6.0
2016-12-27,1340.0,5,7.0
2016-12-27,1340.0,6,7.0
2016-12-27,1340.0,9,7.0
2016-12-28,1341.0,1,1.0
2016-12-28,1341.0,2,1.0
2016-12-28,1341.0,3,1.0
2016-12-28,1341.0,4,1.0
2016-12-28,1341.0,5,1.0
2016-12-28,1341.0,6,1.0
2016-12-28,1341.0,7,1.0
2016-12-28,1341.0,8,1.0
2016-12-28,1341.0,9,1.0
2016-12-28,1341.0,10,1.0
2016-12-29,1342.0,1,2.0
2016-12-29,1342.0,2,2.0
2016-12-29,1342.0,3,2.0
2016-12-29,1342.0,4,2.0
2016-12-29,1342.0,5,2.0
2016-12-29,1342.0,6,2.0
2016-12-29,1342.0,7,2.0
2016-12-29,1342.0,8,2.0
2016-12-29,1342.0,9,2.0
2016-12-29,1342.0,10,2.0
2016-12-30,1343.0,1,3.0
2016-12-30,1343.0,2,3.0
2016-12-30,1343.0,3,3.0
2016-12-30,1343.0,4,3.0
2016-12-30,1343.0,5,3.0
2016-12-30,1343.0,6,3.0
2016-12-30,1343.0,7,3.0
2016-12-30,1343.0,8,3.0
2016-12-30,1343.0,9,3.0
2016-12-30,1343.0,10,3.0
2016-12-31,1344.0,1,4.0
2016-12-31,1344.0,2,4.0
2016-12-31,1344.0,3,4.0
2016-12-31,1344.0,4,4.0
2016-12-31,1344.0,5,4.0
2016-12-31,1344.0,6,4.0
2016-12-31,1344.0,7,4.0
2016-12-31,1344.0,8,4.0
2016-12-31,1344.0,9,4.0
2016-12-31,1344.0,10,4.0
2017-01-01,1345.0,1,5.0
2017-01-01,1345.0,2,5.0
2017-01-01,1345.0,3,5.0
2017-01-01,1345.0,4,5.0
2017-01-01,1345.0,5,5.0
2017-01-01,1345.0,6,5.0
2017-01-01,1345.0,7,5.0
2017-01-01,1345.0,8,5.0
2017-01-01,1345.0,9,5.0
2017-01-01,1345.0,10,5.0
2017-01-02,1346.0,1,6.0
2017-01-02,1346.0,2,6.0
2017-01-02,1346.0,3,6.0
2017-01-02,1346.0,4,6.0
2017-01-02,1346.0,5,6.0
2017-01-02,1346.0,6,6.0
2017-01-02,1346.0,7,6.0
2017-01-02,1346.0,8,6.0
2017-01-02,1346.0,9,6.0
2017-01-02,1346.0,10,6.0
2017-01-03,1347.0,1,7.0
2017-01-03,1347.0,2,7.0
2017-01-03,1347.0,3,7.0
2017-01-03,1347.0,4,7.0
2017-01-03,1347.0,5,7.0
2017-01-03,1347.0,6,7.0
2017-01-03,1347.0,7,7.0
2017-01-03,1347.0,8,7.0
2017-01-03,1347.0,9,7.0
2017-01-03,1347.0,10,7.0
2017-01-04,1348.0,1,1.0
2017-01-04,1348.0,2,1.0
2017-01-04,1348.0,3,1.0
2017-01-04,1348.0,4,1.0
2017-01-04,1348.0,5,1.0
2017-01-04,1348.0,6,1.0
2017-01-04,1348.0,7,1.0
2017-01-04,1348.0,8,1.0
2017-01-04,1348.0,9,1.0
2017-01-04,1348.0,10,1.0
2017-01-05,1349.0,1,2.0
2017-01-05,1349.0,2,2.0
2017-01-05,1349.0,3,2.0
2017-01-05,1349.0,4,2.0
2017-01-05,1349.0,5,2.0
2017-01-05,1349.0,6,2.0
2017-01-05,1349.0,7,2.0
2017-01-05,1349.0,8,2.0
2017-01-05,1349.0,9,2.0
2017-01-05,1349.0,10,2.0
2017-01-06,1350.0,1,3.0
2017-01-06,1350.0,2,3.0
2017-01-06,1350.0,3,3.0
2017-01-06,1350.0,4,3.0
2017-01-06,1350.0,5,3.0
2017-01-06,1350.0,6,3.0
2017-01-06,1350.0,7,3.0
2017-01-06,1350.0,8,3.0
2017-01-06,1350.0,9,3.0
2017-01-06,1350.0,10,3.0
2017-01-07,1351.0,1,4.0
2017-01-07,1351.0,2,4.0
2017-01-07,1351.0,3,4.0
2017-01-07,1351.0,4,4.0
2017-01-07,1351.0,5,4.0
2017-01-07,1351.0,6,4.0
2017-01-07,1351.0,7,4.0
2017-01-07,1351.0,8,4.0
2017-01-07,1351.0,9,4.0
2017-01-07,1351.0,10,4.0
2017-01-14,1352.0,2,4.0
2017-01-14,1352.0,8,4.0
2017-01-14,1352.0,9,4.0
2017-01-14,1352.0,10,4.0
2017-01-15,1353.0,1,5.0
2017-01-15,1353.0,2,5.0
2017-01-15,1353.0,3,5.0
2017-01-15,1353.0,4,5.0
2017-01-15,1353.0,5,5.0
2017-01-15,1353.0,6,5.0
2017-01-15,1353.0,7,5.0
2017-01-15,1353.0,8,5.0
2017-01-15,1353.0,9,5.0
2017-01-15,1353.0,10,5.0
2017-01-16,1354.0,1,6.0
2017-01-16,1354.0,2,6.0
2017-01-16,1354.0,3,6.0
2017-01-16,1354.0,4,6.0
2017-01-16,1354.0,5,6.0
2017-01-16,1354.0,6,6.0
2017-01-16,1354.0,7,6.0
2017-01-16,1354.0,8,6.0
2017-01-16,1354.0,9,6.0
2017-01-16,1354.0,10,6.0
2017-01-17,1355.0,5,7.0
2017-01-17,1355.0,8,7.0
2017-01-17,1355.0,9,7.0
2017-01-18,1356.0,1,1.0
2017-01-18,1356.0,2,1.0
2017-01-18,1356.0,3,1.0
2017-01-18,1356.0,4,1.0
2017-01-18,1356.0,5,1.0
2017-01-18,1356.0,6,1.0
2017-01-18,1356.0,7,1.0
2017-01-18,1356.0,8,1.0
2017-01-18,1356.0,9,1.0
2017-01-18,1356.0,10,1.0
2017-01-19,1357.0,1,2.0
2017-01-19,1357.0,2,2.0
2017-01-19,1357.0,3,2.0
2017-01-19,1357.0,4,2.0
2017-01-19,1357.0,5,2.0
2017-01-19,1357.0,6,2.0
2017-01-19,1357.0,7,2.0
2017-01-19,1357.0,8,2.0
2017-01-19,1357.0,9,2.0
2017-01-19,1357.0,10,2.0
2017-01-20,1358.0,1,3.0
2017-01-20,1358.0,2,3.0
2017-01-20,1358.0,3,3.0
2017-01-20,1358.0,4,3.0
2017-01-20,1358.0,5,3.0
2017-01-20,1358.0,6,3.0
2017-01-20,1358.0,7,3.0
2017-01-20,1358.0,8,3.0
2017-01-20,1358.0,9,3.0
2017-01-20,1358.0,10,3.0
2017-01-21,1359.0,1,4.0
2017-01-21,1359.0,2,4.0
2017-01-21,1359.0,3,4.0
2017-01-21,1359.0,4,4.0
2017-01-21,1359.0,5,4.0
2017-01-21,1359.0,6,4.0
2017-01-21,1359.0,7,4.0
2017-01-21,1359.0,8,4.0
2017-01-21,1359.0,9,4.0
2017-01-21,1359.0,10,4.0
2017-01-22,1360.0,1,5.0
2017-01-22,1360.0,2,5.0
2017-01-22,1360.0,3,5.0
2017-01-22,1360.0,4,5.0
2017-01-22,1360.0,5,5.0
2017-01-22,1360.0,6,5.0
2017-01-22,1360.0,7,5.0
2017-01-22,1360.0,8,5.0
2017-01-22,1360.0,9,5.0
2017-01-22,1360.0,10,5.0
2017-01-23,1361.0,1,6.0
2017-01-23,1361.0,2,6.0
2017-01-23,1361.0,3,6.0
2017-01-23,1361.0,4,6.0
2017-01-23,1361.0,5,6.0
2017-01-23,1361.0,6,6.0
2017-01-23,1361.0,7,6.0
2017-01-23,1361.0,8,6.0
2017-01-23,1361.0,9,6.0
2017-01-23,1361.0,10,6.0
2017-01-24,1362.0,6,7.0
2017-01-25,1363.0,1,1.0
2017-01-25,1363.0,2,1.0
2017-01-25,1363.0,3,1.0
2017-01-25,1363.0,4,1.0
2017-01-25,1363.0,5,1.0
2017-01-25,1363.0,6,1.0
2017-01-25,1363.0,7,1.0
2017-01-25,1363.0,8,1.0
2017-01-25,1363.0,9,1.0
2017-01-25,1363.0,10,1.0
2017-01-26,1364.0,1,2.0
2017-01-26,1364.0,2,2.0
2017-01-26,1364.0,3,2.0
2017-01-26,1364.0,4,2.0
2017-01-26,1364.0,5,2.0
2017-01-26,1364.0,6,2.0
2017-01-26,1364.0,7,2.0
2017-01-26,1364.0,8,2.0
2017-01-26,1364.0,9,2.0
2017-01-26,1364.0,10,2.0
2017-01-27,1365.0,1,3.0
2017-01-27,1365.0,2,3.0
2017-01-27,1365.0,3,3.0
2017-01-27,1365.0,4,3.0
2017-01-27,1365.0,5,3.0
2017-01-27,1365.0,6,3.0
2017-01-27,1365.0,7,3.0
2017-01-27,1365.0,8,3.0
2017-01-27,1365.0,9,3.0
2017-01-27,1365.0,10,3.0
2017-01-28,1366.0,1,4.0
2017-01-28,1366.0,2,4.0
2017-01-28,1366.0,3,4.0
2017-01-28,1366.0,4,4.0
2017-01-28,1366.0,5,4.0
2017-01-28,1366.0,6,4.0
2017-01-28,1366.0,7,4.0
2017-01-28,1366.0,8,4.0
2017-01-28,1366.0,9,4.0
2017-01-28,1366.0,10,4.0
2017-01-29,1367.0,1,5.0
2017-01-29,1367.0,2,5.0
2017-01-29,1367.0,3,5.0
2017-01-29,1367.0,4,5.0
2017-01-29,1367.0,5,5.0
2017-01-29,1367.0,6,5.0
2017-01-29,1367.0,7,5.0
2017-01-29,1367.0,8,5.0
2017-01-29,1367.0,9,5.0
2017-01-29,1367.0,10,5.0
2017-01-30,1368.0,1,6.0
2017-01-30,1368.0,2,6.0
2017-01-30,1368.0,3,6.0
2017-01-30,1368.0,4,6.0
2017-01-30,1368.0,5,6.0
2017-01-30,1368.0,6,6.0
2017-01-30,1368.0,7,6.0
2017-01-30,1368.0,8,6.0
2017-01-30,1368.0,9,6.0
2017-01-30,1368.0,10,6.0
2017-01-31,1369.0,5,7.0
2017-01-31,1369.0,6,7.0
2017-02-01,1370.0,1,1.0
2017-02-01,1370.0,2,1.0
2017-02-01,1370.0,3,1.0
2017-02-01,1370.0,4,1.0
2017-02-01,1370.0,5,1.0
2017-02-01,1370.0,6,1.0
2017-02-01,1370.0,7,1.0
2017-02-01,1370.0,8,1.0
2017-02-01,1370.0,9,1.0
2017-02-01,1370.0,10,1.0
2017-02-02,1371.0,1,2.0
2017-02-02,1371.0,2,2.0
2017-02-02,1371.0,3,2.0
2017-02-02,1371.0,4,2.0
2017-02-02,1371.0,5,2.0
2017-02-02,1371.0,6,2.0
2017-02-02,1371.0,7,2.0
2017-02-02,1371.0,8,2.0
2017-02-02,1371.0,9,2.0
2017-02-02,1371.0,10,2.0
2017-02-03,1372.0,1,3.0
2017-02-03,1372.0,2,3.0
2017-02-03,1372.0,3,3.0
2017-02-03,1372.0,4,3.0
2017-02-03,1372.0,5,3.0
2017-02-03,1372.0,6,3.0
2017-02-03,1372.0,7,3.0
2017-02-03,1372.0,8,3.0
2017-02-03,1372.0,9,3.0
2017-02-03,1372.0,10,3.0
2017-02-04,1373.0,1,4.0
2017-02-04,1373.0,2,4.0
2017-02-04,1373.0,3,4.0
2017-02-04,1373.0,4,4.0
2017-02-04,1373.0,5,4.0
2017-02-04,1373.0,6,4.0
2017-02-04,1373.0,7,4.0
2017-02-04,1373.0,8,4.0
2017-02-04,1373.0,9,4.0
2017-02-04,1373.0,10,4.0
2017-02-05,1374.0,1,5.0
2017-02-05,1374.0,2,5.0
2017-02-05,1374.0,3,5.0
2017-02-05,1374.0,4,5.0
2017-02-05,1374.0,5,5.0
2017-02-05,1374.0,6,5.0
2017-02-05,1374.0,7,5.0
2017-02-05,1374.0,8,5.0
2017-02-05,1374.0,9,5.0
2017-02-05,1374.0,10,5.0
2017-02-06,1375.0,1,6.0
2017-02-06,1375.0,2,6.0
2017-02-06,1375.0,3,6.0
2017-02-06,1375.0,4,6.0
2017-02-06,1375.0,5,6.0
2017-02-06,1375.0,6,6.0
2017-02-06,1375.0,7,6.0
2017-02-06,1375.0,8,6.0
2017-02-06,1375.0,9,6.0
2017-02-06,1375.0,10,6.0
2017-02-07,1376.0,9,7.0
2017-02-08,1377.0,1,1.0
2017-02-08,1377.0,2,1.0
2017-02-08,1377.0,3,1.0
2017-02-08,1377.0,4,1.0
2017-02-08,1377.0,5,1.0
2017-02-08,1377.0,6,1.0
2017-02-08,1377.0,7,1.0
2017-02-08,1377.0,8,1.0
2017-02-08,1377.0,9,1.0
2017-02-08,1377.0,10,1.0
2017-02-09,1378.0,1,2.0
2017-02-09,1378.0,2,2.0
2017-02-09,1378.0,3,2.0
2017-02-09,1378.0,4,2.0
2017-02-09,1378.0,5,2.0
2017-02-09,1378.0,6,2.0
2017-02-09,1378.0,7,2.0
2017-02-09,1378.0,8,2.0
2017-02-09,1378.0,9,2.0
2017-02-09,1378.0,10,2.0
2017-02-10,1379.0,1,3.0
2017-02-10,1379.0,2,3.0
2017-02-10,1379.0,3,3.0
2017-02-10,1379.0,4,3.0
2017-02-10,1379.0,5,3.0
2017-02-10,1379.0,6,3.0
2017-02-10,1379.0,7,3.0
2017-02-10,1379.0,8,3.0
2017-02-10,1379.0,9,3.0
2017-02-10,1379.0,10,3.0
2017-02-11,1380.0,1,4.0
2017-02-11,1380.0,2,4.0
2017-02-11,1380.0,3,4.0
2017-02-11,1380.0,4,4.0
2017-02-11,1380.0,5,4.0
2017-02-11,1380.0,6,4.0
2017-02-11,1380.0,7,4.0
2017-02-11,1380.0,8,4.0
2017-02-11,1380.0,9,4.0
2017-02-11,1380.0,10,4.0
2017-02-12,1381.0,1,5.0
2017-02-12,1381.0,2,5.0
2017-02-12,1381.0,3,5.0
2017-02-12,1381.0,4,5.0
2017-02-12,1381.0,5,5.0
2017-02-12,1381.0,6,5.0
2017-02-12,1381.0,7,5.0
2017-02-12,1381.0,8,5.0
2017-02-12,1381.0,9,5.0
2017-02-12,1381.0,10,5.0
2017-02-13,1382.0,1,6.0
2017-02-13,1382.0,2,6.0
2017-02-13,1382.0,3,6.0
2017-02-13,1382.0,4,6.0
2017-02-13,1382.0,5,6.0
2017-02-13,1382.0,6,6.0
2017-02-13,1382.0,7,6.0
2017-02-13,1382.0,8,6.0
2017-02-13,1382.0,9,6.0
2017-02-14,1383.0,1,7.0
2017-02-14,1383.0,2,7.0
2017-02-14,1383.0,6,7.0
2017-02-15,1384.0,1,1.0
2017-02-15,1384.0,2,1.0
2017-02-15,1384.0,3,1.0
2017-02-15,1384.0,4,1.0
2017-02-15,1384.0,5,1.0
2017-02-15,1384.0,6,1.0
2017-02-15,1384.0,7,1.0
2017-02-15,1384.0,8,1.0
2017-02-15,1384.0,9,1.0
2017-02-15,1384.0,10,1.0
2017-02-16,1385.0,1,2.0
2017-02-16,1385.0,2,2.0
2017-02-16,1385.0,3,2.0
2017-02-16,1385.0,4,2.0
2017-02-16,1385.0,5,2.0
2017-02-16,1385.0,6,2.0
2017-02-16,1385.0,7,2.0
2017-02-16,1385.0,8,2.0
2017-02-16,1385.0,9,2.0
2017-02-16,1385.0,10,2.0
2017-02-17,1386.0,1,3.0
2017-02-17,1386.0,2,3.0
2017-02-17,1386.0,3,3.0
2017-02-17,1386.0,4,3.0
2017-02-17,1386.0,5,3.0
2017-02-17,1386.0,6,3.0
2017-02-17,1386.0,7,3.0
2017-02-17,1386.0,8,3.0
2017-02-17,1386.0,9,3.0
2017-02-17,1386.0,10,3.0
2017-02-18,1387.0,1,4.0
2017-02-18,1387.0,2,4.0
2017-02-18,1387.0,3,4.0
2017-02-18,1387.0,4,4.0
2017-02-18,1387.0,5,4.0
2017-02-18,1387.0,6,4.0
2017-02-18,1387.0,7,4.0
2017-02-18,1387.0,8,4.0
2017-02-18,1387.0,9,4.0
2017-02-18,1387.0,10,4.0
2017-02-19,1388.0,1,5.0
2017-02-19,1388.0,2,5.0
2017-02-19,1388.0,3,5.0
2017-02-19,1388.0,4,5.0
2017-02-19,1388.0,5,5.0
2017-02-19,1388.0,6,5.0
2017-02-19,1388.0,7,5.0
2017-02-19,1388.0,8,5.0
2017-02-19,1388.0,9,5.0
2017-02-19,1388.0,10,5.0
2017-02-20,1389.0,1,6.0
2017-02-20,1389.0,2,6.0
2017-02-20,1389.0,3,6.0
2017-02-20,1389.0,4,6.0
2017-02-20,1389.0,5,6.0
2017-02-20,1389.0,6,6.0
2017-02-20,1389.0,7,6.0
2017-02-20,1389.0,8,6.0
2017-02-20,1389.0,9,6.0
2017-02-20,1389.0,10,6.0
2017-02-22,1390.0,1,1.0
2017-02-22,1390.0,2,1.0
2017-02-22,1390.0,3,1.0
2017-02-22,1390.0,4,1.0
2017-02-22,1390.0,5,1.0
2017-02-22,1390.0,6,1.0
2017-02-22,1390.0,7,1.0
2017-02-22,1390.0,8,1.0
2017-02-22,1390.0,9,1.0
2017-02-22,1390.0,10,1.0
2017-02-23,1391.0,1,2.0
2017-02-23,1391.0,2,2.0
2017-02-23,1391.0,3,2.0
2017-02-23,1391.0,4,2.0
2017-02-23,1391.0,5,2.0
2017-02-23,1391.0,6,2.0
2017-02-23,1391.0,7,2.0
2017-02-23,1391.0,8,2.0
2017-02-23,1391.0,9,2.0
2017-02-23,1391.0,10,2.0
2017-02-24,1392.0,1,3.0
2017-02-24,1392.0,2,3.0
2017-02-24,1392.0,3,3.0
2017-02-24,1392.0,4,3.0
2017-02-24,1392.0,5,3.0
2017-02-24,1392.0,6,3.0
2017-02-24,1392.0,7,3.0
2017-02-24,1392.0,8,3.0
2017-02-24,1392.0,9,3.0
2017-02-24,1392.0,10,3.0
2017-02-25,1393.0,1,4.0
2017-02-25,1393.0,2,4.0
2017-02-25,1393.0,3,4.0
2017-02-25,1393.0,4,4.0
2017-02-25,1393.0,5,4.0
2017-02-25,1393.0,6,4.0
2017-02-25,1393.0,7,4.0
2017-02-25,1393.0,8,4.0
2017-02-25,1393.0,9,4.0
2017-02-25,1393.0,10,4.0
2017-02-26,1394.0,1,5.0
2017-02-26,1394.0,2,5.0
2017-02-26,1394.0,3,5.0
2017-02-26,1394.0,4,5.0
2017-02-26,1394.0,5,5.0
2017-02-26,1394.0,6,5.0
2017-02-26,1394.0,7,5.0
2017-02-26,1394.0,8,5.0
2017-02-26,1394.0,9,5.0
2017-02-26,1394.0,10,5.0
2017-02-27,1395.0,1,6.0
2017-02-27,1395.0,2,6.0
2017-02-27,1395.0,3,6.0
2017-02-27,1395.0,4,6.0
2017-02-27,1395.0,5,6.0
2017-02-27,1395.0,6,6.0
2017-02-27,1395.0,7,6.0
2017-02-27,1395.0,8,6.0
2017-02-27,1395.0,9,6.0
2017-02-27,1395.0,10,6.0
2017-02-28,1396.0,4,7.0
2017-02-28,1396.0,6,7.0
2017-03-01,1397.0,1,1.0
2017-03-01,1397.0,2,1.0
2017-03-01,1397.0,3,1.0
2017-03-01,1397.0,4,1.0
2017-03-01,1397.0,5,1.0
2017-03-01,1397.0,6,1.0
2017-03-01,1397.0,7,1.0
2017-03-01,1397.0,8,1.0
2017-03-01,1397.0,9,1.0
2017-03-01,1397.0,10,1.0
2017-03-02,1398.0,1,2.0
2017-03-02,1398.0,2,2.0
2017-03-02,1398.0,3,2.0
2017-03-02,1398.0,4,2.0
2017-03-02,1398.0,5,2.0
2017-03-02,1398.0,6,2.0
2017-03-02,1398.0,7,2.0
2017-03-02,1398.0,8,2.0
2017-03-02,1398.0,9,2.0
2017-03-02,1398.0,10,2.0
2017-03-03,1399.0,1,3.0
2017-03-03,1399.0,2,3.0
2017-03-03,1399.0,3,3.0
2017-03-03,1399.0,4,3.0
2017-03-03,1399.0,5,3.0
2017-03-03,1399.0,6,3.0
2017-03-03,1399.0,7,3.0
2017-03-03,1399.0,8,3.0
2017-03-03,1399.0,9,3.0
2017-03-03,1399.0,10,3.0
2017-03-04,1400.0,1,4.0
2017-03-04,1400.0,2,4.0
2017-03-04,1400.0,3,4.0
2017-03-04,1400.0,4,4.0
2017-03-04,1400.0,5,4.0
2017-03-04,1400.0,6,4.0
2017-03-04,1400.0,7,4.0
2017-03-04,1400.0,8,4.0
2017-03-04,1400.0,9,4.0
2017-03-04,1400.0,10,4.0
2017-03-05,1401.0,1,5.0
2017-03-05,1401.0,2,5.0
2017-03-05,1401.0,3,5.0
2017-03-05,1401.0,4,5.0
2017-03-05,1401.0,5,5.0
2017-03-05,1401.0,6,5.0
2017-03-05,1401.0,7,5.0
2017-03-05,1401.0,8,5.0
2017-03-05,1401.0,9,5.0
2017-03-05,1401.0,10,5.0
2017-03-06,1402.0,1,6.0
2017-03-06,1402.0,3,6.0
2017-03-06,1402.0,4,6.0
2017-03-06,1402.0,5,6.0
2017-03-06,1402.0,6,6.0
2017-03-06,1402.0,7,6.0
2017-03-06,1402.0,8,6.0
2017-03-06,1402.0,9,6.0
2017-03-06,1402.0,10,6.0
2017-03-08,1403.0,1,1.0
2017-03-08,1403.0,2,1.0
2017-03-08,1403.0,3,1.0
2017-03-08,1403.0,4,1.0
2017-03-08,1403.0,5,1.0
2017-03-08,1403.0,6,1.0
2017-03-08,1403.0,7,1.0
2017-03-08,1403.0,8,1.0
2017-03-08,1403.0,9,1.0
2017-03-08,1403.0,10,1.0
2017-03-09,1404.0,1,2.0
2017-03-09,1404.0,2,2.0
2017-03-09,1404.0,3,2.0
2017-03-09,1404.0,4,2.0
2017-03-09,1404.0,5,2.0
2017-03-09,1404.0,6,2.0
2017-03-09,1404.0,7,2.0
2017-03-09,1404.0,8,2.0
2017-03-09,1404.0,9,2.0
2017-03-09,1404.0,10,2.0
2017-03-10,1405.0,1,3.0
2017-03-10,1405.0,2,3.0
2017-03-10,1405.0,3,3.0
2017-03-10,1405.0,4,3.0
2017-03-10,1405.0,5,3.0
2017-03-10,1405.0,6,3.0
2017-03-10,1405.0,7,3.0
2017-03-10,1405.0,8,3.0
2017-03-10,1405.0,9,3.0
2017-03-10,1405.0,10,3.0
2017-03-11,1406.0,1,4.0
2017-03-11,1406.0,2,4.0
2017-03-11,1406.0,3,4.0
2017-03-11,1406.0,4,4.0
2017-03-11,1406.0,5,4.0
2017-03-11,1406.0,6,4.0
2017-03-11,1406.0,7,4.0
2017-03-11,1406.0,8,4.0
2017-03-11,1406.0,9,4.0
2017-03-11,1406.0,10,4.0
2017-03-12,1407.0,1,5.0
2017-03-12,1407.0,2,5.0
2017-03-12,1407.0,3,5.0
2017-03-12,1407.0,4,5.0
2017-03-12,1407.0,5,5.0
2017-03-12,1407.0,6,5.0
2017-03-12,1407.0,7,5.0
2017-03-12,1407.0,8,5.0
2017-03-12,1407.0,9,5.0
2017-03-12,1407.0,10,5.0
2017-03-13,1408.0,1,6.0
2017-03-13,1408.0,2,6.0
2017-03-13,1408.0,3,6.0
2017-03-13,1408.0,4,6.0
2017-03-13,1408.0,5,6.0
2017-03-13,1408.0,6,6.0
2017-03-13,1408.0,7,6.0
2017-03-13,1408.0,8,6.0
2017-03-13,1408.0,9,6.0
2017-03-13,1408.0,10,6.0
2017-03-14,1409.0,6,7.0
2017-03-14,1409.0,8,7.0
2017-03-14,1409.0,9,7.0
2017-03-14,1409.0,10,7.0
2017-03-15,1410.0,9,1.0
2017-03-16,1411.0,1,3.0
2017-03-16,1411.0,2,3.0
2017-03-16,1411.0,3,3.0
2017-03-16,1411.0,4,3.0
2017-03-16,1411.0,5,3.0
2017-03-16,1411.0,6,3.0
2017-03-16,1411.0,7,3.0
2017-03-16,1411.0,8,3.0
2017-03-16,1411.0,9,3.0
2017-03-16,1411.0,10,3.0
2017-03-17,1412.0,1,4.0
2017-03-17,1412.0,2,4.0
2017-03-17,1412.0,3,4.0
2017-03-17,1412.0,4,4.0
2017-03-17,1412.0,5,4.0
2017-03-17,1412.0,6,4.0
2017-03-17,1412.0,7,4.0
2017-03-17,1412.0,8,4.0
2017-03-17,1412.0,9,4.0
2017-03-17,1412.0,10,4.0
2017-03-18,1413.0,1,5.0
2017-03-18,1413.0,2,5.0
2017-03-18,1413.0,3,5.0
2017-03-18,1413.0,4,5.0
2017-03-18,1413.0,5,5.0
2017-03-18,1413.0,6,5.0
2017-03-18,1413.0,7,5.0
2017-03-18,1413.0,8,5.0
2017-03-18,1413.0,9,5.0
2017-03-18,1413.0,10,5.0
2017-03-19,1414.0,1,6.0
2017-03-19,1414.0,2,6.0
2017-03-19,1414.0,3,6.0
2017-03-19,1414.0,5,6.0
2017-03-19,1414.0,6,6.0
2017-03-19,1414.0,7,6.0
2017-03-19,1414.0,8,6.0
2017-03-19,1414.0,9,6.0
2017-03-19,1414.0,10,6.0
2017-03-20,1415.0,3,7.0
2017-03-20,1415.0,6,7.0
2017-03-20,1415.0,9,7.0
2017-03-21,1416.0,1,1.0
2017-03-21,1416.0,2,1.0
2017-03-21,1416.0,3,1.0
2017-03-21,1416.0,4,1.0
2017-03-21,1416.0,5,1.0
2017-03-21,1416.0,6,1.0
2017-03-21,1416.0,7,1.0
2017-03-21,1416.0,8,1.0
2017-03-21,1416.0,9,1.0
2017-03-21,1416.0,10,1.0
2017-03-22,1417.0,1,2.0
2017-03-22,1417.0,2,2.0
2017-03-22,1417.0,3,2.0
2017-03-22,1417.0,4,2.0
2017-03-22,1417.0,5,2.0
2017-03-22,1417.0,6,2.0
2017-03-22,1417.0,7,2.0
2017-03-22,1417.0,8,2.0
2017-03-22,1417.0,9,2.0
2017-03-22,1417.0,10,2.0
2017-03-23,1418.0,1,3.0
2017-03-23,1418.0,2,3.0
2017-03-23,1418.0,3,3.0
2017-03-23,1418.0,4,3.0
2017-03-23,1418.0,5,3.0
2017-03-23,1418.0,6,3.0
2017-03-23,1418.0,7,3.0
2017-03-23,1418.0,8,3.0
2017-03-23,1418.0,9,3.0
2017-03-23,1418.0,10,3.0
2017-03-24,1419.0,1,4.0
2017-03-24,1419.0,2,4.0
2017-03-24,1419.0,3,4.0
2017-03-24,1419.0,4,4.0
2017-03-24,1419.0,5,4.0
2017-03-24,1419.0,6,4.0
2017-03-24,1419.0,7,4.0
2017-03-24,1419.0,8,4.0
2017-03-24,1419.0,9,4.0
2017-03-24,1419.0,10,4.0
2017-03-25,1420.0,1,5.0
2017-03-25,1420.0,2,5.0
2017-03-25,1420.0,3,5.0
2017-03-25,1420.0,4,5.0
2017-03-25,1420.0,5,5.0
2017-03-25,1420.0,6,5.0
2017-03-25,1420.0,7,5.0
2017-03-25,1420.0,8,5.0
2017-03-25,1420.0,9,5.0
2017-03-25,1420.0,10,5.0
2017-03-26,1421.0,1,6.0
2017-03-26,1421.0,2,6.0
2017-03-26,1421.0,3,6.0
2017-03-26,1421.0,4,6.0
2017-03-26,1421.0,5,6.0
2017-03-26,1421.0,6,6.0
2017-03-26,1421.0,7,6.0
2017-03-26,1421.0,8,6.0
2017-03-26,1421.0,9,6.0
2017-03-26,1421.0,10,6.0
2017-03-28,1422.0,1,1.0
2017-03-28,1422.0,2,1.0
2017-03-28,1422.0,3,1.0
2017-03-28,1422.0,4,1.0
2017-03-28,1422.0,5,1.0
