r_date,date,day_of_week,brand,cnt,month,year,day
2013/11/27,312,7,2,57,11,2013,27
2013/11/27,312,7,3,28,11,2013,27
2013/11/27,312,7,6,5,11,2013,27
2013/11/27,312,7,9,13,11,2013,27
2013/11/28,313,1,1,324,11,2013,28
2013/11/28,313,1,2,371,11,2013,28
2013/11/28,313,1,3,314,11,2013,28
2013/11/28,313,1,4,505,11,2013,28
2013/11/28,313,1,6,299,11,2013,28
2013/11/28,313,1,7,335,11,2013,28
2013/11/28,313,1,9,577,11,2013,28
2013/11/28,313,1,10,700,11,2013,28
2013/11/29,314,2,1,343,11,2013,29
2013/11/29,314,2,2,133,11,2013,29
2013/11/29,314,2,3,163,11,2013,29
2013/11/29,314,2,4,588,11,2013,29
2013/11/29,314,2,6,178,11,2013,29
2013/11/29,314,2,7,322,11,2013,29
2013/11/29,314,2,8,95,11,2013,29
2013/11/29,314,2,9,368,11,2013,29
2013/11/29,314,2,10,463,11,2013,29
2013/11/30,315,3,1,262,11,2013,30
2013/11/30,315,3,2,279,11,2013,30
2013/11/30,315,3,3,274,11,2013,30
2013/11/30,315,3,4,508,11,2013,30
2013/11/30,315,3,6,227,11,2013,30
2013/11/30,315,3,7,150,11,2013,30
2013/11/30,315,3,9,372,11,2013,30
2013/11/30,315,3,10,480,11,2013,30
2013/12/1,316,4,1,114,12,2013,1
2013/12/1,316,4,2,170,12,2013,1
2013/12/1,316,4,3,96,12,2013,1
2013/12/1,316,4,4,192,12,2013,1
2013/12/1,316,4,6,144,12,2013,1
2013/12/1,316,4,7,212,12,2013,1
2013/12/1,316,4,8,46,12,2013,1
2013/12/1,316,4,9,293,12,2013,1
2013/12/1,316,4,10,415,12,2013,1
2013/12/2,317,5,1,299,12,2013,2
2013/12/2,317,5,2,345,12,2013,2
2013/12/2,317,5,3,209,12,2013,2
2013/12/2,317,5,4,227,12,2013,2
2013/12/2,317,5,6,176,12,2013,2
2013/12/2,317,5,7,154,12,2013,2
2013/12/2,317,5,8,51,12,2013,2
2013/12/2,317,5,9,516,12,2013,2
2013/12/2,317,5,10,556,12,2013,2
2013/12/3,318,6,1,94,12,2013,3
2013/12/3,318,6,2,33,12,2013,3
2013/12/3,318,6,3,33,12,2013,3
2013/12/3,318,6,4,131,12,2013,3
2013/12/3,318,6,6,48,12,2013,3
2013/12/3,318,6,7,32,12,2013,3
2013/12/3,318,6,9,15,12,2013,3
2013/12/3,318,6,10,103,12,2013,3
2013/12/4,319,7,6,5,12,2013,4
2013/12/5,320,1,1,374,12,2013,5
2013/12/5,320,1,2,212,12,2013,5
2013/12/5,320,1,3,366,12,2013,5
2013/12/5,320,1,4,453,12,2013,5
2013/12/5,320,1,6,185,12,2013,5
2013/12/5,320,1,7,257,12,2013,5
2013/12/5,320,1,9,491,12,2013,5
2013/12/5,320,1,10,494,12,2013,5
2013/12/6,321,2,1,374,12,2013,6
2013/12/6,321,2,2,133,12,2013,6
2013/12/6,321,2,3,229,12,2013,6
2013/12/6,321,2,4,544,12,2013,6
2013/12/6,321,2,6,226,12,2013,6
2013/12/6,321,2,7,354,12,2013,6
2013/12/6,321,2,8,95,12,2013,6
2013/12/6,321,2,9,644,12,2013,6
2013/12/6,321,2,10,541,12,2013,6
2013/12/7,322,3,1,320,12,2013,7
2013/12/7,322,3,2,681,12,2013,7
2013/12/7,322,3,3,579,12,2013,7
2013/12/7,322,3,4,447,12,2013,7
2013/12/7,322,3,6,399,12,2013,7
2013/12/7,322,3,7,571,12,2013,7
2013/12/7,322,3,9,874,12,2013,7
2013/12/7,322,3,10,961,12,2013,7
2013/12/8,323,4,1,229,12,2013,8
2013/12/8,323,4,2,170,12,2013,8
2013/12/8,323,4,3,192,12,2013,8
2013/12/8,323,4,4,272,12,2013,8
2013/12/8,323,4,6,227,12,2013,8
2013/12/8,323,4,7,118,12,2013,8
2013/12/8,323,4,8,23,12,2013,8
2013/12/8,323,4,9,495,12,2013,8
2013/12/8,323,4,10,472,12,2013,8
2013/12/9,324,5,1,399,12,2013,9
2013/12/9,324,5,2,292,12,2013,9
2013/12/9,324,5,3,235,12,2013,9
2013/12/9,324,5,4,366,12,2013,9
2013/12/9,324,5,6,266,12,2013,9
2013/12/9,324,5,7,257,12,2013,9
2013/12/9,324,5,8,25,12,2013,9
2013/12/9,324,5,9,405,12,2013,9
2013/12/9,324,5,10,391,12,2013,9
2013/12/10,325,6,1,31,12,2013,10
2013/12/10,325,6,2,66,12,2013,10
2013/12/10,325,6,3,65,12,2013,10
2013/12/10,325,6,4,65,12,2013,10
2013/12/10,325,6,6,24,12,2013,10
2013/12/10,325,6,7,64,12,2013,10
2013/12/10,325,6,9,92,12,2013,10
2013/12/10,325,6,10,51,12,2013,10
2013/12/12,326,1,1,274,12,2013,12
2013/12/12,326,1,2,212,12,2013,12
2013/12/12,326,1,3,52,12,2013,12
2013/12/12,326,1,4,592,12,2013,12
2013/12/12,326,1,6,128,12,2013,12
2013/12/12,326,1,7,103,12,2013,12
2013/12/12,326,1,8,76,12,2013,12
2013/12/12,326,1,9,626,12,2013,12
2013/12/12,326,1,10,659,12,2013,12
2013/12/13,327,2,1,187,12,2013,13
2013/12/13,327,2,2,232,12,2013,13
2013/12/13,327,2,3,131,12,2013,13
2013/12/13,327,2,4,436,12,2013,13
2013/12/13,327,2,6,113,12,2013,13
2013/12/13,327,2,7,257,12,2013,13
2013/12/13,327,2,9,522,12,2013,13
2013/12/13,327,2,10,515,12,2013,13
2013/12/14,328,3,1,320,12,2013,14
2013/12/14,328,3,2,340,12,2013,14
2013/12/14,328,3,3,152,12,2013,14
2013/12/14,328,3,4,630,12,2013,14
2013/12/14,328,3,6,194,12,2013,14
2013/12/14,328,3,7,120,12,2013,14
2013/12/14,328,3,8,30,12,2013,14
2013/12/14,328,3,9,730,12,2013,14
2013/12/14,328,3,10,529,12,2013,14
2013/12/15,329,4,1,274,12,2013,15
2013/12/15,329,4,2,268,12,2013,15
2013/12/15,329,4,3,144,12,2013,15
2013/12/15,329,4,4,351,12,2013,15
2013/12/15,329,4,6,83,12,2013,15
2013/12/15,329,4,7,118,12,2013,15
2013/12/15,329,4,8,46,12,2013,15
2013/12/15,329,4,9,326,12,2013,15
2013/12/15,329,4,10,359,12,2013,15
2013/12/16,330,5,1,175,12,2013,16
2013/12/16,330,5,2,239,12,2013,16
2013/12/16,330,5,3,209,12,2013,16
2013/12/16,330,5,4,488,12,2013,16
2013/12/16,330,5,6,147,12,2013,16
2013/12/16,330,5,7,103,12,2013,16
2013/12/16,330,5,8,25,12,2013,16
2013/12/16,330,5,9,565,12,2013,16
2013/12/16,330,5,10,659,12,2013,16
2013/12/17,331,6,4,44,12,2013,17
2013/12/17,331,6,6,30,12,2013,17
2013/12/17,331,6,9,92,12,2013,17
2013/12/17,331,6,10,103,12,2013,17
2013/12/18,332,7,6,10,12,2013,18
2013/12/19,333,1,1,524,12,2013,19
2013/12/19,333,1,2,345,12,2013,19
2013/12/19,333,1,3,340,12,2013,19
2013/12/19,333,1,4,401,12,2013,19
2013/12/19,333,1,6,190,12,2013,19
2013/12/19,333,1,7,77,12,2013,19
2013/12/19,333,1,8,25,12,2013,19
2013/12/19,333,1,9,798,12,2013,19
2013/12/19,333,1,10,309,12,2013,19
2013/12/20,334,2,1,281,12,2013,20
2013/12/20,334,2,2,464,12,2013,20
2013/12/20,334,2,3,294,12,2013,20
2013/12/20,334,2,4,457,12,2013,20
2013/12/20,334,2,6,172,12,2013,20
2013/12/20,334,2,7,97,12,2013,20
2013/12/20,334,2,8,63,12,2013,20
2013/12/20,334,2,9,813,12,2013,20
2013/12/20,334,2,10,489,12,2013,20
2013/12/21,335,3,1,233,12,2013,21
2013/12/21,335,3,2,495,12,2013,21
2013/12/21,335,3,3,152,12,2013,21
2013/12/21,335,3,4,366,12,2013,21
2013/12/21,335,3,6,238,12,2013,21
2013/12/21,335,3,7,90,12,2013,21
2013/12/21,335,3,8,30,12,2013,21
2013/12/21,335,3,9,816,12,2013,21
2013/12/21,335,3,10,432,12,2013,21
2013/12/22,336,4,1,206,12,2013,22
2013/12/22,336,4,2,389,12,2013,22
2013/12/22,336,4,3,120,12,2013,22
2013/12/22,336,4,4,256,12,2013,22
2013/12/22,336,4,6,148,12,2013,22
2013/12/22,336,4,7,142,12,2013,22
2013/12/22,336,4,9,810,12,2013,22
2013/12/22,336,4,10,472,12,2013,22
2013/12/23,337,5,1,150,12,2013,23
2013/12/23,337,5,2,1088,12,2013,23
2013/12/23,337,5,3,105,12,2013,23
2013/12/23,337,5,4,366,12,2013,23
2013/12/23,337,5,6,185,12,2013,23
2013/12/23,337,5,7,206,12,2013,23
2013/12/23,337,5,9,872,12,2013,23
2013/12/23,337,5,10,577,12,2013,23
2013/12/24,338,6,1,31,12,2013,24
2013/12/24,338,6,2,564,12,2013,24
2013/12/24,338,6,3,65,12,2013,24
2013/12/24,338,6,4,109,12,2013,24
2013/12/24,338,6,6,42,12,2013,24
2013/12/24,338,6,7,32,12,2013,24
2013/12/24,338,6,9,292,12,2013,24
2013/12/26,339,1,1,474,12,2013,26
2013/12/26,339,1,2,1884,12,2013,26
2013/12/26,339,1,3,235,12,2013,26
2013/12/26,339,1,4,383,12,2013,26
2013/12/26,339,1,6,57,12,2013,26
2013/12/26,339,1,7,154,12,2013,26
2013/12/26,339,1,9,884,12,2013,26
2013/12/26,339,1,10,453,12,2013,26
2013/12/27,340,2,1,343,12,2013,27
2013/12/27,340,2,2,531,12,2013,27
2013/12/27,340,2,3,229,12,2013,27
2013/12/27,340,2,4,327,12,2013,27
2013/12/27,340,2,6,59,12,2013,27
2013/12/27,340,2,7,97,12,2013,27
2013/12/27,340,2,9,1151,12,2013,27
2013/12/27,340,2,10,257,12,2013,27
2013/12/28,341,3,6,5,12,2013,28
2013/12/28,341,3,9,14,12,2013,28
2013/12/29,342,4,1,554,12,2013,29
2013/12/29,342,4,2,354,12,2013,29
2013/12/29,342,4,3,395,12,2013,29
2013/12/29,342,4,4,1084,12,2013,29
2013/12/29,342,4,6,321,12,2013,29
2013/12/29,342,4,7,275,12,2013,29
2013/12/29,342,4,8,113,12,2013,29
2013/12/29,342,4,9,698,12,2013,29
2013/12/29,342,4,10,1080,12,2013,29
2013/12/30,343,5,1,556,12,2013,30
2013/12/30,343,5,2,232,12,2013,30
2013/12/30,343,5,3,456,12,2013,30
2013/12/30,343,5,4,1453,12,2013,30
2013/12/30,343,5,6,263,12,2013,30
2013/12/30,343,5,7,275,12,2013,30
2013/12/30,343,5,8,74,12,2013,30
2013/12/30,343,5,9,476,12,2013,30
2013/12/30,343,5,10,978,12,2013,30
2013/12/31,344,6,1,181,12,2013,31
2013/12/31,344,6,2,193,12,2013,31
2013/12/31,344,6,3,285,12,2013,31
2013/12/31,344,6,4,232,12,2013,31
2013/12/31,344,6,6,104,12,2013,31
2013/12/31,344,6,7,187,12,2013,31
2013/12/31,344,6,8,31,12,2013,31
2013/12/31,344,6,9,119,12,2013,31
2013/12/31,344,6,10,275,12,2013,31
2014/1/1,345,7,6,5,1,2014,1
2014/1/2,346,1,1,774,1,2014,2
2014/1/2,346,1,2,283,1,2014,2
2014/1/2,346,1,3,684,1,2014,2
2014/1/2,346,1,4,1436,1,2014,2
2014/1/2,346,1,6,364,1,2014,2
2014/1/2,346,1,7,324,1,2014,2
2014/1/2,346,1,8,147,1,2014,2
2014/1/2,346,1,9,655,1,2014,2
2014/1/2,346,1,10,1258,1,2014,2
2014/1/3,347,2,1,544,1,2014,3
2014/1/3,347,2,2,515,1,2014,3
2014/1/3,347,2,3,570,1,2014,3
2014/1/3,347,2,4,993,1,2014,3
2014/1/3,347,2,6,564,1,2014,3
2014/1/3,347,2,7,1123,1,2014,3
2014/1/3,347,2,8,92,1,2014,3
2014/1/3,347,2,9,804,1,2014,3
2014/1/3,347,2,10,1448,1,2014,3
2014/1/4,348,3,1,339,1,2014,4
2014/1/4,348,3,2,330,1,2014,4
2014/1/4,348,3,3,591,1,2014,4
2014/1/4,348,3,4,1064,1,2014,4
2014/1/4,348,3,6,446,1,2014,4
2014/1/4,348,3,7,379,1,2014,4
2014/1/4,348,3,8,143,1,2014,4
2014/1/4,348,3,9,583,1,2014,4
2014/1/4,348,3,10,745,1,2014,4
2014/1/5,349,4,1,444,1,2014,5
2014/1/5,349,4,2,118,1,2014,5
2014/1/5,349,4,3,209,1,2014,5
2014/1/5,349,4,4,635,1,2014,5
2014/1/5,349,4,6,232,1,2014,5
2014/1/5,349,4,7,92,1,2014,5
2014/1/5,349,4,8,23,1,2014,5
2014/1/5,349,4,9,447,1,2014,5
2014/1/5,349,4,10,494,1,2014,5
2014/1/6,350,5,1,387,1,2014,6
2014/1/6,350,5,2,103,1,2014,6
2014/1/6,350,5,3,482,1,2014,6
2014/1/6,350,5,4,828,1,2014,6
2014/1/6,350,5,6,300,1,2014,6
2014/1/6,350,5,7,150,1,2014,6
2014/1/6,350,5,8,123,1,2014,6
2014/1/6,350,5,9,643,1,2014,6
2014/1/6,350,5,10,719,1,2014,6
2014/1/7,351,6,2,64,1,2014,7
2014/1/7,351,6,3,127,1,2014,7
2014/1/7,351,6,4,127,1,2014,7
2014/1/7,351,6,6,46,1,2014,7
2014/1/7,351,6,7,31,1,2014,7
2014/1/7,351,6,9,119,1,2014,7
2014/1/7,351,6,10,25,1,2014,7
2014/1/9,352,1,1,266,1,2014,9
2014/1/9,352,1,2,257,1,2014,9
2014/1/9,352,1,3,253,1,2014,9
2014/1/9,352,1,4,777,1,2014,9
2014/1/9,352,1,6,276,1,2014,9
2014/1/9,352,1,7,324,1,2014,9
2014/1/9,352,1,8,74,1,2014,9
2014/1/9,352,1,9,905,1,2014,9
2014/1/9,352,1,10,639,1,2014,9
2014/1/10,353,2,1,484,1,2014,10
2014/1/10,353,2,2,161,1,2014,10
2014/1/10,353,2,3,222,1,2014,10
2014/1/10,353,2,4,739,1,2014,10
2014/1/10,353,2,6,248,1,2014,10
2014/1/10,353,2,7,187,1,2014,10
2014/1/10,353,2,9,684,1,2014,10
2014/1/10,353,2,10,599,1,2014,10
2014/1/11,354,3,1,903,1,2014,11
2014/1/11,354,3,2,210,1,2014,11
2014/1/11,354,3,3,296,1,2014,11
2014/1/11,354,3,4,611,1,2014,11
2014/1/11,354,3,6,215,1,2014,11
2014/1/11,354,3,7,175,1,2014,11
2014/1/11,354,3,8,57,1,2014,11
2014/1/11,354,3,9,528,1,2014,11
2014/1/11,354,3,10,792,1,2014,11
2014/1/12,355,4,1,399,1,2014,12
2014/1/12,355,4,2,236,1,2014,12
2014/1/12,355,4,3,139,1,2014,12
2014/1/12,355,4,4,743,1,2014,12
2014/1/12,355,4,6,266,1,2014,12
2014/1/12,355,4,7,320,1,2014,12
2014/1/12,355,4,9,622,1,2014,12
2014/1/12,355,4,10,494,1,2014,12
2014/1/13,356,5,1,605,1,2014,13
2014/1/13,356,5,2,206,1,2014,13
2014/1/13,356,5,3,406,1,2014,13
2014/1/13,356,5,4,541,1,2014,13
2014/1/13,356,5,6,378,1,2014,13
2014/1/13,356,5,7,549,1,2014,13
2014/1/13,356,5,8,49,1,2014,13
2014/1/13,356,5,9,833,1,2014,13
2014/1/13,356,5,10,679,1,2014,13
2014/1/14,357,6,1,30,1,2014,14
2014/1/14,357,6,3,63,1,2014,14
2014/1/14,357,6,4,106,1,2014,14
2014/1/14,357,6,6,46,1,2014,14
2014/1/14,357,6,7,94,1,2014,14
2014/1/14,357,6,9,208,1,2014,14
2014/1/14,357,6,10,150,1,2014,14
2014/1/15,358,7,9,13,1,2014,15
2014/1/16,359,1,1,677,1,2014,16
2014/1/16,359,1,2,180,1,2014,16
2014/1/16,359,1,3,380,1,2014,16
2014/1/16,359,1,4,912,1,2014,16
2014/1/16,359,1,6,244,1,2014,16
2014/1/16,359,1,7,125,1,2014,16
2014/1/16,359,1,8,25,1,2014,16
2014/1/16,359,1,9,869,1,2014,16
2014/1/16,359,1,10,919,1,2014,16
2014/1/17,360,2,1,393,1,2014,17
2014/1/17,360,2,2,225,1,2014,17
2014/1/17,360,2,3,348,1,2014,17
2014/1/17,360,2,4,739,1,2014,17
2014/1/17,360,2,6,328,1,2014,17
2014/1/17,360,2,7,218,1,2014,17
2014/1/17,360,2,8,92,1,2014,17
2014/1/17,360,2,9,908,1,2014,17
2014/1/17,360,2,10,924,1,2014,17
2014/1/18,361,3,1,480,1,2014,18
2014/1/18,361,3,2,420,1,2014,18
2014/1/18,361,3,3,384,1,2014,18
2014/1/18,361,3,4,966,1,2014,18
2014/1/18,361,3,6,312,1,2014,18
2014/1/18,361,3,7,291,1,2014,18
2014/1/18,361,3,8,29,1,2014,18
2014/1/18,361,3,9,778,1,2014,18
2014/1/18,361,3,10,745,1,2014,18
2014/1/19,362,4,1,577,1,2014,19
2014/1/19,362,4,2,259,1,2014,19
2014/1/19,362,4,3,302,1,2014,19
2014/1/19,362,4,4,589,1,2014,19
2014/1/19,362,4,6,220,1,2014,19
2014/1/19,362,4,7,252,1,2014,19
2014/1/19,362,4,9,786,1,2014,19
2014/1/19,362,4,10,531,1,2014,19
2014/1/20,363,5,1,508,1,2014,20
2014/1/20,363,5,2,386,1,2014,20
2014/1/20,363,5,3,406,1,2014,20
2014/1/20,363,5,4,794,1,2014,20
2014/1/20,363,5,6,429,1,2014,20
2014/1/20,363,5,7,724,1,2014,20
2014/1/20,363,5,8,25,1,2014,20
2014/1/20,363,5,9,1131,1,2014,20
2014/1/20,363,5,10,919,1,2014,20
2014/1/21,364,6,1,91,1,2014,21
2014/1/21,364,6,2,96,1,2014,21
2014/1/21,364,6,3,127,1,2014,21
2014/1/21,364,6,4,42,1,2014,21
2014/1/21,364,6,6,75,1,2014,21
2014/1/21,364,6,7,31,1,2014,21
2014/1/21,364,6,9,149,1,2014,21
2014/1/21,364,6,10,75,1,2014,21
2014/1/22,365,7,1,367,1,2014,22
2014/1/22,365,7,2,139,1,2014,22
2014/1/22,365,7,3,275,1,2014,22
2014/1/22,365,7,4,311,1,2014,22
2014/1/22,365,7,6,140,1,2014,22
2014/1/22,365,7,7,108,1,2014,22
2014/1/22,365,7,8,27,1,2014,22
2014/1/22,365,7,9,503,1,2014,22
2014/1/22,365,7,10,627,1,2014,22
2014/1/23,366,1,1,919,1,2014,23
2014/1/23,366,1,2,643,1,2014,23
2014/1/23,366,1,3,329,1,2014,23
2014/1/23,366,1,4,895,1,2014,23
2014/1/23,366,1,6,304,1,2014,23
2014/1/23,366,1,7,200,1,2014,23
2014/1/23,366,1,8,74,1,2014,23
2014/1/23,366,1,9,976,1,2014,23
2014/1/23,366,1,10,899,1,2014,23
2014/1/24,367,2,1,696,1,2014,24
2014/1/24,367,2,2,804,1,2014,24
2014/1/24,367,2,3,348,1,2014,24
2014/1/24,367,2,4,1119,1,2014,24
2014/1/24,367,2,6,294,1,2014,24
2014/1/24,367,2,7,250,1,2014,24
2014/1/24,367,2,8,31,1,2014,24
2014/1/24,367,2,9,759,1,2014,24
2014/1/24,367,2,10,998,1,2014,24
2014/1/25,368,3,1,254,1,2014,25
2014/1/25,368,3,2,360,1,2014,25
2014/1/25,368,3,3,177,1,2014,25
2014/1/25,368,3,4,394,1,2014,25
2014/1/25,368,3,6,145,1,2014,25
2014/1/25,368,3,7,58,1,2014,25
2014/1/25,368,3,8,57,1,2014,25
2014/1/25,368,3,9,681,1,2014,25
2014/1/25,368,3,10,629,1,2014,25
2014/1/26,369,4,1,22,1,2014,26
2014/1/26,369,4,2,24,1,2014,26
2014/1/26,369,4,3,70,1,2014,26
2014/1/26,369,4,4,77,1,2014,26
2014/1/26,369,4,6,4,1,2014,26
2014/1/26,369,4,7,46,1,2014,26
2014/1/26,369,4,9,55,1,2014,26
2014/1/26,369,4,10,55,1,2014,26
2014/1/27,370,6,7,31,1,2014,27
2014/1/31,371,3,6,5,1,2014,31
2014/1/31,371,3,10,23,1,2014,31
2014/2/1,372,4,2,24,2,2014,1
2014/2/2,373,5,1,919,2,2014,2
2014/2/2,373,5,2,412,2,2014,2
2014/2/2,373,5,3,355,2,2014,2
2014/2/2,373,5,4,1081,2,2014,2
2014/2/2,373,5,6,221,2,2014,2
2014/2/2,373,5,7,225,2,2014,2
2014/2/2,373,5,8,74,2,2014,2
2014/2/2,373,5,9,786,2,2014,2
2014/2/2,373,5,10,1198,2,2014,2
2014/2/3,374,6,1,665,2,2014,3
2014/2/3,374,6,2,322,2,2014,3
2014/2/3,374,6,3,317,2,2014,3
2014/2/3,374,6,4,993,2,2014,3
2014/2/3,374,6,6,276,2,2014,3
2014/2/3,374,6,7,250,2,2014,3
2014/2/3,374,6,9,610,2,2014,3
2014/2/3,374,6,10,599,2,2014,3
2014/2/4,375,7,6,10,2,2014,4
2014/2/5,376,1,1,1113,2,2014,5
2014/2/5,376,1,2,309,2,2014,5
2014/2/5,376,1,3,253,2,2014,5
2014/2/5,376,1,4,1064,2,2014,5
2014/2/5,376,1,6,253,2,2014,5
2014/2/5,376,1,7,324,2,2014,5
2014/2/5,376,1,8,98,2,2014,5
2014/2/5,376,1,9,809,2,2014,5
2014/2/5,376,1,10,599,2,2014,5
2014/2/6,377,2,1,937,2,2014,6
2014/2/6,377,2,2,225,2,2014,6
2014/2/6,377,2,3,317,2,2014,6
2014/2/6,377,2,4,824,2,2014,6
2014/2/6,377,2,6,236,2,2014,6
2014/2/6,377,2,7,218,2,2014,6
2014/2/6,377,2,8,92,2,2014,6
2014/2/6,377,2,9,446,2,2014,6
2014/2/6,377,2,10,499,2,2014,6
2014/2/7,378,3,1,621,2,2014,7
2014/2/7,378,3,2,210,2,2014,7
2014/2/7,378,3,3,266,2,2014,7
2014/2/7,378,3,4,769,2,2014,7
2014/2/7,378,3,6,177,2,2014,7
2014/2/7,378,3,7,349,2,2014,7
2014/2/7,378,3,8,115,2,2014,7
2014/2/7,378,3,9,347,2,2014,7
2014/2/7,378,3,10,396,2,2014,7
2014/2/8,379,4,1,288,2,2014,8
2014/2/8,379,4,2,165,2,2014,8
2014/2/8,379,4,3,116,2,2014,8
2014/2/8,379,4,4,589,2,2014,8
2014/2/8,379,4,6,97,2,2014,8
2014/2/8,379,4,7,114,2,2014,8
2014/2/8,379,4,8,45,2,2014,8
2014/2/8,379,4,9,360,2,2014,8
2014/2/8,379,4,10,329,2,2014,8
2014/2/9,380,5,1,387,2,2014,9
2014/2/9,380,5,2,206,2,2014,9
2014/2/9,380,5,3,177,2,2014,9
2014/2/9,380,5,4,406,2,2014,9
2014/2/9,380,5,6,212,2,2014,9
2014/2/9,380,5,7,225,2,2014,9
2014/2/9,380,5,8,74,2,2014,9
2014/2/9,380,5,9,440,2,2014,9
2014/2/9,380,5,10,339,2,2014,9
2014/2/10,381,6,2,32,2,2014,10
2014/2/10,381,6,3,95,2,2014,10
2014/2/10,381,6,4,42,2,2014,10
2014/2/10,381,6,6,29,2,2014,10
2014/2/10,381,6,7,31,2,2014,10
2014/2/10,381,6,9,30,2,2014,10
2014/2/10,381,6,10,75,2,2014,10
2014/2/11,382,7,2,28,2,2014,11
2014/2/11,382,7,4,18,2,2014,11
2014/2/12,383,1,1,508,2,2014,12
2014/2/12,383,1,2,180,2,2014,12
2014/2/12,383,1,3,177,2,2014,12
2014/2/12,383,1,4,760,2,2014,12
2014/2/12,383,1,6,147,2,2014,12
2014/2/12,383,1,7,50,2,2014,12
2014/2/12,383,1,8,25,2,2014,12
2014/2/12,383,1,9,274,2,2014,12
2014/2/12,383,1,10,260,2,2014,12
2014/2/13,384,2,1,393,2,2014,13
2014/2/13,384,2,2,193,2,2014,13
2014/2/13,384,2,3,158,2,2014,13
2014/2/13,384,2,4,824,2,2014,13
2014/2/13,384,2,6,132,2,2014,13
2014/2/13,384,2,7,156,2,2014,13
2014/2/13,384,2,9,283,2,2014,13
2014/2/13,384,2,10,275,2,2014,13
2014/2/14,385,3,1,339,2,2014,14
2014/2/14,385,3,2,180,2,2014,14
2014/2/14,385,3,3,89,2,2014,14
2014/2/14,385,3,4,591,2,2014,14
2014/2/14,385,3,6,172,2,2014,14
2014/2/14,385,3,7,146,2,2014,14
2014/2/14,385,3,9,361,2,2014,14
2014/2/14,385,3,10,419,2,2014,14
2014/2/15,386,4,1,421,2,2014,15
2014/2/15,386,4,2,94,2,2014,15
2014/2/15,386,4,3,139,2,2014,15
2014/2/15,386,4,4,387,2,2014,15
2014/2/15,386,4,6,156,2,2014,15
2014/2/15,386,4,7,229,2,2014,15
2014/2/15,386,4,9,316,2,2014,15
2014/2/15,386,4,10,366,2,2014,15
2014/2/16,387,5,1,484,2,2014,16
2014/2/16,387,5,2,103,2,2014,16
2014/2/16,387,5,3,177,2,2014,16
2014/2/16,387,5,4,507,2,2014,16
2014/2/16,387,5,6,203,2,2014,16
2014/2/16,387,5,7,225,2,2014,16
2014/2/16,387,5,8,25,2,2014,16
2014/2/16,387,5,9,286,2,2014,16
2014/2/16,387,5,10,419,2,2014,16
2014/2/17,388,6,4,63,2,2014,17
2014/2/17,388,6,6,58,2,2014,17
2014/2/17,388,6,7,31,2,2014,17
2014/2/17,388,6,9,89,2,2014,17
2014/2/17,388,6,10,50,2,2014,17
2014/2/19,389,1,1,266,2,2014,19
2014/2/19,389,1,2,180,2,2014,19
2014/2/19,389,1,3,152,2,2014,19
2014/2/19,389,1,4,558,2,2014,19
2014/2/19,389,1,6,152,2,2014,19
2014/2/19,389,1,7,225,2,2014,19
2014/2/19,389,1,8,25,2,2014,19
2014/2/19,389,1,9,393,2,2014,19
2014/2/19,389,1,10,539,2,2014,19
2014/2/20,390,2,1,242,2,2014,20
2014/2/20,390,2,2,515,2,2014,20
2014/2/20,390,2,3,602,2,2014,20
2014/2/20,390,2,4,972,2,2014,20
2014/2/20,390,2,6,541,2,2014,20
2014/2/20,390,2,7,655,2,2014,20
2014/2/20,390,2,8,61,2,2014,20
2014/2/20,390,2,9,699,2,2014,20
2014/2/20,390,2,10,549,2,2014,20
2014/2/21,391,3,1,367,2,2014,21
2014/2/21,391,3,2,330,2,2014,21
2014/2/21,391,3,3,266,2,2014,21
2014/2/21,391,3,4,670,2,2014,21
2014/2/21,391,3,6,274,2,2014,21
2014/2/21,391,3,7,349,2,2014,21
2014/2/21,391,3,9,514,2,2014,21
2014/2/21,391,3,10,466,2,2014,21
2014/2/22,392,4,1,266,2,2014,22
2014/2/22,392,4,2,118,2,2014,22
2014/2/22,392,4,3,209,2,2014,22
2014/2/22,392,4,4,480,2,2014,22
2014/2/22,392,4,6,182,2,2014,22
2014/2/22,392,4,7,229,2,2014,22
2014/2/22,392,4,9,316,2,2014,22
2014/2/22,392,4,10,293,2,2014,22
2014/2/23,393,5,1,411,2,2014,23
2014/2/23,393,5,2,154,2,2014,23
2014/2/23,393,5,3,228,2,2014,23
2014/2/23,393,5,4,389,2,2014,23
2014/2/23,393,5,6,166,2,2014,23
2014/2/23,393,5,7,275,2,2014,23
2014/2/23,393,5,8,25,2,2014,23
2014/2/23,393,5,9,369,2,2014,23
2014/2/23,393,5,10,200,2,2014,23
2014/2/24,394,6,1,121,2,2014,24
2014/2/24,394,6,2,32,2,2014,24
2014/2/24,394,6,4,21,2,2014,24
2014/2/24,394,6,6,40,2,2014,24
2014/2/24,394,6,9,104,2,2014,24
2014/2/24,394,6,10,50,2,2014,24
2014/2/25,395,7,2,28,2,2014,25
2014/2/25,395,7,6,15,2,2014,25
2014/2/26,396,1,1,339,2,2014,26
2014/2/26,396,1,2,77,2,2014,26
2014/2/26,396,1,3,101,2,2014,26
2014/2/26,396,1,4,558,2,2014,26
2014/2/26,396,1,6,189,2,2014,26
2014/2/26,396,1,7,200,2,2014,26
2014/2/26,396,1,8,49,2,2014,26
2014/2/26,396,1,9,321,2,2014,26
2014/2/26,396,1,10,280,2,2014,26
