r_date,date,brand,day_of_week
2016-12-12,1326.0,4,
2016-12-12,1326.0,5,
2016-12-12,1326.0,6,6.0
2016-12-12,1326.0,7,
2016-12-12,1326.0,8,
2016-12-12,1326.0,9,6.0
2016-12-12,1326.0,10,
2016-12-13,1327.0,1,
2016-12-13,1327.0,2,
2016-12-13,1327.0,3,
2016-12-13,1327.0,4,7.0
2016-12-13,1327.0,5,
2016-12-13,1327.0,6,7.0
2016-12-13,1327.0,7,
2016-12-13,1327.0,8,
2016-12-13,1327.0,9,7.0
2016-12-13,1327.0,10,
2016-12-14,1328.0,1,1.0
2016-12-14,1328.0,2,
2016-12-14,1328.0,3,
2016-12-14,1328.0,4,1.0
2016-12-14,1328.0,5,1.0
2016-12-14,1328.0,6,1.0
2016-12-14,1328.0,7,
2016-12-14,1328.0,8,1.0
2016-12-14,1328.0,9,1.0
2016-12-14,1328.0,10,
2016-12-15,1329.0,1,2.0
2016-12-15,1329.0,2,2.0
2016-12-15,1329.0,3,2.0
2016-12-15,1329.0,4,2.0
2016-12-15,1329.0,5,2.0
2016-12-15,1329.0,6,2.0
2016-12-15,1329.0,7,2.0
2016-12-15,1329.0,8,2.0
2016-12-15,1329.0,9,2.0
2016-12-15,1329.0,10,2.0
2016-12-16,1330.0,1,3.0
2016-12-16,1330.0,2,3.0
2016-12-16,1330.0,3,3.0
2016-12-16,1330.0,4,3.0
2016-12-16,1330.0,5,3.0
2016-12-16,1330.0,6,3.0
2016-12-16,1330.0,7,3.0
2016-12-16,1330.0,8,3.0
2016-12-16,1330.0,9,3.0
2016-12-16,1330.0,10,3.0
2016-12-17,1331.0,1,4.0
2016-12-17,1331.0,2,4.0
2016-12-17,1331.0,3,4.0
2016-12-17,1331.0,4,4.0
2016-12-17,1331.0,5,4.0
2016-12-17,1331.0,6,4.0
2016-12-17,1331.0,7,4.0
2016-12-17,1331.0,8,4.0
2016-12-17,1331.0,9,4.0
2016-12-17,1331.0,10,4.0
2016-12-18,1332.0,1,5.0
2016-12-18,1332.0,2,5.0
2016-12-18,1332.0,3,5.0
2016-12-18,1332.0,4,5.0
2016-12-18,1332.0,5,5.0
2016-12-18,1332.0,6,5.0
2016-12-18,1332.0,7,5.0
2016-12-18,1332.0,8,5.0
2016-12-18,1332.0,9,5.0
2016-12-18,1332.0,10,5.0
2016-12-19,1333.0,1,6.0
2016-12-19,1333.0,2,6.0
2016-12-19,1333.0,3,6.0
2016-12-19,1333.0,4,6.0
2016-12-19,1333.0,5,6.0
2016-12-19,1333.0,6,6.0
2016-12-19,1333.0,7,6.0
2016-12-19,1333.0,8,6.0
2016-12-19,1333.0,9,6.0
2016-12-19,1333.0,10,6.0
2016-12-20,,1,
2016-12-20,,2,
2016-12-20,,3,
2016-12-20,,4,
2016-12-20,,5,
2016-12-20,,6,
2016-12-20,,7,
2016-12-20,,8,
2016-12-20,,9,
2016-12-20,,10,
2016-12-21,1334.0,1,1.0
2016-12-21,1334.0,2,1.0
2016-12-21,1334.0,3,1.0
2016-12-21,1334.0,4,1.0
2016-12-21,1334.0,5,1.0
2016-12-21,1334.0,6,1.0
2016-12-21,1334.0,7,1.0
2016-12-21,1334.0,8,1.0
2016-12-21,1334.0,9,1.0
2016-12-21,1334.0,10,1.0
2016-12-22,1335.0,1,2.0
2016-12-22,1335.0,2,2.0
2016-12-22,1335.0,3,2.0
2016-12-22,1335.0,4,2.0
2016-12-22,1335.0,5,2.0
2016-12-22,1335.0,6,2.0
2016-12-22,1335.0,7,2.0
2016-12-22,1335.0,8,2.0
2016-12-22,1335.0,9,2.0
2016-12-22,1335.0,10,2.0
2016-12-23,1336.0,1,3.0
2016-12-23,1336.0,2,3.0
2016-12-23,1336.0,3,3.0
2016-12-23,1336.0,4,3.0
2016-12-23,1336.0,5,3.0
2016-12-23,1336.0,6,3.0
2016-12-23,1336.0,7,3.0
2016-12-23,1336.0,8,3.0
2016-12-23,1336.0,9,3.0
2016-12-23,1336.0,10,3.0
2016-12-24,1337.0,1,4.0
2016-12-24,1337.0,2,4.0
2016-12-24,1337.0,3,4.0
2016-12-24,1337.0,4,4.0
2016-12-24,1337.0,5,4.0
2016-12-24,1337.0,6,4.0
2016-12-24,1337.0,7,4.0
2016-12-24,1337.0,8,4.0
2016-12-24,1337.0,9,4.0
2016-12-24,1337.0,10,4.0
2016-12-25,1338.0,1,5.0
2016-12-25,1338.0,2,5.0
2016-12-25,1338.0,3,5.0
2016-12-25,1338.0,4,5.0
2016-12-25,1338.0,5,5.0
2016-12-25,1338.0,6,5.0
2016-12-25,1338.0,7,5.0
2016-12-25,1338.0,8,5.0
2016-12-25,1338.0,9,5.0
2016-12-25,1338.0,10,5.0
2016-12-26,1339.0,1,6.0
2016-12-26,1339.0,2,6.0
2016-12-26,1339.0,3,6.0
2016-12-26,1339.0,4,6.0
2016-12-26,1339.0,5,6.0
2016-12-26,1339.0,6,6.0
2016-12-26,1339.0,7,6.0
2016-12-26,1339.0,8,6.0
2016-12-26,1339.0,9,6.0
2016-12-26,1339.0,10,
2016-12-27,1340.0,1,
2016-12-27,1340.0,2,
2016-12-27,1340.0,3,
2016-12-27,1340.0,4,
2016-12-27,1340.0,5,7.0
2016-12-27,1340.0,6,7.0
2016-12-27,1340.0,7,
2016-12-27,1340.0,8,
2016-12-27,1340.0,9,7.0
2016-12-27,1340.0,10,
2016-12-28,1341.0,1,1.0
2016-12-28,1341.0,2,1.0
2016-12-28,1341.0,3,1.0
2016-12-28,1341.0,4,1.0
2016-12-28,1341.0,5,1.0
2016-12-28,1341.0,6,1.0
2016-12-28,1341.0,7,1.0
2016-12-28,1341.0,8,1.0
2016-12-28,1341.0,9,1.0
2016-12-28,1341.0,10,1.0
2016-12-29,1342.0,1,2.0
2016-12-29,1342.0,2,2.0
2016-12-29,1342.0,3,2.0
2016-12-29,1342.0,4,2.0
2016-12-29,1342.0,5,2.0
2016-12-29,1342.0,6,2.0
2016-12-29,1342.0,7,2.0
2016-12-29,1342.0,8,2.0
2016-12-29,1342.0,9,2.0
2016-12-29,1342.0,10,2.0
2016-12-30,1343.0,1,3.0
2016-12-30,1343.0,2,3.0
2016-12-30,1343.0,3,3.0
2016-12-30,1343.0,4,3.0
2016-12-30,1343.0,5,3.0
2016-12-30,1343.0,6,3.0
2016-12-30,1343.0,7,3.0
2016-12-30,1343.0,8,3.0
2016-12-30,1343.0,9,3.0
2016-12-30,1343.0,10,3.0
2016-12-31,1344.0,1,4.0
2016-12-31,1344.0,2,4.0
2016-12-31,1344.0,3,4.0
2016-12-31,1344.0,4,4.0
2016-12-31,1344.0,5,4.0
2016-12-31,1344.0,6,4.0
2016-12-31,1344.0,7,4.0
2016-12-31,1344.0,8,4.0
2016-12-31,1344.0,9,4.0
2016-12-31,1344.0,10,4.0
2017-01-01,1345.0,1,5.0
2017-01-01,1345.0,2,5.0
2017-01-01,1345.0,3,5.0
2017-01-01,1345.0,4,5.0
2017-01-01,1345.0,5,5.0
2017-01-01,1345.0,6,5.0
2017-01-01,1345.0,7,5.0
2017-01-01,1345.0,8,5.0
2017-01-01,1345.0,9,5.0
2017-01-01,1345.0,10,5.0
2017-01-02,1346.0,1,6.0
2017-01-02,1346.0,2,6.0
2017-01-02,1346.0,3,6.0
2017-01-02,1346.0,4,6.0
2017-01-02,1346.0,5,6.0
2017-01-02,1346.0,6,6.0
2017-01-02,1346.0,7,6.0
2017-01-02,1346.0,8,6.0
2017-01-02,1346.0,9,6.0
2017-01-02,1346.0,10,6.0
2017-01-03,1347.0,1,7.0
2017-01-03,1347.0,2,7.0
2017-01-03,1347.0,3,7.0
2017-01-03,1347.0,4,7.0
2017-01-03,1347.0,5,7.0
2017-01-03,1347.0,6,7.0
2017-01-03,1347.0,7,7.0
2017-01-03,1347.0,8,7.0
2017-01-03,1347.0,9,7.0
2017-01-03,1347.0,10,7.0
2017-01-04,1348.0,1,1.0
2017-01-04,1348.0,2,1.0
2017-01-04,1348.0,3,1.0
2017-01-04,1348.0,4,1.0
2017-01-04,1348.0,5,1.0
2017-01-04,1348.0,6,1.0
2017-01-04,1348.0,7,1.0
2017-01-04,1348.0,8,1.0
2017-01-04,1348.0,9,1.0
2017-01-04,1348.0,10,1.0
2017-01-05,1349.0,1,2.0
2017-01-05,1349.0,2,2.0
2017-01-05,1349.0,3,2.0
2017-01-05,1349.0,4,2.0
2017-01-05,1349.0,5,2.0
2017-01-05,1349.0,6,2.0
2017-01-05,1349.0,7,2.0
2017-01-05,1349.0,8,2.0
2017-01-05,1349.0,9,2.0
2017-01-05,1349.0,10,2.0
2017-01-06,1350.0,1,3.0
2017-01-06,1350.0,2,3.0
2017-01-06,1350.0,3,3.0
2017-01-06,1350.0,4,3.0
2017-01-06,1350.0,5,3.0
2017-01-06,1350.0,6,3.0
2017-01-06,1350.0,7,3.0
2017-01-06,1350.0,8,3.0
2017-01-06,1350.0,9,3.0
2017-01-06,1350.0,10,3.0
2017-01-07,1351.0,1,4.0
2017-01-07,1351.0,2,4.0
2017-01-07,1351.0,3,4.0
2017-01-07,1351.0,4,4.0
2017-01-07,1351.0,5,4.0
2017-01-07,1351.0,6,4.0
2017-01-07,1351.0,7,4.0
2017-01-07,1351.0,8,4.0
2017-01-07,1351.0,9,4.0
2017-01-07,1351.0,10,4.0
