r_date,date,day_of_week,brand,cnt,month,year,day
2013-08-30,228.0,6.0,6,12.0,8,2013,30
2013-08-30,228.0,6.0,9,276.0,8,2013,30
2013-08-30,228.0,6.0,10,51.0,8,2013,30
2013-08-31,229.0,7.0,7,28.0,8,2013,31
2013-09-01,230.0,1.0,1,225.0,9,2013,1
2013-09-01,230.0,1.0,2,265.0,9,2013,1
2013-09-01,230.0,1.0,3,183.0,9,2013,1
2013-09-01,230.0,1.0,4,418.0,9,2013,1
2013-09-01,230.0,1.0,6,133.0,9,2013,1
2013-09-01,230.0,1.0,7,180.0,9,2013,1
2013-09-01,230.0,1.0,8,76.0,9,2013,1
2013-09-01,230.0,1.0,9,675.0,9,2013,1
2013-09-01,230.0,1.0,10,494.0,9,2013,1
2013-09-02,231.0,2.0,1,343.0,9,2013,2
2013-09-02,231.0,2.0,2,232.0,9,2013,2
2013-09-02,231.0,2.0,3,131.0,9,2013,2
2013-09-02,231.0,2.0,4,501.0,9,2013,2
2013-09-02,231.0,2.0,6,184.0,9,2013,2
2013-09-02,231.0,2.0,7,611.0,9,2013,2
2013-09-02,231.0,2.0,8,95.0,9,2013,2
2013-09-02,231.0,2.0,9,951.0,9,2013,2
2013-09-02,231.0,2.0,10,541.0,9,2013,2
2013-09-03,232.0,3.0,1,262.0,9,2013,3
2013-09-03,232.0,3.0,2,186.0,9,2013,3
2013-09-03,232.0,3.0,3,244.0,9,2013,3
2013-09-03,232.0,3.0,4,346.0,9,2013,3
2013-09-03,232.0,3.0,6,128.0,9,2013,3
2013-09-03,232.0,3.0,7,330.0,9,2013,3
2013-09-03,232.0,3.0,8,89.0,9,2013,3
2013-09-03,232.0,3.0,9,544.0,9,2013,3
2013-09-03,232.0,3.0,10,408.0,9,2013,3
2013-09-04,233.0,4.0,1,137.0,9,2013,4
2013-09-04,233.0,4.0,2,122.0,9,2013,4
2013-09-04,233.0,4.0,3,287.0,9,2013,4
2013-09-04,233.0,4.0,4,240.0,9,2013,4
2013-09-04,233.0,4.0,6,152.0,9,2013,4
2013-09-04,233.0,4.0,7,283.0,9,2013,4
2013-09-04,233.0,4.0,9,281.0,9,2013,4
2013-09-04,233.0,4.0,10,170.0,9,2013,4
2013-09-05,234.0,5.0,1,225.0,9,2013,5
2013-09-05,234.0,5.0,2,133.0,9,2013,5
2013-09-05,234.0,5.0,3,183.0,9,2013,5
2013-09-05,234.0,5.0,4,244.0,9,2013,5
2013-09-05,234.0,5.0,6,176.0,9,2013,5
2013-09-05,234.0,5.0,7,257.0,9,2013,5
2013-09-05,234.0,5.0,8,25.0,9,2013,5
2013-09-05,234.0,5.0,9,368.0,9,2013,5
2013-09-05,234.0,5.0,10,432.0,9,2013,5
2013-09-06,235.0,6.0,3,33.0,9,2013,6
2013-09-06,235.0,6.0,4,109.0,9,2013,6
2013-09-06,235.0,6.0,6,24.0,9,2013,6
2013-09-06,235.0,6.0,7,64.0,9,2013,6
2013-09-06,235.0,6.0,9,15.0,9,2013,6
2013-09-06,235.0,6.0,10,154.0,9,2013,6
2013-09-08,236.0,1.0,1,374.0,9,2013,8
2013-09-08,236.0,1.0,2,159.0,9,2013,8
2013-09-08,236.0,1.0,3,235.0,9,2013,8
2013-09-08,236.0,1.0,4,470.0,9,2013,8
2013-09-08,236.0,1.0,6,185.0,9,2013,8
2013-09-08,236.0,1.0,7,103.0,9,2013,8
2013-09-08,236.0,1.0,8,25.0,9,2013,8
2013-09-08,236.0,1.0,9,393.0,9,2013,8
2013-09-08,236.0,1.0,10,247.0,9,2013,8
2013-09-09,237.0,2.0,1,187.0,9,2013,9
2013-09-09,237.0,2.0,2,166.0,9,2013,9
2013-09-09,237.0,2.0,3,261.0,9,2013,9
2013-09-09,237.0,2.0,4,501.0,9,2013,9
2013-09-09,237.0,2.0,6,220.0,9,2013,9
2013-09-09,237.0,2.0,7,225.0,9,2013,9
2013-09-09,237.0,2.0,8,32.0,9,2013,9
2013-09-09,237.0,2.0,9,430.0,9,2013,9
2013-09-09,237.0,2.0,10,541.0,9,2013,9
2013-09-10,238.0,3.0,1,204.0,9,2013,10
2013-09-10,238.0,3.0,2,93.0,9,2013,10
2013-09-10,238.0,3.0,3,305.0,9,2013,10
2013-09-10,238.0,3.0,4,325.0,9,2013,10
2013-09-10,238.0,3.0,6,172.0,9,2013,10
2013-09-10,238.0,3.0,7,210.0,9,2013,10
2013-09-10,238.0,3.0,9,444.0,9,2013,10
2013-09-10,238.0,3.0,10,408.0,9,2013,10
2013-09-11,239.0,4.0,1,183.0,9,2013,11
2013-09-11,239.0,4.0,2,195.0,9,2013,11
2013-09-11,239.0,4.0,3,264.0,9,2013,11
2013-09-11,239.0,4.0,4,447.0,9,2013,11
2013-09-11,239.0,4.0,6,174.0,9,2013,11
2013-09-11,239.0,4.0,7,307.0,9,2013,11
2013-09-11,239.0,4.0,9,338.0,9,2013,11
2013-09-11,239.0,4.0,10,378.0,9,2013,11
2013-09-12,240.0,5.0,1,175.0,9,2013,12
2013-09-12,240.0,5.0,2,80.0,9,2013,12
2013-09-12,240.0,5.0,3,340.0,9,2013,12
2013-09-12,240.0,5.0,4,314.0,9,2013,12
2013-09-12,240.0,5.0,6,204.0,9,2013,12
2013-09-12,240.0,5.0,7,257.0,9,2013,12
2013-09-12,240.0,5.0,8,25.0,9,2013,12
2013-09-12,240.0,5.0,9,221.0,9,2013,12
2013-09-12,240.0,5.0,10,206.0,9,2013,12
2013-09-13,241.0,6.0,2,33.0,9,2013,13
2013-09-13,241.0,6.0,3,33.0,9,2013,13
2013-09-13,241.0,6.0,6,18.0,9,2013,13
2013-09-13,241.0,6.0,9,31.0,9,2013,13
2013-09-13,241.0,6.0,10,103.0,9,2013,13
2013-09-15,242.0,1.0,1,299.0,9,2013,15
2013-09-15,242.0,1.0,2,425.0,9,2013,15
2013-09-15,242.0,1.0,3,497.0,9,2013,15
2013-09-15,242.0,1.0,4,418.0,9,2013,15
2013-09-15,242.0,1.0,6,242.0,9,2013,15
2013-09-15,242.0,1.0,7,489.0,9,2013,15
2013-09-15,242.0,1.0,9,479.0,9,2013,15
2013-09-15,242.0,1.0,10,680.0,9,2013,15
2013-09-16,243.0,2.0,1,374.0,9,2013,16
2013-09-16,243.0,2.0,2,199.0,9,2013,16
2013-09-16,243.0,2.0,3,196.0,9,2013,16
2013-09-16,243.0,2.0,4,479.0,9,2013,16
2013-09-16,243.0,2.0,6,220.0,9,2013,16
2013-09-16,243.0,2.0,7,161.0,9,2013,16
2013-09-16,243.0,2.0,8,32.0,9,2013,16
2013-09-16,243.0,2.0,9,506.0,9,2013,16
2013-09-16,243.0,2.0,10,541.0,9,2013,16
2013-09-17,244.0,3.0,1,291.0,9,2013,17
2013-09-17,244.0,3.0,2,310.0,9,2013,17
2013-09-17,244.0,3.0,3,427.0,9,2013,17
2013-09-17,244.0,3.0,4,386.0,9,2013,17
2013-09-17,244.0,3.0,6,122.0,9,2013,17
2013-09-17,244.0,3.0,7,240.0,9,2013,17
2013-09-17,244.0,3.0,9,473.0,9,2013,17
2013-09-17,244.0,3.0,10,529.0,9,2013,17
2013-09-18,245.0,4.0,1,23.0,9,2013,18
2013-09-18,245.0,4.0,4,16.0,9,2013,18
2013-09-19,246.0,6.0,1,31.0,9,2013,19
2013-09-19,246.0,6.0,3,33.0,9,2013,19
2013-09-19,246.0,6.0,6,18.0,9,2013,19
2013-09-20,247.0,7.0,1,270.0,9,2013,20
2013-09-20,247.0,7.0,2,316.0,9,2013,20
2013-09-20,247.0,7.0,3,368.0,9,2013,20
2013-09-20,247.0,7.0,4,547.0,9,2013,20
2013-09-20,247.0,7.0,6,319.0,9,2013,20
2013-09-20,247.0,7.0,7,195.0,9,2013,20
2013-09-20,247.0,7.0,8,82.0,9,2013,20
2013-09-20,247.0,7.0,9,612.0,9,2013,20
2013-09-20,247.0,7.0,10,959.0,9,2013,20
2013-09-21,248.0,1.0,1,349.0,9,2013,21
2013-09-21,248.0,1.0,2,531.0,9,2013,21
2013-09-21,248.0,1.0,3,392.0,9,2013,21
2013-09-21,248.0,1.0,4,383.0,9,2013,21
2013-09-21,248.0,1.0,6,152.0,9,2013,21
2013-09-21,248.0,1.0,7,309.0,9,2013,21
2013-09-21,248.0,1.0,8,51.0,9,2013,21
2013-09-21,248.0,1.0,9,516.0,9,2013,21
2013-09-21,248.0,1.0,10,680.0,9,2013,21
2013-09-22,249.0,2.0,1,218.0,9,2013,22
2013-09-22,249.0,2.0,2,298.0,9,2013,22
2013-09-22,249.0,2.0,3,294.0,9,2013,22
2013-09-22,249.0,2.0,4,523.0,9,2013,22
2013-09-22,249.0,2.0,6,244.0,9,2013,22
2013-09-22,249.0,2.0,7,290.0,9,2013,22
2013-09-22,249.0,2.0,8,95.0,9,2013,22
2013-09-22,249.0,2.0,9,476.0,9,2013,22
2013-09-22,249.0,2.0,10,952.0,9,2013,22
2013-09-23,250.0,3.0,1,233.0,9,2013,23
2013-09-23,250.0,3.0,2,371.0,9,2013,23
2013-09-23,250.0,3.0,3,335.0,9,2013,23
2013-09-23,250.0,3.0,4,508.0,9,2013,23
2013-09-23,250.0,3.0,6,233.0,9,2013,23
2013-09-23,250.0,3.0,7,150.0,9,2013,23
2013-09-23,250.0,3.0,8,59.0,9,2013,23
2013-09-23,250.0,3.0,9,329.0,9,2013,23
2013-09-23,250.0,3.0,10,480.0,9,2013,23
2013-09-24,251.0,4.0,1,343.0,9,2013,24
2013-09-24,251.0,4.0,2,316.0,9,2013,24
2013-09-24,251.0,4.0,3,216.0,9,2013,24
2013-09-24,251.0,4.0,4,335.0,9,2013,24
2013-09-24,251.0,4.0,6,192.0,9,2013,24
2013-09-24,251.0,4.0,7,94.0,9,2013,24
2013-09-24,251.0,4.0,8,70.0,9,2013,24
2013-09-24,251.0,4.0,9,473.0,9,2013,24
2013-09-24,251.0,4.0,10,585.0,9,2013,24
2013-09-25,252.0,5.0,1,399.0,9,2013,25
2013-09-25,252.0,5.0,2,318.0,9,2013,25
2013-09-25,252.0,5.0,3,261.0,9,2013,25
2013-09-25,252.0,5.0,4,314.0,9,2013,25
2013-09-25,252.0,5.0,6,204.0,9,2013,25
2013-09-25,252.0,5.0,7,335.0,9,2013,25
2013-09-25,252.0,5.0,8,152.0,9,2013,25
2013-09-25,252.0,5.0,9,307.0,9,2013,25
2013-09-25,252.0,5.0,10,824.0,9,2013,25
2013-09-26,253.0,6.0,1,156.0,9,2013,26
2013-09-26,253.0,6.0,2,66.0,9,2013,26
2013-09-26,253.0,6.0,4,44.0,9,2013,26
2013-09-26,253.0,6.0,6,18.0,9,2013,26
2013-09-26,253.0,6.0,7,97.0,9,2013,26
2013-09-26,253.0,6.0,9,31.0,9,2013,26
2013-09-26,253.0,6.0,10,26.0,9,2013,26
2013-09-27,254.0,7.0,1,541.0,9,2013,27
2013-09-27,254.0,7.0,2,431.0,9,2013,27
2013-09-27,254.0,7.0,3,425.0,9,2013,27
2013-09-27,254.0,7.0,4,321.0,9,2013,27
2013-09-27,254.0,7.0,6,350.0,9,2013,27
2013-09-27,254.0,7.0,7,446.0,9,2013,27
2013-09-27,254.0,7.0,8,165.0,9,2013,27
2013-09-27,254.0,7.0,9,718.0,9,2013,27
2013-09-27,254.0,7.0,10,1093.0,9,2013,27
2013-09-28,255.0,1.0,1,424.0,9,2013,28
2013-09-28,255.0,1.0,2,610.0,9,2013,28
2013-09-28,255.0,1.0,3,314.0,9,2013,28
2013-09-28,255.0,1.0,4,366.0,9,2013,28
2013-09-28,255.0,1.0,6,247.0,9,2013,28
2013-09-28,255.0,1.0,7,206.0,9,2013,28
2013-09-28,255.0,1.0,9,442.0,9,2013,28
2013-09-28,255.0,1.0,10,741.0,9,2013,28
2013-09-29,256.0,2.0,6,12.0,9,2013,29
2013-09-29,256.0,2.0,7,32.0,9,2013,29
2013-09-30,257.0,3.0,2,31.0,9,2013,30
2013-09-30,257.0,3.0,6,44.0,9,2013,30
2013-09-30,257.0,3.0,9,86.0,9,2013,30
2013-09-30,257.0,3.0,10,48.0,9,2013,30
2013-10-01,258.0,5.0,4,17.0,10,2013,1
2013-10-01,258.0,5.0,9,12.0,10,2013,1
2013-10-02,259.0,7.0,4,19.0,10,2013,2
2013-10-02,259.0,7.0,9,13.0,10,2013,2
2013-10-04,260.0,2.0,1,343.0,10,2013,4
2013-10-04,260.0,2.0,2,829.0,10,2013,4
2013-10-04,260.0,2.0,3,555.0,10,2013,4
2013-10-04,260.0,2.0,4,1111.0,10,2013,4
2013-10-04,260.0,2.0,6,356.0,10,2013,4
2013-10-04,260.0,2.0,7,354.0,10,2013,4
2013-10-04,260.0,2.0,8,158.0,10,2013,4
2013-10-04,260.0,2.0,9,1105.0,10,2013,4
2013-10-04,260.0,2.0,10,1828.0,10,2013,4
2013-10-05,261.0,3.0,1,495.0,10,2013,5
2013-10-05,261.0,3.0,2,743.0,10,2013,5
2013-10-05,261.0,3.0,3,579.0,10,2013,5
2013-10-05,261.0,3.0,4,630.0,10,2013,5
2013-10-05,261.0,3.0,6,255.0,10,2013,5
2013-10-05,261.0,3.0,7,330.0,10,2013,5
2013-10-05,261.0,3.0,8,118.0,10,2013,5
2013-10-05,261.0,3.0,9,501.0,10,2013,5
2013-10-05,261.0,3.0,10,865.0,10,2013,5
2013-10-06,262.0,4.0,1,457.0,10,2013,6
2013-10-06,262.0,4.0,2,268.0,10,2013,6
2013-10-06,262.0,4.0,3,264.0,10,2013,6
2013-10-06,262.0,4.0,4,479.0,10,2013,6
2013-10-06,262.0,4.0,6,166.0,10,2013,6
2013-10-06,262.0,4.0,7,165.0,10,2013,6
2013-10-06,262.0,4.0,8,46.0,10,2013,6
2013-10-06,262.0,4.0,9,484.0,10,2013,6
2013-10-06,262.0,4.0,10,566.0,10,2013,6
2013-10-07,263.0,5.0,1,324.0,10,2013,7
2013-10-07,263.0,5.0,2,212.0,10,2013,7
2013-10-07,263.0,5.0,3,235.0,10,2013,7
2013-10-07,263.0,5.0,4,348.0,10,2013,7
2013-10-07,263.0,5.0,6,195.0,10,2013,7
2013-10-07,263.0,5.0,7,154.0,10,2013,7
2013-10-07,263.0,5.0,9,246.0,10,2013,7
2013-10-07,263.0,5.0,10,350.0,10,2013,7
2013-10-08,264.0,6.0,1,187.0,10,2013,8
2013-10-08,264.0,6.0,2,133.0,10,2013,8
2013-10-08,264.0,6.0,3,229.0,10,2013,8
2013-10-08,264.0,6.0,4,305.0,10,2013,8
2013-10-08,264.0,6.0,6,166.0,10,2013,8
2013-10-08,264.0,6.0,7,290.0,10,2013,8
2013-10-08,264.0,6.0,9,307.0,10,2013,8
2013-10-08,264.0,6.0,10,309.0,10,2013,8
2013-10-09,265.0,7.0,4,19.0,10,2013,9
2013-10-10,266.0,1.0,1,324.0,10,2013,10
2013-10-10,266.0,1.0,2,133.0,10,2013,10
2013-10-10,266.0,1.0,3,183.0,10,2013,10
2013-10-10,266.0,1.0,4,488.0,10,2013,10
2013-10-10,266.0,1.0,6,171.0,10,2013,10
2013-10-10,266.0,1.0,7,129.0,10,2013,10
2013-10-10,266.0,1.0,9,331.0,10,2013,10
2013-10-10,266.0,1.0,10,515.0,10,2013,10
2013-10-11,267.0,2.0,1,218.0,10,2013,11
2013-10-11,267.0,2.0,2,133.0,10,2013,11
2013-10-11,267.0,2.0,3,196.0,10,2013,11
2013-10-11,267.0,2.0,4,784.0,10,2013,11
2013-10-11,267.0,2.0,6,238.0,10,2013,11
2013-10-11,267.0,2.0,7,225.0,10,2013,11
2013-10-11,267.0,2.0,8,32.0,10,2013,11
2013-10-11,267.0,2.0,9,445.0,10,2013,11
2013-10-11,267.0,2.0,10,541.0,10,2013,11
2013-10-12,268.0,3.0,1,233.0,10,2013,12
2013-10-12,268.0,3.0,2,186.0,10,2013,12
2013-10-12,268.0,3.0,3,213.0,10,2013,12
2013-10-12,268.0,3.0,4,650.0,10,2013,12
2013-10-12,268.0,3.0,6,150.0,10,2013,12
2013-10-12,268.0,3.0,7,360.0,10,2013,12
2013-10-12,268.0,3.0,8,30.0,10,2013,12
2013-10-12,268.0,3.0,9,372.0,10,2013,12
2013-10-12,268.0,3.0,10,697.0,10,2013,12
2013-10-13,269.0,4.0,1,183.0,10,2013,13
2013-10-13,269.0,4.0,2,170.0,10,2013,13
2013-10-13,269.0,4.0,3,72.0,10,2013,13
2013-10-13,269.0,4.0,4,192.0,10,2013,13
2013-10-13,269.0,4.0,6,170.0,10,2013,13
2013-10-13,269.0,4.0,7,236.0,10,2013,13
2013-10-13,269.0,4.0,8,46.0,10,2013,13
2013-10-13,269.0,4.0,9,360.0,10,2013,13
2013-10-13,269.0,4.0,10,245.0,10,2013,13
2013-10-14,270.0,5.0,1,349.0,10,2013,14
2013-10-14,270.0,5.0,2,265.0,10,2013,14
2013-10-14,270.0,5.0,3,235.0,10,2013,14
2013-10-14,270.0,5.0,4,366.0,10,2013,14
2013-10-14,270.0,5.0,6,152.0,10,2013,14
2013-10-14,270.0,5.0,7,232.0,10,2013,14
2013-10-14,270.0,5.0,9,417.0,10,2013,14
2013-10-14,270.0,5.0,10,412.0,10,2013,14
2013-10-15,271.0,6.0,1,31.0,10,2013,15
2013-10-15,271.0,6.0,2,33.0,10,2013,15
2013-10-15,271.0,6.0,4,44.0,10,2013,15
2013-10-15,271.0,6.0,6,30.0,10,2013,15
2013-10-15,271.0,6.0,7,32.0,10,2013,15
2013-10-15,271.0,6.0,9,31.0,10,2013,15
2013-10-15,271.0,6.0,10,26.0,10,2013,15
2013-10-16,272.0,7.0,9,13.0,10,2013,16
2013-10-17,273.0,1.0,1,374.0,10,2013,17
2013-10-17,273.0,1.0,2,239.0,10,2013,17
2013-10-17,273.0,1.0,3,209.0,10,2013,17
2013-10-17,273.0,1.0,4,558.0,10,2013,17
2013-10-17,273.0,1.0,6,143.0,10,2013,17
2013-10-17,273.0,1.0,7,386.0,10,2013,17
2013-10-17,273.0,1.0,8,25.0,10,2013,17
2013-10-17,273.0,1.0,9,430.0,10,2013,17
2013-10-17,273.0,1.0,10,474.0,10,2013,17
2013-10-18,274.0,2.0,1,405.0,10,2013,18
2013-10-18,274.0,2.0,2,199.0,10,2013,18
2013-10-18,274.0,2.0,3,392.0,10,2013,18
2013-10-18,274.0,2.0,4,871.0,10,2013,18
2013-10-18,274.0,2.0,6,190.0,10,2013,18
2013-10-18,274.0,2.0,7,418.0,10,2013,18
2013-10-18,274.0,2.0,8,32.0,10,2013,18
2013-10-18,274.0,2.0,9,522.0,10,2013,18
2013-10-18,274.0,2.0,10,669.0,10,2013,18
2013-10-19,275.0,3.0,1,233.0,10,2013,19
2013-10-19,275.0,3.0,2,155.0,10,2013,19
2013-10-19,275.0,3.0,3,244.0,10,2013,19
2013-10-19,275.0,3.0,4,386.0,10,2013,19
2013-10-19,275.0,3.0,6,200.0,10,2013,19
2013-10-19,275.0,3.0,7,90.0,10,2013,19
2013-10-19,275.0,3.0,9,301.0,10,2013,19
2013-10-19,275.0,3.0,10,529.0,10,2013,19
2013-10-20,276.0,4.0,1,274.0,10,2013,20
2013-10-20,276.0,4.0,2,49.0,10,2013,20
2013-10-20,276.0,4.0,3,240.0,10,2013,20
2013-10-20,276.0,4.0,4,335.0,10,2013,20
2013-10-20,276.0,4.0,6,187.0,10,2013,20
2013-10-20,276.0,4.0,7,165.0,10,2013,20
2013-10-20,276.0,4.0,9,371.0,10,2013,20
2013-10-20,276.0,4.0,10,547.0,10,2013,20
2013-10-21,277.0,5.0,1,274.0,10,2013,21
2013-10-21,277.0,5.0,2,265.0,10,2013,21
2013-10-21,277.0,5.0,3,209.0,10,2013,21
2013-10-21,277.0,5.0,4,453.0,10,2013,21
2013-10-21,277.0,5.0,6,219.0,10,2013,21
2013-10-21,277.0,5.0,7,283.0,10,2013,21
2013-10-21,277.0,5.0,9,344.0,10,2013,21
2013-10-21,277.0,5.0,10,494.0,10,2013,21
2013-10-22,278.0,6.0,2,66.0,10,2013,22
2013-10-22,278.0,6.0,3,65.0,10,2013,22
2013-10-22,278.0,6.0,4,44.0,10,2013,22
2013-10-22,278.0,6.0,6,24.0,10,2013,22
2013-10-22,278.0,6.0,9,46.0,10,2013,22
2013-10-22,278.0,6.0,10,26.0,10,2013,22
2013-10-23,279.0,7.0,6,5.0,10,2013,23
2013-10-24,280.0,1.0,1,200.0,10,2013,24
2013-10-24,280.0,1.0,2,398.0,10,2013,24
2013-10-24,280.0,1.0,3,157.0,10,2013,24
2013-10-24,280.0,1.0,4,558.0,10,2013,24
2013-10-24,280.0,1.0,6,209.0,10,2013,24
2013-10-24,280.0,1.0,7,206.0,10,2013,24
2013-10-24,280.0,1.0,8,25.0,10,2013,24
2013-10-24,280.0,1.0,9,466.0,10,2013,24
2013-10-24,280.0,1.0,10,638.0,10,2013,24
2013-10-25,281.0,2.0,1,437.0,10,2013,25
2013-10-25,281.0,2.0,2,265.0,10,2013,25
2013-10-25,281.0,2.0,3,294.0,10,2013,25
2013-10-25,281.0,2.0,4,501.0,10,2013,25
2013-10-25,281.0,2.0,6,303.0,10,2013,25
2013-10-25,281.0,2.0,7,225.0,10,2013,25
2013-10-25,281.0,2.0,8,32.0,10,2013,25
2013-10-25,281.0,2.0,9,292.0,10,2013,25
2013-10-25,281.0,2.0,10,566.0,10,2013,25
2013-10-26,282.0,3.0,1,204.0,10,2013,26
2013-10-26,282.0,3.0,2,279.0,10,2013,26
2013-10-26,282.0,3.0,3,213.0,10,2013,26
2013-10-26,282.0,3.0,4,305.0,10,2013,26
2013-10-26,282.0,3.0,6,233.0,10,2013,26
2013-10-26,282.0,3.0,7,360.0,10,2013,26
2013-10-26,282.0,3.0,8,30.0,10,2013,26
2013-10-26,282.0,3.0,9,286.0,10,2013,26
2013-10-26,282.0,3.0,10,649.0,10,2013,26
2013-10-27,283.0,4.0,1,320.0,10,2013,27
2013-10-27,283.0,4.0,2,243.0,10,2013,27
2013-10-27,283.0,4.0,3,311.0,10,2013,27
2013-10-27,283.0,4.0,4,335.0,10,2013,27
2013-10-27,283.0,4.0,6,218.0,10,2013,27
2013-10-27,283.0,4.0,7,118.0,10,2013,27
2013-10-27,283.0,4.0,8,23.0,10,2013,27
2013-10-27,283.0,4.0,9,259.0,10,2013,27
2013-10-27,283.0,4.0,10,415.0,10,2013,27
2013-10-28,284.0,5.0,1,299.0,10,2013,28
2013-10-28,284.0,5.0,2,265.0,10,2013,28
2013-10-28,284.0,5.0,3,287.0,10,2013,28
2013-10-28,284.0,5.0,4,540.0,10,2013,28
2013-10-28,284.0,5.0,6,200.0,10,2013,28
2013-10-28,284.0,5.0,7,206.0,10,2013,28
2013-10-28,284.0,5.0,8,25.0,10,2013,28
2013-10-28,284.0,5.0,9,319.0,10,2013,28
2013-10-28,284.0,5.0,10,597.0,10,2013,28
2013-10-29,285.0,6.0,1,62.0,10,2013,29
2013-10-29,285.0,6.0,3,65.0,10,2013,29
2013-10-29,285.0,6.0,4,44.0,10,2013,29
2013-10-29,285.0,6.0,6,42.0,10,2013,29
2013-10-29,285.0,6.0,9,61.0,10,2013,29
2013-10-29,285.0,6.0,10,26.0,10,2013,29
2013-10-31,286.0,1.0,1,499.0,10,2013,31
2013-10-31,286.0,1.0,2,478.0,10,2013,31
2013-10-31,286.0,1.0,3,131.0,10,2013,31
2013-10-31,286.0,1.0,4,592.0,10,2013,31
2013-10-31,286.0,1.0,6,200.0,10,2013,31
2013-10-31,286.0,1.0,7,232.0,10,2013,31
2013-10-31,286.0,1.0,8,76.0,10,2013,31
2013-10-31,286.0,1.0,9,319.0,10,2013,31
2013-10-31,286.0,1.0,10,453.0,10,2013,31
2013-11-01,287.0,2.0,1,312.0,11,2013,1
2013-11-01,287.0,2.0,2,232.0,11,2013,1
2013-11-01,287.0,2.0,3,359.0,11,2013,1
2013-11-01,287.0,2.0,4,479.0,11,2013,1
2013-11-01,287.0,2.0,6,255.0,11,2013,1
2013-11-01,287.0,2.0,7,386.0,11,2013,1
2013-11-01,287.0,2.0,8,127.0,11,2013,1
2013-11-01,287.0,2.0,9,353.0,11,2013,1
2013-11-01,287.0,2.0,10,515.0,11,2013,1
2013-11-02,288.0,3.0,1,320.0,11,2013,2
2013-11-02,288.0,3.0,2,217.0,11,2013,2
2013-11-02,288.0,3.0,3,183.0,11,2013,2
2013-11-02,288.0,3.0,4,386.0,11,2013,2
2013-11-02,288.0,3.0,6,194.0,11,2013,2
2013-11-02,288.0,3.0,7,240.0,11,2013,2
2013-11-02,288.0,3.0,9,372.0,11,2013,2
2013-11-02,288.0,3.0,10,625.0,11,2013,2
2013-11-03,289.0,4.0,1,114.0,11,2013,3
2013-11-03,289.0,4.0,2,195.0,11,2013,3
2013-11-03,289.0,4.0,3,120.0,11,2013,3
2013-11-03,289.0,4.0,4,287.0,11,2013,3
2013-11-03,289.0,4.0,6,96.0,11,2013,3
2013-11-03,289.0,4.0,7,142.0,11,2013,3
2013-11-03,289.0,4.0,9,338.0,11,2013,3
2013-11-03,289.0,4.0,10,321.0,11,2013,3
2013-11-04,290.0,5.0,1,399.0,11,2013,4
2013-11-04,290.0,5.0,2,239.0,11,2013,4
2013-11-04,290.0,5.0,3,183.0,11,2013,4
2013-11-04,290.0,5.0,4,540.0,11,2013,4
2013-11-04,290.0,5.0,6,247.0,11,2013,4
2013-11-04,290.0,5.0,7,309.0,11,2013,4
2013-11-04,290.0,5.0,8,51.0,11,2013,4
2013-11-04,290.0,5.0,9,307.0,11,2013,4
2013-11-04,290.0,5.0,10,597.0,11,2013,4
2013-11-05,291.0,6.0,1,62.0,11,2013,5
2013-11-05,291.0,6.0,2,33.0,11,2013,5
2013-11-05,291.0,6.0,4,65.0,11,2013,5
2013-11-05,291.0,6.0,6,36.0,11,2013,5
2013-11-05,291.0,6.0,9,46.0,11,2013,5
2013-11-05,291.0,6.0,10,51.0,11,2013,5
2013-11-06,292.0,7.0,6,5.0,11,2013,6
2013-11-06,292.0,7.0,7,28.0,11,2013,6
2013-11-07,293.0,1.0,1,324.0,11,2013,7
2013-11-07,293.0,1.0,2,265.0,11,2013,7
2013-11-07,293.0,1.0,3,209.0,11,2013,7
2013-11-07,293.0,1.0,4,470.0,11,2013,7
2013-11-07,293.0,1.0,6,171.0,11,2013,7
2013-11-07,293.0,1.0,7,180.0,11,2013,7
2013-11-07,293.0,1.0,8,25.0,11,2013,7
2013-11-07,293.0,1.0,9,258.0,11,2013,7
2013-11-07,293.0,1.0,10,474.0,11,2013,7
2013-11-08,294.0,2.0,1,312.0,11,2013,8
2013-11-08,294.0,2.0,2,99.0,11,2013,8
2013-11-08,294.0,2.0,3,196.0,11,2013,8
2013-11-08,294.0,2.0,4,784.0,11,2013,8
2013-11-08,294.0,2.0,6,184.0,11,2013,8
2013-11-08,294.0,2.0,7,418.0,11,2013,8
2013-11-08,294.0,2.0,8,63.0,11,2013,8
2013-11-08,294.0,2.0,9,614.0,11,2013,8
2013-11-08,294.0,2.0,10,515.0,11,2013,8
2013-11-09,295.0,3.0,1,378.0,11,2013,9
2013-11-09,295.0,3.0,2,402.0,11,2013,9
2013-11-09,295.0,3.0,3,122.0,11,2013,9
2013-11-09,295.0,3.0,4,447.0,11,2013,9
2013-11-09,295.0,3.0,6,255.0,11,2013,9
2013-11-09,295.0,3.0,7,330.0,11,2013,9
2013-11-09,295.0,3.0,9,458.0,11,2013,9
2013-11-09,295.0,3.0,10,505.0,11,2013,9
2013-11-10,296.0,4.0,1,274.0,11,2013,10
2013-11-10,296.0,4.0,2,170.0,11,2013,10
2013-11-10,296.0,4.0,3,216.0,11,2013,10
2013-11-10,296.0,4.0,4,160.0,11,2013,10
2013-11-10,296.0,4.0,6,139.0,11,2013,10
2013-11-10,296.0,4.0,7,236.0,11,2013,10
