0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,date,day_of_week,brand
1.0,1364.0,8.0,2.0,1.0,2017.0,26.0,1860496.0,10912.0,2728.0,1364.0,2751188.0,35464.0,64.0,16.0,8.0,16136.0,208.0,4.0,2.0,4034.0,52.0,1.0,2017.0,26.0,4068289.0,52442.0,676.0,1364.0,2.0,8
1.0,1364.0,9.0,2.0,1.0,2017.0,26.0,1860496.0,12276.0,2728.0,1364.0,2751188.0,35464.0,81.0,18.0,9.0,18153.0,234.0,4.0,2.0,4034.0,52.0,1.0,2017.0,26.0,4068289.0,52442.0,676.0,1364.0,2.0,9
1.0,1364.0,10.0,2.0,1.0,2017.0,26.0,1860496.0,13640.0,2728.0,1364.0,2751188.0,35464.0,100.0,20.0,10.0,20170.0,260.0,4.0,2.0,4034.0,52.0,1.0,2017.0,26.0,4068289.0,52442.0,676.0,1364.0,2.0,10
1.0,1365.0,1.0,3.0,1.0,2017.0,27.0,1863225.0,1365.0,4095.0,1365.0,2753205.0,36855.0,1.0,3.0,1.0,2017.0,27.0,9.0,3.0,6051.0,81.0,1.0,2017.0,27.0,4068289.0,54459.0,729.0,1365.0,3.0,1
1.0,1365.0,2.0,3.0,1.0,2017.0,27.0,1863225.0,2730.0,4095.0,1365.0,2753205.0,36855.0,4.0,6.0,2.0,4034.0,54.0,9.0,3.0,6051.0,81.0,1.0,2017.0,27.0,4068289.0,54459.0,729.0,1365.0,3.0,2
1.0,1365.0,3.0,3.0,1.0,2017.0,27.0,1863225.0,4095.0,4095.0,1365.0,2753205.0,36855.0,9.0,9.0,3.0,6051.0,81.0,9.0,3.0,6051.0,81.0,1.0,2017.0,27.0,4068289.0,54459.0,729.0,1365.0,3.0,3
1.0,1365.0,4.0,3.0,1.0,2017.0,27.0,1863225.0,5460.0,4095.0,1365.0,2753205.0,36855.0,16.0,12.0,4.0,8068.0,108.0,9.0,3.0,6051.0,81.0,1.0,2017.0,27.0,4068289.0,54459.0,729.0,1365.0,3.0,4
1.0,1365.0,5.0,3.0,1.0,2017.0,27.0,1863225.0,6825.0,4095.0,1365.0,2753205.0,36855.0,25.0,15.0,5.0,10085.0,135.0,9.0,3.0,6051.0,81.0,1.0,2017.0,27.0,4068289.0,54459.0,729.0,1365.0,3.0,5
1.0,1365.0,6.0,3.0,1.0,2017.0,27.0,1863225.0,8190.0,4095.0,1365.0,2753205.0,36855.0,36.0,18.0,6.0,12102.0,162.0,9.0,3.0,6051.0,81.0,1.0,2017.0,27.0,4068289.0,54459.0,729.0,1365.0,3.0,6
1.0,1365.0,7.0,3.0,1.0,2017.0,27.0,1863225.0,9555.0,4095.0,1365.0,2753205.0,36855.0,49.0,21.0,7.0,14119.0,189.0,9.0,3.0,6051.0,81.0,1.0,2017.0,27.0,4068289.0,54459.0,729.0,1365.0,3.0,7
1.0,1365.0,8.0,3.0,1.0,2017.0,27.0,1863225.0,10920.0,4095.0,1365.0,2753205.0,36855.0,64.0,24.0,8.0,16136.0,216.0,9.0,3.0,6051.0,81.0,1.0,2017.0,27.0,4068289.0,54459.0,729.0,1365.0,3.0,8
1.0,1365.0,9.0,3.0,1.0,2017.0,27.0,1863225.0,12285.0,4095.0,1365.0,2753205.0,36855.0,81.0,27.0,9.0,18153.0,243.0,9.0,3.0,6051.0,81.0,1.0,2017.0,27.0,4068289.0,54459.0,729.0,1365.0,3.0,9
1.0,1365.0,10.0,3.0,1.0,2017.0,27.0,1863225.0,13650.0,4095.0,1365.0,2753205.0,36855.0,100.0,30.0,10.0,20170.0,270.0,9.0,3.0,6051.0,81.0,1.0,2017.0,27.0,4068289.0,54459.0,729.0,1365.0,3.0,10
1.0,1366.0,1.0,4.0,1.0,2017.0,28.0,1865956.0,1366.0,5464.0,1366.0,2755222.0,38248.0,1.0,4.0,1.0,2017.0,28.0,16.0,4.0,8068.0,112.0,1.0,2017.0,28.0,4068289.0,56476.0,784.0,1366.0,4.0,1
1.0,1366.0,2.0,4.0,1.0,2017.0,28.0,1865956.0,2732.0,5464.0,1366.0,2755222.0,38248.0,4.0,8.0,2.0,4034.0,56.0,16.0,4.0,8068.0,112.0,1.0,2017.0,28.0,4068289.0,56476.0,784.0,1366.0,4.0,2
1.0,1366.0,3.0,4.0,1.0,2017.0,28.0,1865956.0,4098.0,5464.0,1366.0,2755222.0,38248.0,9.0,12.0,3.0,6051.0,84.0,16.0,4.0,8068.0,112.0,1.0,2017.0,28.0,4068289.0,56476.0,784.0,1366.0,4.0,3
1.0,1366.0,4.0,4.0,1.0,2017.0,28.0,1865956.0,5464.0,5464.0,1366.0,2755222.0,38248.0,16.0,16.0,4.0,8068.0,112.0,16.0,4.0,8068.0,112.0,1.0,2017.0,28.0,4068289.0,56476.0,784.0,1366.0,4.0,4
1.0,1366.0,5.0,4.0,1.0,2017.0,28.0,1865956.0,6830.0,5464.0,1366.0,2755222.0,38248.0,25.0,20.0,5.0,10085.0,140.0,16.0,4.0,8068.0,112.0,1.0,2017.0,28.0,4068289.0,56476.0,784.0,1366.0,4.0,5
1.0,1366.0,6.0,4.0,1.0,2017.0,28.0,1865956.0,8196.0,5464.0,1366.0,2755222.0,38248.0,36.0,24.0,6.0,12102.0,168.0,16.0,4.0,8068.0,112.0,1.0,2017.0,28.0,4068289.0,56476.0,784.0,1366.0,4.0,6
1.0,1366.0,7.0,4.0,1.0,2017.0,28.0,1865956.0,9562.0,5464.0,1366.0,2755222.0,38248.0,49.0,28.0,7.0,14119.0,196.0,16.0,4.0,8068.0,112.0,1.0,2017.0,28.0,4068289.0,56476.0,784.0,1366.0,4.0,7
1.0,1366.0,8.0,4.0,1.0,2017.0,28.0,1865956.0,10928.0,5464.0,1366.0,2755222.0,38248.0,64.0,32.0,8.0,16136.0,224.0,16.0,4.0,8068.0,112.0,1.0,2017.0,28.0,4068289.0,56476.0,784.0,1366.0,4.0,8
1.0,1366.0,9.0,4.0,1.0,2017.0,28.0,1865956.0,12294.0,5464.0,1366.0,2755222.0,38248.0,81.0,36.0,9.0,18153.0,252.0,16.0,4.0,8068.0,112.0,1.0,2017.0,28.0,4068289.0,56476.0,784.0,1366.0,4.0,9
1.0,1366.0,10.0,4.0,1.0,2017.0,28.0,1865956.0,13660.0,5464.0,1366.0,2755222.0,38248.0,100.0,40.0,10.0,20170.0,280.0,16.0,4.0,8068.0,112.0,1.0,2017.0,28.0,4068289.0,56476.0,784.0,1366.0,4.0,10
1.0,1367.0,1.0,5.0,1.0,2017.0,29.0,1868689.0,1367.0,6835.0,1367.0,2757239.0,39643.0,1.0,5.0,1.0,2017.0,29.0,25.0,5.0,10085.0,145.0,1.0,2017.0,29.0,4068289.0,58493.0,841.0,1367.0,5.0,1
1.0,1367.0,2.0,5.0,1.0,2017.0,29.0,1868689.0,2734.0,6835.0,1367.0,2757239.0,39643.0,4.0,10.0,2.0,4034.0,58.0,25.0,5.0,10085.0,145.0,1.0,2017.0,29.0,4068289.0,58493.0,841.0,1367.0,5.0,2
1.0,1367.0,3.0,5.0,1.0,2017.0,29.0,1868689.0,4101.0,6835.0,1367.0,2757239.0,39643.0,9.0,15.0,3.0,6051.0,87.0,25.0,5.0,10085.0,145.0,1.0,2017.0,29.0,4068289.0,58493.0,841.0,1367.0,5.0,3
1.0,1367.0,4.0,5.0,1.0,2017.0,29.0,1868689.0,5468.0,6835.0,1367.0,2757239.0,39643.0,16.0,20.0,4.0,8068.0,116.0,25.0,5.0,10085.0,145.0,1.0,2017.0,29.0,4068289.0,58493.0,841.0,1367.0,5.0,4
1.0,1367.0,5.0,5.0,1.0,2017.0,29.0,1868689.0,6835.0,6835.0,1367.0,2757239.0,39643.0,25.0,25.0,5.0,10085.0,145.0,25.0,5.0,10085.0,145.0,1.0,2017.0,29.0,4068289.0,58493.0,841.0,1367.0,5.0,5
1.0,1367.0,6.0,5.0,1.0,2017.0,29.0,1868689.0,8202.0,6835.0,1367.0,2757239.0,39643.0,36.0,30.0,6.0,12102.0,174.0,25.0,5.0,10085.0,145.0,1.0,2017.0,29.0,4068289.0,58493.0,841.0,1367.0,5.0,6
1.0,1367.0,7.0,5.0,1.0,2017.0,29.0,1868689.0,9569.0,6835.0,1367.0,2757239.0,39643.0,49.0,35.0,7.0,14119.0,203.0,25.0,5.0,10085.0,145.0,1.0,2017.0,29.0,4068289.0,58493.0,841.0,1367.0,5.0,7
1.0,1367.0,8.0,5.0,1.0,2017.0,29.0,1868689.0,10936.0,6835.0,1367.0,2757239.0,39643.0,64.0,40.0,8.0,16136.0,232.0,25.0,5.0,10085.0,145.0,1.0,2017.0,29.0,4068289.0,58493.0,841.0,1367.0,5.0,8
1.0,1367.0,9.0,5.0,1.0,2017.0,29.0,1868689.0,12303.0,6835.0,1367.0,2757239.0,39643.0,81.0,45.0,9.0,18153.0,261.0,25.0,5.0,10085.0,145.0,1.0,2017.0,29.0,4068289.0,58493.0,841.0,1367.0,5.0,9
1.0,1367.0,10.0,5.0,1.0,2017.0,29.0,1868689.0,13670.0,6835.0,1367.0,2757239.0,39643.0,100.0,50.0,10.0,20170.0,290.0,25.0,5.0,10085.0,145.0,1.0,2017.0,29.0,4068289.0,58493.0,841.0,1367.0,5.0,10
1.0,1368.0,1.0,6.0,1.0,2017.0,30.0,1871424.0,1368.0,8208.0,1368.0,2759256.0,41040.0,1.0,6.0,1.0,2017.0,30.0,36.0,6.0,12102.0,180.0,1.0,2017.0,30.0,4068289.0,60510.0,900.0,1368.0,6.0,1
1.0,1368.0,2.0,6.0,1.0,2017.0,30.0,1871424.0,2736.0,8208.0,1368.0,2759256.0,41040.0,4.0,12.0,2.0,4034.0,60.0,36.0,6.0,12102.0,180.0,1.0,2017.0,30.0,4068289.0,60510.0,900.0,1368.0,6.0,2
1.0,1368.0,3.0,6.0,1.0,2017.0,30.0,1871424.0,4104.0,8208.0,1368.0,2759256.0,41040.0,9.0,18.0,3.0,6051.0,90.0,36.0,6.0,12102.0,180.0,1.0,2017.0,30.0,4068289.0,60510.0,900.0,1368.0,6.0,3
1.0,1368.0,4.0,6.0,1.0,2017.0,30.0,1871424.0,5472.0,8208.0,1368.0,2759256.0,41040.0,16.0,24.0,4.0,8068.0,120.0,36.0,6.0,12102.0,180.0,1.0,2017.0,30.0,4068289.0,60510.0,900.0,1368.0,6.0,4
1.0,1368.0,5.0,6.0,1.0,2017.0,30.0,1871424.0,6840.0,8208.0,1368.0,2759256.0,41040.0,25.0,30.0,5.0,10085.0,150.0,36.0,6.0,12102.0,180.0,1.0,2017.0,30.0,4068289.0,60510.0,900.0,1368.0,6.0,5
1.0,1368.0,6.0,6.0,1.0,2017.0,30.0,1871424.0,8208.0,8208.0,1368.0,2759256.0,41040.0,36.0,36.0,6.0,12102.0,180.0,36.0,6.0,12102.0,180.0,1.0,2017.0,30.0,4068289.0,60510.0,900.0,1368.0,6.0,6
1.0,1368.0,7.0,6.0,1.0,2017.0,30.0,1871424.0,9576.0,8208.0,1368.0,2759256.0,41040.0,49.0,42.0,7.0,14119.0,210.0,36.0,6.0,12102.0,180.0,1.0,2017.0,30.0,4068289.0,60510.0,900.0,1368.0,6.0,7
1.0,1368.0,8.0,6.0,1.0,2017.0,30.0,1871424.0,10944.0,8208.0,1368.0,2759256.0,41040.0,64.0,48.0,8.0,16136.0,240.0,36.0,6.0,12102.0,180.0,1.0,2017.0,30.0,4068289.0,60510.0,900.0,1368.0,6.0,8
1.0,1368.0,9.0,6.0,1.0,2017.0,30.0,1871424.0,12312.0,8208.0,1368.0,2759256.0,41040.0,81.0,54.0,9.0,18153.0,270.0,36.0,6.0,12102.0,180.0,1.0,2017.0,30.0,4068289.0,60510.0,900.0,1368.0,6.0,9
1.0,1368.0,10.0,6.0,1.0,2017.0,30.0,1871424.0,13680.0,8208.0,1368.0,2759256.0,41040.0,100.0,60.0,10.0,20170.0,300.0,36.0,6.0,12102.0,180.0,1.0,2017.0,30.0,4068289.0,60510.0,900.0,1368.0,6.0,10
1.0,1369.0,5.0,7.0,1.0,2017.0,31.0,1874161.0,6845.0,9583.0,1369.0,2761273.0,42439.0,25.0,35.0,5.0,10085.0,155.0,49.0,7.0,14119.0,217.0,1.0,2017.0,31.0,4068289.0,62527.0,961.0,1369.0,7.0,5
1.0,1369.0,6.0,7.0,1.0,2017.0,31.0,1874161.0,8214.0,9583.0,1369.0,2761273.0,42439.0,36.0,42.0,6.0,12102.0,186.0,49.0,7.0,14119.0,217.0,1.0,2017.0,31.0,4068289.0,62527.0,961.0,1369.0,7.0,6
1.0,1370.0,1.0,1.0,2.0,2017.0,1.0,1876900.0,1370.0,1370.0,2740.0,2763290.0,1370.0,1.0,1.0,2.0,2017.0,1.0,1.0,2.0,2017.0,1.0,4.0,4034.0,2.0,4068289.0,2017.0,1.0,1370.0,1.0,1
1.0,1370.0,2.0,1.0,2.0,2017.0,1.0,1876900.0,2740.0,1370.0,2740.0,2763290.0,1370.0,4.0,2.0,4.0,4034.0,2.0,1.0,2.0,2017.0,1.0,4.0,4034.0,2.0,4068289.0,2017.0,1.0,1370.0,1.0,2
1.0,1370.0,3.0,1.0,2.0,2017.0,1.0,1876900.0,4110.0,1370.0,2740.0,2763290.0,1370.0,9.0,3.0,6.0,6051.0,3.0,1.0,2.0,2017.0,1.0,4.0,4034.0,2.0,4068289.0,2017.0,1.0,1370.0,1.0,3
1.0,1370.0,4.0,1.0,2.0,2017.0,1.0,1876900.0,5480.0,1370.0,2740.0,2763290.0,1370.0,16.0,4.0,8.0,8068.0,4.0,1.0,2.0,2017.0,1.0,4.0,4034.0,2.0,4068289.0,2017.0,1.0,1370.0,1.0,4
1.0,1370.0,5.0,1.0,2.0,2017.0,1.0,1876900.0,6850.0,1370.0,2740.0,2763290.0,1370.0,25.0,5.0,10.0,10085.0,5.0,1.0,2.0,2017.0,1.0,4.0,4034.0,2.0,4068289.0,2017.0,1.0,1370.0,1.0,5
1.0,1370.0,6.0,1.0,2.0,2017.0,1.0,1876900.0,8220.0,1370.0,2740.0,2763290.0,1370.0,36.0,6.0,12.0,12102.0,6.0,1.0,2.0,2017.0,1.0,4.0,4034.0,2.0,4068289.0,2017.0,1.0,1370.0,1.0,6
1.0,1370.0,7.0,1.0,2.0,2017.0,1.0,1876900.0,9590.0,1370.0,2740.0,2763290.0,1370.0,49.0,7.0,14.0,14119.0,7.0,1.0,2.0,2017.0,1.0,4.0,4034.0,2.0,4068289.0,2017.0,1.0,1370.0,1.0,7
1.0,1370.0,8.0,1.0,2.0,2017.0,1.0,1876900.0,10960.0,1370.0,2740.0,2763290.0,1370.0,64.0,8.0,16.0,16136.0,8.0,1.0,2.0,2017.0,1.0,4.0,4034.0,2.0,4068289.0,2017.0,1.0,1370.0,1.0,8
1.0,1370.0,9.0,1.0,2.0,2017.0,1.0,1876900.0,12330.0,1370.0,2740.0,2763290.0,1370.0,81.0,9.0,18.0,18153.0,9.0,1.0,2.0,2017.0,1.0,4.0,4034.0,2.0,4068289.0,2017.0,1.0,1370.0,1.0,9
1.0,1370.0,10.0,1.0,2.0,2017.0,1.0,1876900.0,13700.0,1370.0,2740.0,2763290.0,1370.0,100.0,10.0,20.0,20170.0,10.0,1.0,2.0,2017.0,1.0,4.0,4034.0,2.0,4068289.0,2017.0,1.0,1370.0,1.0,10
1.0,1371.0,1.0,2.0,2.0,2017.0,2.0,1879641.0,1371.0,2742.0,2742.0,2765307.0,2742.0,1.0,2.0,2.0,2017.0,2.0,4.0,4.0,4034.0,4.0,4.0,4034.0,4.0,4068289.0,4034.0,4.0,1371.0,2.0,1
1.0,1371.0,2.0,2.0,2.0,2017.0,2.0,1879641.0,2742.0,2742.0,2742.0,2765307.0,2742.0,4.0,4.0,4.0,4034.0,4.0,4.0,4.0,4034.0,4.0,4.0,4034.0,4.0,4068289.0,4034.0,4.0,1371.0,2.0,2
1.0,1371.0,3.0,2.0,2.0,2017.0,2.0,1879641.0,4113.0,2742.0,2742.0,2765307.0,2742.0,9.0,6.0,6.0,6051.0,6.0,4.0,4.0,4034.0,4.0,4.0,4034.0,4.0,4068289.0,4034.0,4.0,1371.0,2.0,3
1.0,1371.0,4.0,2.0,2.0,2017.0,2.0,1879641.0,5484.0,2742.0,2742.0,2765307.0,2742.0,16.0,8.0,8.0,8068.0,8.0,4.0,4.0,4034.0,4.0,4.0,4034.0,4.0,4068289.0,4034.0,4.0,1371.0,2.0,4
1.0,1371.0,5.0,2.0,2.0,2017.0,2.0,1879641.0,6855.0,2742.0,2742.0,2765307.0,2742.0,25.0,10.0,10.0,10085.0,10.0,4.0,4.0,4034.0,4.0,4.0,4034.0,4.0,4068289.0,4034.0,4.0,1371.0,2.0,5
1.0,1371.0,6.0,2.0,2.0,2017.0,2.0,1879641.0,8226.0,2742.0,2742.0,2765307.0,2742.0,36.0,12.0,12.0,12102.0,12.0,4.0,4.0,4034.0,4.0,4.0,4034.0,4.0,4068289.0,4034.0,4.0,1371.0,2.0,6
1.0,1371.0,7.0,2.0,2.0,2017.0,2.0,1879641.0,9597.0,2742.0,2742.0,2765307.0,2742.0,49.0,14.0,14.0,14119.0,14.0,4.0,4.0,4034.0,4.0,4.0,4034.0,4.0,4068289.0,4034.0,4.0,1371.0,2.0,7
1.0,1371.0,8.0,2.0,2.0,2017.0,2.0,1879641.0,10968.0,2742.0,2742.0,2765307.0,2742.0,64.0,16.0,16.0,16136.0,16.0,4.0,4.0,4034.0,4.0,4.0,4034.0,4.0,4068289.0,4034.0,4.0,1371.0,2.0,8
1.0,1371.0,9.0,2.0,2.0,2017.0,2.0,1879641.0,12339.0,2742.0,2742.0,2765307.0,2742.0,81.0,18.0,18.0,18153.0,18.0,4.0,4.0,4034.0,4.0,4.0,4034.0,4.0,4068289.0,4034.0,4.0,1371.0,2.0,9
1.0,1371.0,10.0,2.0,2.0,2017.0,2.0,1879641.0,13710.0,2742.0,2742.0,2765307.0,2742.0,100.0,20.0,20.0,20170.0,20.0,4.0,4.0,4034.0,4.0,4.0,4034.0,4.0,4068289.0,4034.0,4.0,1371.0,2.0,10
1.0,1372.0,1.0,3.0,2.0,2017.0,3.0,1882384.0,1372.0,4116.0,2744.0,2767324.0,4116.0,1.0,3.0,2.0,2017.0,3.0,9.0,6.0,6051.0,9.0,4.0,4034.0,6.0,4068289.0,6051.0,9.0,1372.0,3.0,1
1.0,1372.0,2.0,3.0,2.0,2017.0,3.0,1882384.0,2744.0,4116.0,2744.0,2767324.0,4116.0,4.0,6.0,4.0,4034.0,6.0,9.0,6.0,6051.0,9.0,4.0,4034.0,6.0,4068289.0,6051.0,9.0,1372.0,3.0,2
1.0,1372.0,3.0,3.0,2.0,2017.0,3.0,1882384.0,4116.0,4116.0,2744.0,2767324.0,4116.0,9.0,9.0,6.0,6051.0,9.0,9.0,6.0,6051.0,9.0,4.0,4034.0,6.0,4068289.0,6051.0,9.0,1372.0,3.0,3
1.0,1372.0,4.0,3.0,2.0,2017.0,3.0,1882384.0,5488.0,4116.0,2744.0,2767324.0,4116.0,16.0,12.0,8.0,8068.0,12.0,9.0,6.0,6051.0,9.0,4.0,4034.0,6.0,4068289.0,6051.0,9.0,1372.0,3.0,4
1.0,1372.0,5.0,3.0,2.0,2017.0,3.0,1882384.0,6860.0,4116.0,2744.0,2767324.0,4116.0,25.0,15.0,10.0,10085.0,15.0,9.0,6.0,6051.0,9.0,4.0,4034.0,6.0,4068289.0,6051.0,9.0,1372.0,3.0,5
1.0,1372.0,6.0,3.0,2.0,2017.0,3.0,1882384.0,8232.0,4116.0,2744.0,2767324.0,4116.0,36.0,18.0,12.0,12102.0,18.0,9.0,6.0,6051.0,9.0,4.0,4034.0,6.0,4068289.0,6051.0,9.0,1372.0,3.0,6
1.0,1372.0,7.0,3.0,2.0,2017.0,3.0,1882384.0,9604.0,4116.0,2744.0,2767324.0,4116.0,49.0,21.0,14.0,14119.0,21.0,9.0,6.0,6051.0,9.0,4.0,4034.0,6.0,4068289.0,6051.0,9.0,1372.0,3.0,7
1.0,1372.0,8.0,3.0,2.0,2017.0,3.0,1882384.0,10976.0,4116.0,2744.0,2767324.0,4116.0,64.0,24.0,16.0,16136.0,24.0,9.0,6.0,6051.0,9.0,4.0,4034.0,6.0,4068289.0,6051.0,9.0,1372.0,3.0,8
1.0,1372.0,9.0,3.0,2.0,2017.0,3.0,1882384.0,12348.0,4116.0,2744.0,2767324.0,4116.0,81.0,27.0,18.0,18153.0,27.0,9.0,6.0,6051.0,9.0,4.0,4034.0,6.0,4068289.0,6051.0,9.0,1372.0,3.0,9
1.0,1372.0,10.0,3.0,2.0,2017.0,3.0,1882384.0,13720.0,4116.0,2744.0,2767324.0,4116.0,100.0,30.0,20.0,20170.0,30.0,9.0,6.0,6051.0,9.0,4.0,4034.0,6.0,4068289.0,6051.0,9.0,1372.0,3.0,10
1.0,1373.0,1.0,4.0,2.0,2017.0,4.0,1885129.0,1373.0,5492.0,2746.0,2769341.0,5492.0,1.0,4.0,2.0,2017.0,4.0,16.0,8.0,8068.0,16.0,4.0,4034.0,8.0,4068289.0,8068.0,16.0,1373.0,4.0,1
1.0,1373.0,2.0,4.0,2.0,2017.0,4.0,1885129.0,2746.0,5492.0,2746.0,2769341.0,5492.0,4.0,8.0,4.0,4034.0,8.0,16.0,8.0,8068.0,16.0,4.0,4034.0,8.0,4068289.0,8068.0,16.0,1373.0,4.0,2
1.0,1373.0,3.0,4.0,2.0,2017.0,4.0,1885129.0,4119.0,5492.0,2746.0,2769341.0,5492.0,9.0,12.0,6.0,6051.0,12.0,16.0,8.0,8068.0,16.0,4.0,4034.0,8.0,4068289.0,8068.0,16.0,1373.0,4.0,3
1.0,1373.0,4.0,4.0,2.0,2017.0,4.0,1885129.0,5492.0,5492.0,2746.0,2769341.0,5492.0,16.0,16.0,8.0,8068.0,16.0,16.0,8.0,8068.0,16.0,4.0,4034.0,8.0,4068289.0,8068.0,16.0,1373.0,4.0,4
1.0,1373.0,5.0,4.0,2.0,2017.0,4.0,1885129.0,6865.0,5492.0,2746.0,2769341.0,5492.0,25.0,20.0,10.0,10085.0,20.0,16.0,8.0,8068.0,16.0,4.0,4034.0,8.0,4068289.0,8068.0,16.0,1373.0,4.0,5
1.0,1373.0,6.0,4.0,2.0,2017.0,4.0,1885129.0,8238.0,5492.0,2746.0,2769341.0,5492.0,36.0,24.0,12.0,12102.0,24.0,16.0,8.0,8068.0,16.0,4.0,4034.0,8.0,4068289.0,8068.0,16.0,1373.0,4.0,6
1.0,1373.0,7.0,4.0,2.0,2017.0,4.0,1885129.0,9611.0,5492.0,2746.0,2769341.0,5492.0,49.0,28.0,14.0,14119.0,28.0,16.0,8.0,8068.0,16.0,4.0,4034.0,8.0,4068289.0,8068.0,16.0,1373.0,4.0,7
1.0,1373.0,8.0,4.0,2.0,2017.0,4.0,1885129.0,10984.0,5492.0,2746.0,2769341.0,5492.0,64.0,32.0,16.0,16136.0,32.0,16.0,8.0,8068.0,16.0,4.0,4034.0,8.0,4068289.0,8068.0,16.0,1373.0,4.0,8
1.0,1373.0,9.0,4.0,2.0,2017.0,4.0,1885129.0,12357.0,5492.0,2746.0,2769341.0,5492.0,81.0,36.0,18.0,18153.0,36.0,16.0,8.0,8068.0,16.0,4.0,4034.0,8.0,4068289.0,8068.0,16.0,1373.0,4.0,9
1.0,1373.0,10.0,4.0,2.0,2017.0,4.0,1885129.0,13730.0,5492.0,2746.0,2769341.0,5492.0,100.0,40.0,20.0,20170.0,40.0,16.0,8.0,8068.0,16.0,4.0,4034.0,8.0,4068289.0,8068.0,16.0,1373.0,4.0,10
1.0,1374.0,1.0,5.0,2.0,2017.0,5.0,1887876.0,1374.0,6870.0,2748.0,2771358.0,6870.0,1.0,5.0,2.0,2017.0,5.0,25.0,10.0,10085.0,25.0,4.0,4034.0,10.0,4068289.0,10085.0,25.0,1374.0,5.0,1
1.0,1374.0,2.0,5.0,2.0,2017.0,5.0,1887876.0,2748.0,6870.0,2748.0,2771358.0,6870.0,4.0,10.0,4.0,4034.0,10.0,25.0,10.0,10085.0,25.0,4.0,4034.0,10.0,4068289.0,10085.0,25.0,1374.0,5.0,2
1.0,1374.0,3.0,5.0,2.0,2017.0,5.0,1887876.0,4122.0,6870.0,2748.0,2771358.0,6870.0,9.0,15.0,6.0,6051.0,15.0,25.0,10.0,10085.0,25.0,4.0,4034.0,10.0,4068289.0,10085.0,25.0,1374.0,5.0,3
1.0,1374.0,4.0,5.0,2.0,2017.0,5.0,1887876.0,5496.0,6870.0,2748.0,2771358.0,6870.0,16.0,20.0,8.0,8068.0,20.0,25.0,10.0,10085.0,25.0,4.0,4034.0,10.0,4068289.0,10085.0,25.0,1374.0,5.0,4
1.0,1374.0,5.0,5.0,2.0,2017.0,5.0,1887876.0,6870.0,6870.0,2748.0,2771358.0,6870.0,25.0,25.0,10.0,10085.0,25.0,25.0,10.0,10085.0,25.0,4.0,4034.0,10.0,4068289.0,10085.0,25.0,1374.0,5.0,5
1.0,1374.0,6.0,5.0,2.0,2017.0,5.0,1887876.0,8244.0,6870.0,2748.0,2771358.0,6870.0,36.0,30.0,12.0,12102.0,30.0,25.0,10.0,10085.0,25.0,4.0,4034.0,10.0,4068289.0,10085.0,25.0,1374.0,5.0,6
1.0,1374.0,7.0,5.0,2.0,2017.0,5.0,1887876.0,9618.0,6870.0,2748.0,2771358.0,6870.0,49.0,35.0,14.0,14119.0,35.0,25.0,10.0,10085.0,25.0,4.0,4034.0,10.0,4068289.0,10085.0,25.0,1374.0,5.0,7
1.0,1374.0,8.0,5.0,2.0,2017.0,5.0,1887876.0,10992.0,6870.0,2748.0,2771358.0,6870.0,64.0,40.0,16.0,16136.0,40.0,25.0,10.0,10085.0,25.0,4.0,4034.0,10.0,4068289.0,10085.0,25.0,1374.0,5.0,8
1.0,1374.0,9.0,5.0,2.0,2017.0,5.0,1887876.0,12366.0,6870.0,2748.0,2771358.0,6870.0,81.0,45.0,18.0,18153.0,45.0,25.0,10.0,10085.0,25.0,4.0,4034.0,10.0,4068289.0,10085.0,25.0,1374.0,5.0,9
1.0,1374.0,10.0,5.0,2.0,2017.0,5.0,1887876.0,13740.0,6870.0,2748.0,2771358.0,6870.0,100.0,50.0,20.0,20170.0,50.0,25.0,10.0,10085.0,25.0,4.0,4034.0,10.0,4068289.0,10085.0,25.0,1374.0,5.0,10
1.0,1375.0,1.0,6.0,2.0,2017.0,6.0,1890625.0,1375.0,8250.0,2750.0,2773375.0,8250.0,1.0,6.0,2.0,2017.0,6.0,36.0,12.0,12102.0,36.0,4.0,4034.0,12.0,4068289.0,12102.0,36.0,1375.0,6.0,1
1.0,1375.0,2.0,6.0,2.0,2017.0,6.0,1890625.0,2750.0,8250.0,2750.0,2773375.0,8250.0,4.0,12.0,4.0,4034.0,12.0,36.0,12.0,12102.0,36.0,4.0,4034.0,12.0,4068289.0,12102.0,36.0,1375.0,6.0,2
1.0,1375.0,3.0,6.0,2.0,2017.0,6.0,1890625.0,4125.0,8250.0,2750.0,2773375.0,8250.0,9.0,18.0,6.0,6051.0,18.0,36.0,12.0,12102.0,36.0,4.0,4034.0,12.0,4068289.0,12102.0,36.0,1375.0,6.0,3
1.0,1375.0,4.0,6.0,2.0,2017.0,6.0,1890625.0,5500.0,8250.0,2750.0,2773375.0,8250.0,16.0,24.0,8.0,8068.0,24.0,36.0,12.0,12102.0,36.0,4.0,4034.0,12.0,4068289.0,12102.0,36.0,1375.0,6.0,4
1.0,1375.0,5.0,6.0,2.0,2017.0,6.0,1890625.0,6875.0,8250.0,2750.0,2773375.0,8250.0,25.0,30.0,10.0,10085.0,30.0,36.0,12.0,12102.0,36.0,4.0,4034.0,12.0,4068289.0,12102.0,36.0,1375.0,6.0,5
