0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,cnt,date,day_of_week,brand
1.0,450.0,1.0,2.0,4.0,2014.0,24.0,202500.0,450.0,900.0,1800.0,906300.0,10800.0,1.0,2.0,4.0,2014.0,24.0,4.0,8.0,4028.0,48.0,16.0,8056.0,96.0,4056196.0,48336.0,576.0,484.0,450.0,2.0,1
1.0,450.0,2.0,2.0,4.0,2014.0,24.0,202500.0,900.0,900.0,1800.0,906300.0,10800.0,4.0,4.0,8.0,4028.0,48.0,4.0,8.0,4028.0,48.0,16.0,8056.0,96.0,4056196.0,48336.0,576.0,354.0,450.0,2.0,2
1.0,450.0,3.0,2.0,4.0,2014.0,24.0,202500.0,1350.0,900.0,1800.0,906300.0,10800.0,9.0,6.0,12.0,6042.0,72.0,4.0,8.0,4028.0,48.0,16.0,8056.0,96.0,4056196.0,48336.0,576.0,190.0,450.0,2.0,3
1.0,450.0,4.0,2.0,4.0,2014.0,24.0,202500.0,1800.0,900.0,1800.0,906300.0,10800.0,16.0,8.0,16.0,8056.0,96.0,4.0,8.0,4028.0,48.0,16.0,8056.0,96.0,4056196.0,48336.0,576.0,465.0,450.0,2.0,4
1.0,450.0,6.0,2.0,4.0,2014.0,24.0,202500.0,2700.0,900.0,1800.0,906300.0,10800.0,36.0,12.0,24.0,12084.0,144.0,4.0,8.0,4028.0,48.0,16.0,8056.0,96.0,4056196.0,48336.0,576.0,230.0,450.0,2.0,6
1.0,450.0,7.0,2.0,4.0,2014.0,24.0,202500.0,3150.0,900.0,1800.0,906300.0,10800.0,49.0,14.0,28.0,14098.0,168.0,4.0,8.0,4028.0,48.0,16.0,8056.0,96.0,4056196.0,48336.0,576.0,437.0,450.0,2.0,7
1.0,450.0,8.0,2.0,4.0,2014.0,24.0,202500.0,3600.0,900.0,1800.0,906300.0,10800.0,64.0,16.0,32.0,16112.0,192.0,4.0,8.0,4028.0,48.0,16.0,8056.0,96.0,4056196.0,48336.0,576.0,31.0,450.0,2.0,8
1.0,450.0,9.0,2.0,4.0,2014.0,24.0,202500.0,4050.0,900.0,1800.0,906300.0,10800.0,81.0,18.0,36.0,18126.0,216.0,4.0,8.0,4028.0,48.0,16.0,8056.0,96.0,4056196.0,48336.0,576.0,342.0,450.0,2.0,9
1.0,450.0,10.0,2.0,4.0,2014.0,24.0,202500.0,4500.0,900.0,1800.0,906300.0,10800.0,100.0,20.0,40.0,20140.0,240.0,4.0,8.0,4028.0,48.0,16.0,8056.0,96.0,4056196.0,48336.0,576.0,549.0,450.0,2.0,10
1.0,451.0,1.0,3.0,4.0,2014.0,25.0,203401.0,451.0,1353.0,1804.0,908314.0,11275.0,1.0,3.0,4.0,2014.0,25.0,9.0,12.0,6042.0,75.0,16.0,8056.0,100.0,4056196.0,50350.0,625.0,423.0,451.0,3.0,1
1.0,451.0,2.0,3.0,4.0,2014.0,25.0,203401.0,902.0,1353.0,1804.0,908314.0,11275.0,4.0,6.0,8.0,4028.0,50.0,9.0,12.0,6042.0,75.0,16.0,8056.0,100.0,4056196.0,50350.0,625.0,330.0,451.0,3.0,2
1.0,451.0,3.0,3.0,4.0,2014.0,25.0,203401.0,1353.0,1353.0,1804.0,908314.0,11275.0,9.0,9.0,12.0,6042.0,75.0,9.0,12.0,6042.0,75.0,16.0,8056.0,100.0,4056196.0,50350.0,625.0,237.0,451.0,3.0,3
1.0,451.0,4.0,3.0,4.0,2014.0,25.0,203401.0,1804.0,1353.0,1804.0,908314.0,11275.0,16.0,12.0,16.0,8056.0,100.0,9.0,12.0,6042.0,75.0,16.0,8056.0,100.0,4056196.0,50350.0,625.0,355.0,451.0,3.0,4
1.0,451.0,6.0,3.0,4.0,2014.0,25.0,203401.0,2706.0,1353.0,1804.0,908314.0,11275.0,36.0,18.0,24.0,12084.0,150.0,9.0,12.0,6042.0,75.0,16.0,8056.0,100.0,4056196.0,50350.0,625.0,177.0,451.0,3.0,6
1.0,451.0,7.0,3.0,4.0,2014.0,25.0,203401.0,3157.0,1353.0,1804.0,908314.0,11275.0,49.0,21.0,28.0,14098.0,175.0,9.0,12.0,6042.0,75.0,16.0,8056.0,100.0,4056196.0,50350.0,625.0,146.0,451.0,3.0,7
1.0,451.0,9.0,3.0,4.0,2014.0,25.0,203401.0,4059.0,1353.0,1804.0,908314.0,11275.0,81.0,27.0,36.0,18126.0,225.0,9.0,12.0,6042.0,75.0,16.0,8056.0,100.0,4056196.0,50350.0,625.0,458.0,451.0,3.0,9
1.0,451.0,10.0,3.0,4.0,2014.0,25.0,203401.0,4510.0,1353.0,1804.0,908314.0,11275.0,100.0,30.0,40.0,20140.0,250.0,9.0,12.0,6042.0,75.0,16.0,8056.0,100.0,4056196.0,50350.0,625.0,676.0,451.0,3.0,10
1.0,452.0,6.0,4.0,4.0,2014.0,26.0,204304.0,2712.0,1808.0,1808.0,910328.0,11752.0,36.0,24.0,24.0,12084.0,156.0,16.0,16.0,8056.0,104.0,16.0,8056.0,104.0,4056196.0,52364.0,676.0,13.0,452.0,4.0,6
1.0,452.0,9.0,4.0,4.0,2014.0,26.0,204304.0,4068.0,1808.0,1808.0,910328.0,11752.0,81.0,36.0,36.0,18126.0,234.0,16.0,16.0,8056.0,104.0,16.0,8056.0,104.0,4056196.0,52364.0,676.0,11.0,452.0,4.0,9
1.0,453.0,6.0,5.0,4.0,2014.0,27.0,205209.0,2718.0,2265.0,1812.0,912342.0,12231.0,36.0,30.0,24.0,12084.0,162.0,25.0,20.0,10070.0,135.0,16.0,8056.0,108.0,4056196.0,54378.0,729.0,5.0,453.0,5.0,6
1.0,454.0,6.0,6.0,4.0,2014.0,28.0,206116.0,2724.0,2724.0,1816.0,914356.0,12712.0,36.0,36.0,24.0,12084.0,168.0,36.0,24.0,12084.0,168.0,16.0,8056.0,112.0,4056196.0,56392.0,784.0,12.0,454.0,6.0,6
1.0,454.0,9.0,6.0,4.0,2014.0,28.0,206116.0,4086.0,2724.0,1816.0,914356.0,12712.0,81.0,54.0,36.0,18126.0,252.0,36.0,24.0,12084.0,168.0,16.0,8056.0,112.0,4056196.0,56392.0,784.0,30.0,454.0,6.0,9
1.0,455.0,1.0,7.0,4.0,2014.0,29.0,207025.0,455.0,3185.0,1820.0,916370.0,13195.0,1.0,7.0,4.0,2014.0,29.0,49.0,28.0,14098.0,203.0,16.0,8056.0,116.0,4056196.0,58406.0,841.0,446.0,455.0,7.0,1
1.0,455.0,2.0,7.0,4.0,2014.0,29.0,207025.0,910.0,3185.0,1820.0,916370.0,13195.0,4.0,14.0,8.0,4028.0,58.0,49.0,28.0,14098.0,203.0,16.0,8056.0,116.0,4056196.0,58406.0,841.0,502.0,455.0,7.0,2
1.0,455.0,3.0,7.0,4.0,2014.0,29.0,207025.0,1365.0,3185.0,1820.0,916370.0,13195.0,9.0,21.0,12.0,6042.0,87.0,49.0,28.0,14098.0,203.0,16.0,8056.0,116.0,4056196.0,58406.0,841.0,302.0,455.0,7.0,3
1.0,455.0,4.0,7.0,4.0,2014.0,29.0,207025.0,1820.0,3185.0,1820.0,916370.0,13195.0,16.0,28.0,16.0,8056.0,116.0,49.0,28.0,14098.0,203.0,16.0,8056.0,116.0,4056196.0,58406.0,841.0,842.0,455.0,7.0,4
1.0,455.0,6.0,7.0,4.0,2014.0,29.0,207025.0,2730.0,3185.0,1820.0,916370.0,13195.0,36.0,42.0,24.0,12084.0,174.0,49.0,28.0,14098.0,203.0,16.0,8056.0,116.0,4056196.0,58406.0,841.0,265.0,455.0,7.0,6
1.0,455.0,7.0,7.0,4.0,2014.0,29.0,207025.0,3185.0,3185.0,1820.0,916370.0,13195.0,49.0,49.0,28.0,14098.0,203.0,49.0,28.0,14098.0,203.0,16.0,8056.0,116.0,4056196.0,58406.0,841.0,162.0,455.0,7.0,7
1.0,455.0,9.0,7.0,4.0,2014.0,29.0,207025.0,4095.0,3185.0,1820.0,916370.0,13195.0,81.0,63.0,36.0,18126.0,261.0,49.0,28.0,14098.0,203.0,16.0,8056.0,116.0,4056196.0,58406.0,841.0,335.0,455.0,7.0,9
1.0,455.0,10.0,7.0,4.0,2014.0,29.0,207025.0,4550.0,3185.0,1820.0,916370.0,13195.0,100.0,70.0,40.0,20140.0,290.0,49.0,28.0,14098.0,203.0,16.0,8056.0,116.0,4056196.0,58406.0,841.0,562.0,455.0,7.0,10
1.0,456.0,1.0,1.0,4.0,2014.0,30.0,207936.0,456.0,456.0,1824.0,918384.0,13680.0,1.0,1.0,4.0,2014.0,30.0,1.0,4.0,2014.0,30.0,16.0,8056.0,120.0,4056196.0,60420.0,900.0,435.0,456.0,1.0,1
1.0,456.0,2.0,1.0,4.0,2014.0,30.0,207936.0,912.0,456.0,1824.0,918384.0,13680.0,4.0,2.0,8.0,4028.0,60.0,1.0,4.0,2014.0,30.0,16.0,8056.0,120.0,4056196.0,60420.0,900.0,232.0,456.0,1.0,2
1.0,456.0,3.0,1.0,4.0,2014.0,30.0,207936.0,1368.0,456.0,1824.0,918384.0,13680.0,9.0,3.0,12.0,6042.0,90.0,1.0,4.0,2014.0,30.0,16.0,8056.0,120.0,4056196.0,60420.0,900.0,127.0,456.0,1.0,3
1.0,456.0,4.0,1.0,4.0,2014.0,30.0,207936.0,1824.0,456.0,1824.0,918384.0,13680.0,16.0,4.0,16.0,8056.0,120.0,1.0,4.0,2014.0,30.0,16.0,8056.0,120.0,4056196.0,60420.0,900.0,524.0,456.0,1.0,4
1.0,456.0,6.0,1.0,4.0,2014.0,30.0,207936.0,2736.0,456.0,1824.0,918384.0,13680.0,36.0,6.0,24.0,12084.0,180.0,1.0,4.0,2014.0,30.0,16.0,8056.0,120.0,4056196.0,60420.0,900.0,147.0,456.0,1.0,6
1.0,456.0,7.0,1.0,4.0,2014.0,30.0,207936.0,3192.0,456.0,1824.0,918384.0,13680.0,49.0,7.0,28.0,14098.0,210.0,1.0,4.0,2014.0,30.0,16.0,8056.0,120.0,4056196.0,60420.0,900.0,125.0,456.0,1.0,7
1.0,456.0,8.0,1.0,4.0,2014.0,30.0,207936.0,3648.0,456.0,1824.0,918384.0,13680.0,64.0,8.0,32.0,16112.0,240.0,1.0,4.0,2014.0,30.0,16.0,8056.0,120.0,4056196.0,60420.0,900.0,25.0,456.0,1.0,8
1.0,456.0,9.0,1.0,4.0,2014.0,30.0,207936.0,4104.0,456.0,1824.0,918384.0,13680.0,81.0,9.0,36.0,18126.0,270.0,1.0,4.0,2014.0,30.0,16.0,8056.0,120.0,4056196.0,60420.0,900.0,357.0,456.0,1.0,9
1.0,456.0,10.0,1.0,4.0,2014.0,30.0,207936.0,4560.0,456.0,1824.0,918384.0,13680.0,100.0,10.0,40.0,20140.0,300.0,1.0,4.0,2014.0,30.0,16.0,8056.0,120.0,4056196.0,60420.0,900.0,399.0,456.0,1.0,10
1.0,457.0,1.0,2.0,5.0,2014.0,1.0,208849.0,457.0,914.0,2285.0,920398.0,457.0,1.0,2.0,5.0,2014.0,1.0,4.0,10.0,4028.0,2.0,25.0,10070.0,5.0,4056196.0,2014.0,1.0,423.0,457.0,2.0,1
1.0,457.0,2.0,2.0,5.0,2014.0,1.0,208849.0,914.0,914.0,2285.0,920398.0,457.0,4.0,4.0,10.0,4028.0,2.0,4.0,10.0,4028.0,2.0,25.0,10070.0,5.0,4056196.0,2014.0,1.0,193.0,457.0,2.0,2
1.0,457.0,3.0,2.0,5.0,2014.0,1.0,208849.0,1371.0,914.0,2285.0,920398.0,457.0,9.0,6.0,15.0,6042.0,3.0,4.0,10.0,4028.0,2.0,25.0,10070.0,5.0,4056196.0,2014.0,1.0,158.0,457.0,2.0,3
1.0,457.0,4.0,2.0,5.0,2014.0,1.0,208849.0,1828.0,914.0,2285.0,920398.0,457.0,16.0,8.0,20.0,8056.0,4.0,4.0,10.0,4028.0,2.0,25.0,10070.0,5.0,4056196.0,2014.0,1.0,655.0,457.0,2.0,4
1.0,457.0,6.0,2.0,5.0,2014.0,1.0,208849.0,2742.0,914.0,2285.0,920398.0,457.0,36.0,12.0,30.0,12084.0,6.0,4.0,10.0,4028.0,2.0,25.0,10070.0,5.0,4056196.0,2014.0,1.0,253.0,457.0,2.0,6
1.0,457.0,7.0,2.0,5.0,2014.0,1.0,208849.0,3199.0,914.0,2285.0,920398.0,457.0,49.0,14.0,35.0,14098.0,7.0,4.0,10.0,4028.0,2.0,25.0,10070.0,5.0,4056196.0,2014.0,1.0,187.0,457.0,2.0,7
1.0,457.0,8.0,2.0,5.0,2014.0,1.0,208849.0,3656.0,914.0,2285.0,920398.0,457.0,64.0,16.0,40.0,16112.0,8.0,4.0,10.0,4028.0,2.0,25.0,10070.0,5.0,4056196.0,2014.0,1.0,31.0,457.0,2.0,8
1.0,457.0,9.0,2.0,5.0,2014.0,1.0,208849.0,4113.0,914.0,2285.0,920398.0,457.0,81.0,18.0,45.0,18126.0,9.0,4.0,10.0,4028.0,2.0,25.0,10070.0,5.0,4056196.0,2014.0,1.0,372.0,457.0,2.0,9
1.0,457.0,10.0,2.0,5.0,2014.0,1.0,208849.0,4570.0,914.0,2285.0,920398.0,457.0,100.0,20.0,50.0,20140.0,10.0,4.0,10.0,4028.0,2.0,25.0,10070.0,5.0,4056196.0,2014.0,1.0,374.0,457.0,2.0,10
1.0,458.0,1.0,3.0,5.0,2014.0,2.0,209764.0,458.0,1374.0,2290.0,922412.0,916.0,1.0,3.0,5.0,2014.0,2.0,9.0,15.0,6042.0,6.0,25.0,10070.0,10.0,4056196.0,4028.0,4.0,254.0,458.0,3.0,1
1.0,458.0,2.0,3.0,5.0,2014.0,2.0,209764.0,916.0,1374.0,2290.0,922412.0,916.0,4.0,6.0,10.0,4028.0,4.0,9.0,15.0,6042.0,6.0,25.0,10070.0,10.0,4056196.0,4028.0,4.0,240.0,458.0,3.0,2
1.0,458.0,3.0,3.0,5.0,2014.0,2.0,209764.0,1374.0,1374.0,2290.0,922412.0,916.0,9.0,9.0,15.0,6042.0,6.0,9.0,15.0,6042.0,6.0,25.0,10070.0,10.0,4056196.0,4028.0,4.0,177.0,458.0,3.0,3
1.0,458.0,4.0,3.0,5.0,2014.0,2.0,209764.0,1832.0,1374.0,2290.0,922412.0,916.0,16.0,12.0,20.0,8056.0,8.0,9.0,15.0,6042.0,6.0,25.0,10070.0,10.0,4056196.0,4028.0,4.0,552.0,458.0,3.0,4
1.0,458.0,6.0,3.0,5.0,2014.0,2.0,209764.0,2748.0,1374.0,2290.0,922412.0,916.0,36.0,18.0,30.0,12084.0,12.0,9.0,15.0,6042.0,6.0,25.0,10070.0,10.0,4056196.0,4028.0,4.0,231.0,458.0,3.0,6
1.0,458.0,7.0,3.0,5.0,2014.0,2.0,209764.0,3206.0,1374.0,2290.0,922412.0,916.0,49.0,21.0,35.0,14098.0,14.0,9.0,15.0,6042.0,6.0,25.0,10070.0,10.0,4056196.0,4028.0,4.0,291.0,458.0,3.0,7
1.0,458.0,8.0,3.0,5.0,2014.0,2.0,209764.0,3664.0,1374.0,2290.0,922412.0,916.0,64.0,24.0,40.0,16112.0,16.0,9.0,15.0,6042.0,6.0,25.0,10070.0,10.0,4056196.0,4028.0,4.0,57.0,458.0,3.0,8
1.0,458.0,9.0,3.0,5.0,2014.0,2.0,209764.0,4122.0,1374.0,2290.0,922412.0,916.0,81.0,27.0,45.0,18126.0,18.0,9.0,15.0,6042.0,6.0,25.0,10070.0,10.0,4056196.0,4028.0,4.0,375.0,458.0,3.0,9
1.0,458.0,10.0,3.0,5.0,2014.0,2.0,209764.0,4580.0,1374.0,2290.0,922412.0,916.0,100.0,30.0,50.0,20140.0,20.0,9.0,15.0,6042.0,6.0,25.0,10070.0,10.0,4056196.0,4028.0,4.0,536.0,458.0,3.0,10
1.0,459.0,1.0,4.0,5.0,2014.0,3.0,210681.0,459.0,1836.0,2295.0,924426.0,1377.0,1.0,4.0,5.0,2014.0,3.0,16.0,20.0,8056.0,12.0,25.0,10070.0,15.0,4056196.0,6042.0,9.0,333.0,459.0,4.0,1
1.0,459.0,2.0,4.0,5.0,2014.0,3.0,210681.0,918.0,1836.0,2295.0,924426.0,1377.0,4.0,8.0,10.0,4028.0,6.0,16.0,20.0,8056.0,12.0,25.0,10070.0,15.0,4056196.0,6042.0,9.0,307.0,459.0,4.0,2
1.0,459.0,3.0,4.0,5.0,2014.0,3.0,210681.0,1377.0,1836.0,2295.0,924426.0,1377.0,9.0,12.0,15.0,6042.0,9.0,16.0,20.0,8056.0,12.0,25.0,10070.0,15.0,4056196.0,6042.0,9.0,348.0,459.0,4.0,3
1.0,459.0,4.0,4.0,5.0,2014.0,3.0,210681.0,1836.0,1836.0,2295.0,924426.0,1377.0,16.0,16.0,20.0,8056.0,12.0,16.0,20.0,8056.0,12.0,25.0,10070.0,15.0,4056196.0,6042.0,9.0,527.0,459.0,4.0,4
1.0,459.0,6.0,4.0,5.0,2014.0,3.0,210681.0,2754.0,1836.0,2295.0,924426.0,1377.0,36.0,24.0,30.0,12084.0,18.0,16.0,20.0,8056.0,12.0,25.0,10070.0,15.0,4056196.0,6042.0,9.0,384.0,459.0,4.0,6
1.0,459.0,7.0,4.0,5.0,2014.0,3.0,210681.0,3213.0,1836.0,2295.0,924426.0,1377.0,49.0,28.0,35.0,14098.0,21.0,16.0,20.0,8056.0,12.0,25.0,10070.0,15.0,4056196.0,6042.0,9.0,366.0,459.0,4.0,7
1.0,459.0,8.0,4.0,5.0,2014.0,3.0,210681.0,3672.0,1836.0,2295.0,924426.0,1377.0,64.0,32.0,40.0,16112.0,24.0,16.0,20.0,8056.0,12.0,25.0,10070.0,15.0,4056196.0,6042.0,9.0,68.0,459.0,4.0,8
1.0,459.0,9.0,4.0,5.0,2014.0,3.0,210681.0,4131.0,1836.0,2295.0,924426.0,1377.0,81.0,36.0,45.0,18126.0,27.0,16.0,20.0,8056.0,12.0,25.0,10070.0,15.0,4056196.0,6042.0,9.0,535.0,459.0,4.0,9
1.0,459.0,10.0,4.0,5.0,2014.0,3.0,210681.0,4590.0,1836.0,2295.0,924426.0,1377.0,100.0,40.0,50.0,20140.0,30.0,16.0,20.0,8056.0,12.0,25.0,10070.0,15.0,4056196.0,6042.0,9.0,604.0,459.0,4.0,10
1.0,460.0,1.0,5.0,5.0,2014.0,4.0,211600.0,460.0,2300.0,2300.0,926440.0,1840.0,1.0,5.0,5.0,2014.0,4.0,25.0,25.0,10070.0,20.0,25.0,10070.0,20.0,4056196.0,8056.0,16.0,242.0,460.0,5.0,1
1.0,460.0,2.0,5.0,5.0,2014.0,4.0,211600.0,920.0,2300.0,2300.0,926440.0,1840.0,4.0,10.0,10.0,4028.0,8.0,25.0,25.0,10070.0,20.0,25.0,10070.0,20.0,4056196.0,8056.0,16.0,232.0,460.0,5.0,2
1.0,460.0,3.0,5.0,5.0,2014.0,4.0,211600.0,1380.0,2300.0,2300.0,926440.0,1840.0,9.0,15.0,15.0,6042.0,12.0,25.0,25.0,10070.0,20.0,25.0,10070.0,20.0,4056196.0,8056.0,16.0,152.0,460.0,5.0,3
1.0,460.0,4.0,5.0,5.0,2014.0,4.0,211600.0,1840.0,2300.0,2300.0,926440.0,1840.0,16.0,20.0,20.0,8056.0,16.0,25.0,25.0,10070.0,20.0,25.0,10070.0,20.0,4056196.0,8056.0,16.0,270.0,460.0,5.0,4
1.0,460.0,6.0,5.0,5.0,2014.0,4.0,211600.0,2760.0,2300.0,2300.0,926440.0,1840.0,36.0,30.0,30.0,12084.0,24.0,25.0,25.0,10070.0,20.0,25.0,10070.0,20.0,4056196.0,8056.0,16.0,267.0,460.0,5.0,6
1.0,460.0,7.0,5.0,5.0,2014.0,4.0,211600.0,3220.0,2300.0,2300.0,926440.0,1840.0,49.0,35.0,35.0,14098.0,28.0,25.0,25.0,10070.0,20.0,25.0,10070.0,20.0,4056196.0,8056.0,16.0,250.0,460.0,5.0,7
1.0,460.0,9.0,5.0,5.0,2014.0,4.0,211600.0,4140.0,2300.0,2300.0,926440.0,1840.0,81.0,45.0,45.0,18126.0,36.0,25.0,25.0,10070.0,20.0,25.0,10070.0,20.0,4056196.0,8056.0,16.0,357.0,460.0,5.0,9
1.0,460.0,10.0,5.0,5.0,2014.0,4.0,211600.0,4600.0,2300.0,2300.0,926440.0,1840.0,100.0,50.0,50.0,20140.0,40.0,25.0,25.0,10070.0,20.0,25.0,10070.0,20.0,4056196.0,8056.0,16.0,339.0,460.0,5.0,10
1.0,461.0,2.0,6.0,5.0,2014.0,5.0,212521.0,922.0,2766.0,2305.0,928454.0,2305.0,4.0,12.0,10.0,4028.0,10.0,36.0,30.0,12084.0,30.0,25.0,10070.0,25.0,4056196.0,10070.0,25.0,64.0,461.0,6.0,2
1.0,461.0,3.0,6.0,5.0,2014.0,5.0,212521.0,1383.0,2766.0,2305.0,928454.0,2305.0,9.0,18.0,15.0,6042.0,15.0,36.0,30.0,12084.0,30.0,25.0,10070.0,25.0,4056196.0,10070.0,25.0,95.0,461.0,6.0,3
1.0,461.0,6.0,6.0,5.0,2014.0,5.0,212521.0,2766.0,2766.0,2305.0,928454.0,2305.0,36.0,36.0,30.0,12084.0,30.0,36.0,30.0,12084.0,30.0,25.0,10070.0,25.0,4056196.0,10070.0,25.0,46.0,461.0,6.0,6
1.0,461.0,7.0,6.0,5.0,2014.0,5.0,212521.0,3227.0,2766.0,2305.0,928454.0,2305.0,49.0,42.0,35.0,14098.0,35.0,36.0,30.0,12084.0,30.0,25.0,10070.0,25.0,4056196.0,10070.0,25.0,62.0,461.0,6.0,7
1.0,461.0,9.0,6.0,5.0,2014.0,5.0,212521.0,4149.0,2766.0,2305.0,928454.0,2305.0,81.0,54.0,45.0,18126.0,45.0,36.0,30.0,12084.0,30.0,25.0,10070.0,25.0,4056196.0,10070.0,25.0,149.0,461.0,6.0,9
1.0,462.0,1.0,1.0,5.0,2014.0,7.0,213444.0,462.0,462.0,2310.0,930468.0,3234.0,1.0,1.0,5.0,2014.0,7.0,1.0,5.0,2014.0,7.0,25.0,10070.0,35.0,4056196.0,14098.0,49.0,314.0,462.0,1.0,1
1.0,462.0,2.0,1.0,5.0,2014.0,7.0,213444.0,924.0,462.0,2310.0,930468.0,3234.0,4.0,2.0,10.0,4028.0,14.0,1.0,5.0,2014.0,7.0,25.0,10070.0,35.0,4056196.0,14098.0,49.0,257.0,462.0,1.0,2
1.0,462.0,3.0,1.0,5.0,2014.0,7.0,213444.0,1386.0,462.0,2310.0,930468.0,3234.0,9.0,3.0,15.0,6042.0,21.0,1.0,5.0,2014.0,7.0,25.0,10070.0,35.0,4056196.0,14098.0,49.0,203.0,462.0,1.0,3
1.0,462.0,4.0,1.0,5.0,2014.0,7.0,213444.0,1848.0,462.0,2310.0,930468.0,3234.0,16.0,4.0,20.0,8056.0,28.0,1.0,5.0,2014.0,7.0,25.0,10070.0,35.0,4056196.0,14098.0,49.0,372.0,462.0,1.0,4
1.0,462.0,6.0,1.0,5.0,2014.0,7.0,213444.0,2772.0,462.0,2310.0,930468.0,3234.0,36.0,6.0,30.0,12084.0,42.0,1.0,5.0,2014.0,7.0,25.0,10070.0,35.0,4056196.0,14098.0,49.0,189.0,462.0,1.0,6
1.0,462.0,7.0,1.0,5.0,2014.0,7.0,213444.0,3234.0,462.0,2310.0,930468.0,3234.0,49.0,7.0,35.0,14098.0,49.0,1.0,5.0,2014.0,7.0,25.0,10070.0,35.0,4056196.0,14098.0,49.0,175.0,462.0,1.0,7
1.0,462.0,9.0,1.0,5.0,2014.0,7.0,213444.0,4158.0,462.0,2310.0,930468.0,3234.0,81.0,9.0,45.0,18126.0,63.0,1.0,5.0,2014.0,7.0,25.0,10070.0,35.0,4056196.0,14098.0,49.0,464.0,462.0,1.0,9
1.0,462.0,10.0,1.0,5.0,2014.0,7.0,213444.0,4620.0,462.0,2310.0,930468.0,3234.0,100.0,10.0,50.0,20140.0,70.0,1.0,5.0,2014.0,7.0,25.0,10070.0,35.0,4056196.0,14098.0,49.0,439.0,462.0,1.0,10
1.0,463.0,1.0,2.0,5.0,2014.0,8.0,214369.0,463.0,926.0,2315.0,932482.0,3704.0,1.0,2.0,5.0,2014.0,8.0,4.0,10.0,4028.0,16.0,25.0,10070.0,40.0,4056196.0,16112.0,64.0,302.0,463.0,2.0,1
1.0,463.0,2.0,2.0,5.0,2014.0,8.0,214369.0,926.0,926.0,2315.0,932482.0,3704.0,4.0,4.0,10.0,4028.0,16.0,4.0,10.0,4028.0,16.0,25.0,10070.0,40.0,4056196.0,16112.0,64.0,161.0,463.0,2.0,2
1.0,463.0,3.0,2.0,5.0,2014.0,8.0,214369.0,1389.0,926.0,2315.0,932482.0,3704.0,9.0,6.0,15.0,6042.0,24.0,4.0,10.0,4028.0,16.0,25.0,10070.0,40.0,4056196.0,16112.0,64.0,190.0,463.0,2.0,3
1.0,463.0,4.0,2.0,5.0,2014.0,8.0,214369.0,1852.0,926.0,2315.0,932482.0,3704.0,16.0,8.0,20.0,8056.0,32.0,4.0,10.0,4028.0,16.0,25.0,10070.0,40.0,4056196.0,16112.0,64.0,570.0,463.0,2.0,4
1.0,463.0,6.0,2.0,5.0,2014.0,8.0,214369.0,2778.0,926.0,2315.0,932482.0,3704.0,36.0,12.0,30.0,12084.0,48.0,4.0,10.0,4028.0,16.0,25.0,10070.0,40.0,4056196.0,16112.0,64.0,219.0,463.0,2.0,6
1.0,463.0,7.0,2.0,5.0,2014.0,8.0,214369.0,3241.0,926.0,2315.0,932482.0,3704.0,49.0,14.0,35.0,14098.0,56.0,4.0,10.0,4028.0,16.0,25.0,10070.0,40.0,4056196.0,16112.0,64.0,218.0,463.0,2.0,7
1.0,463.0,8.0,2.0,5.0,2014.0,8.0,214369.0,3704.0,926.0,2315.0,932482.0,3704.0,64.0,16.0,40.0,16112.0,64.0,4.0,10.0,4028.0,16.0,25.0,10070.0,40.0,4056196.0,16112.0,64.0,31.0,463.0,2.0,8
1.0,463.0,9.0,2.0,5.0,2014.0,8.0,214369.0,4167.0,926.0,2315.0,932482.0,3704.0,81.0,18.0,45.0,18126.0,72.0,4.0,10.0,4028.0,16.0,25.0,10070.0,40.0,4056196.0,16112.0,64.0,432.0,463.0,2.0,9
1.0,463.0,10.0,2.0,5.0,2014.0,8.0,214369.0,4630.0,926.0,2315.0,932482.0,3704.0,100.0,20.0,50.0,20140.0,80.0,4.0,10.0,4028.0,16.0,25.0,10070.0,40.0,4056196.0,16112.0,64.0,200.0,463.0,2.0,10
1.0,464.0,1.0,3.0,5.0,2014.0,9.0,215296.0,464.0,1392.0,2320.0,934496.0,4176.0,1.0,3.0,5.0,2014.0,9.0,9.0,15.0,6042.0,27.0,25.0,10070.0,45.0,4056196.0,18126.0,81.0,423.0,464.0,3.0,1
1.0,464.0,2.0,3.0,5.0,2014.0,9.0,215296.0,928.0,1392.0,2320.0,934496.0,4176.0,4.0,6.0,10.0,4028.0,18.0,9.0,15.0,6042.0,27.0,25.0,10070.0,45.0,4056196.0,18126.0,81.0,210.0,464.0,3.0,2
1.0,464.0,3.0,3.0,5.0,2014.0,9.0,215296.0,1392.0,1392.0,2320.0,934496.0,4176.0,9.0,9.0,15.0,6042.0,27.0,9.0,15.0,6042.0,27.0,25.0,10070.0,45.0,4056196.0,18126.0,81.0,30.0,464.0,3.0,3
1.0,464.0,4.0,3.0,5.0,2014.0,9.0,215296.0,1856.0,1392.0,2320.0,934496.0,4176.0,16.0,12.0,20.0,8056.0,36.0,9.0,15.0,6042.0,27.0,25.0,10070.0,45.0,4056196.0,18126.0,81.0,335.0,464.0,3.0,4
